# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
3.1025e-03 7.0594e+03 9.6756e-01 -5.0250e-01 1.4128e+04 7.6417e+03 -1.9002e-01 8.2555e+02 1.6501e+00 1.3841e+00 1.0057e+00 2.1949e+03 1.4592e+03 0.0000e+00 0.0000e+00
3.3638e-03 7.5285e+03 1.1692e+00 -6.2689e-01 1.5068e+04 7.9601e+03 -2.1552e-01 8.2550e+02 1.9424e+00 1.6158e+00 1.1699e+00 2.1937e+03 1.4577e+03 0.0000e+00 0.0000e+00
3.6472e-03 8.0174e+03 1.4292e+00 -7.8029e-01 1.6047e+04 8.3109e+03 -2.4278e-01 8.2544e+02 2.2870e+00 1.8834e+00 1.3588e+00 2.1922e+03 1.4559e+03 0.0000e+00 0.0000e+00
3.9544e-03 8.5253e+03 1.7628e+00 -9.6893e-01 1.7063e+04 8.6951e+03 -2.7123e-01 8.2536e+02 2.6932e+00 2.1909e+00 1.5751e+00 2.1904e+03 1.4539e+03 0.0000e+00 0.0000e+00
4.2875e-03 9.0513e+03 2.1883e+00 -1.2002e+00 1.8114e+04 9.1135e+03 -2.9987e-01 8.2528e+02 3.1723e+00 2.5428e+00 1.8222e+00 2.1884e+03 1.4515e+03 0.0000e+00 0.0000e+00
4.6486e-03 9.5939e+03 2.7269e+00 -1.4829e+00 1.9196e+04 9.5660e+03 -3.2718e-01 8.2518e+02 3.7377e+00 2.9431e+00 2.1029e+00 2.1860e+03 1.4487e+03 0.0000e+00 0.0000e+00
5.0402e-03 1.0150e+04 3.4025e+00 -1.8270e+00 2.0305e+04 1.0051e+04 -3.5088e-01 8.2506e+02 4.4050e+00 3.3955e+00 2.4204e+00 2.1832e+03 1.4455e+03 0.0000e+00 0.0000e+00
5.4648e-03 1.0717e+04 4.2415e+00 -2.2439e+00 2.1436e+04 1.0568e+04 -3.6769e-01 8.2492e+02 5.1930e+00 3.9026e+00 2.7772e+00 2.1800e+03 1.4418e+03 0.0000e+00 0.0000e+00
5.9251e-03 1.1290e+04 5.2721e+00 -2.7459e+00 2.2582e+04 1.1111e+04 -3.7298e-01 8.2476e+02 6.1239e+00 4.4659e+00 3.1755e+00 2.1762e+03 1.4376e+03 0.0000e+00 0.0000e+00
6.4242e-03 1.1862e+04 6.5240e+00 -3.3467e+00 2.3733e+04 1.1677e+04 -3.6031e-01 8.2457e+02 7.2238e+00 5.0849e+00 3.6167e+00 2.1718e+03 1.4328e+03 0.0000e+00 0.0000e+00
6.9653e-03 1.2430e+04 8.0286e+00 -4.0609e+00 2.4880e+04 1.2259e+04 -3.2096e-01 8.2435e+02 8.5239e+00 5.7562e+00 4.1009e+00 2.1667e+03 1.4272e+03 0.0000e+00 0.0000e+00
7.5520e-03 1.2990e+04 9.8199e+00 -4.9054e+00 2.6010e+04 1.2847e+04 -2.4321e-01 8.2409e+02 1.0061e+01 6.4735e+00 4.6267e+00 2.1608e+03 1.4209e+03 0.0000e+00 0.0000e+00
8.1881e-03 1.3538e+04 1.1938e+01 -5.8977e+00 2.7108e+04 1.3432e+04 -1.1156e-01 8.2378e+02 1.1878e+01 7.2265e+00 5.1905e+00 2.1540e+03 1.4137e+03 0.0000e+00 0.0000e+00
8.8778e-03 1.4066e+04 1.4432e+01 -7.0539e+00 2.8159e+04 1.4001e+04 9.4196e-02 8.2343e+02 1.4025e+01 8.0004e+00 5.7860e+00 2.1461e+03 1.4055e+03 0.0000e+00 0.0000e+00
9.6256e-03 1.4558e+04 1.7365e+01 -8.3850e+00 2.9146e+04 1.4540e+04 4.0008e-01 8.2301e+02 1.6561e+01 8.7757e+00 6.4035e+00 2.1371e+03 1.3963e+03 0.0000e+00 0.0000e+00
1.0436e-02 1.5004e+04 2.0810e+01 -9.8979e+00 3.0051e+04 1.5036e+04 8.3914e-01 8.2253e+02 1.9556e+01 9.5276e+00 7.0296e+00 2.1267e+03 1.3859e+03 0.0000e+00 0.0000e+00
1.1315e-02 1.5397e+04 2.4836e+01 -1.1601e+01 3.0857e+04 1.5473e+04 1.4528e+00 8.2196e+02 2.3086e+01 1.0225e+01 7.6463e+00 2.1147e+03 1.3744e+03 0.0000e+00 0.0000e+00
1.2269e-02 1.5736e+04 2.9491e+01 -1.3501e+01 3.1543e+04 1.5837e+04 2.2921e+00 8.2131e+02 2.7243e+01 1.0832e+01 8.2306e+00 2.1011e+03 1.3614e+03 0.0000e+00 0.0000e+00
1.3302e-02 1.6006e+04 3.4794e+01 -1.5582e+01 3.2085e+04 1.6115e+04 3.4191e+00 8.2054e+02 3.2125e+01 1.1301e+01 8.7541e+00 2.0857e+03 1.3471e+03 0.0000e+00 0.0000e+00
1.4422e-02 1.6182e+04 4.0739e+01 -1.7806e+01 3.2456e+04 1.6297e+04 4.9075e+00 8.1965e+02 3.7846e+01 1.1575e+01 9.1834e+00 2.0682e+03 1.3314e+03 0.0000e+00 0.0000e+00
1.5637e-02 1.6257e+04 4.7316e+01 -2.0137e+01 3.2630e+04 1.6375e+04 6.8430e+00 8.1862e+02 4.4525e+01 1.1585e+01 9.4805e+00 2.0485e+03 1.3140e+03 0.0000e+00 0.0000e+00
1.6955e-02 1.6229e+04 5.4524e+01 -2.2524e+01 3.2588e+04 1.6344e+04 9.3225e+00 8.1742e+02 5.2293e+01 1.1249e+01 9.6038e+00 2.0264e+03 1.2951e+03 0.0000e+00 0.0000e+00
1.8383e-02 1.6082e+04 6.2341e+01 -2.4884e+01 3.2317e+04 1.6201e+04 1.2452e+01 8.1604e+02 6.1282e+01 1.0478e+01 9.5103e+00 2.0017e+03 1.2746e+03 0.0000e+00 0.0000e+00
1.9931e-02 1.5813e+04 7.0622e+01 -2.7123e+01 3.1802e+04 1.5942e+04 1.6344e+01 8.1443e+02 7.1624e+01 9.1919e+00 9.1586e+00 1.9743e+03 1.2524e+03 0.0000e+00 0.0000e+00
2.1610e-02 1.5412e+04 7.9138e+01 -2.9119e+01 3.1028e+04 1.5567e+04 2.1109e+01 8.1257e+02 8.3444e+01 7.3344e+00 8.5128e+00 1.9440e+03 1.2284e+03 0.0000e+00 0.0000e+00
2.3430e-02 1.4884e+04 8.7703e+01 -3.0754e+01 2.9997e+04 1.5073e+04 2.6852e+01 8.1042e+02 9.6848e+01 4.8758e+00 7.5457e+00 1.9108e+03 1.2028e+03 0.0000e+00 0.0000e+00
2.5404e-02 1.4241e+04 9.6165e+01 -3.1926e+01 2.8739e+04 1.4462e+04 3.3659e+01 8.0793e+02 1.1192e+02 1.8032e+00 6.2421e+00 1.8745e+03 1.1755e+03 0.0000e+00 0.0000e+00
2.7544e-02 1.3494e+04 1.0425e+02 -3.2522e+01 2.7277e+04 1.3744e+04 4.1591e+01 8.0507e+02 1.2869e+02 -1.8974e+00 4.5996e+00 1.8351e+03 1.1464e+03 0.0000e+00 0.0000e+00
2.9864e-02 1.2666e+04 1.1174e+02 -3.2476e+01 2.5649e+04 1.2938e+04 5.0674e+01 8.0178e+02 1.4718e+02 -6.2322e+00 2.6269e+00 1.7926e+03 1.1156e+03 0.0000e+00 0.0000e+00
3.2379e-02 1.1792e+04 1.1864e+02 -3.1792e+01 2.3930e+04 1.2082e+04 6.0897e+01 7.9799e+02 1.6732e+02 -1.1164e+01 3.3878e-01 1.7468e+03 1.0831e+03 0.0000e+00 0.0000e+00
3.5106e-02 1.0905e+04 1.2484e+02 -3.0514e+01 2.2186e+04 1.1217e+04 7.2219e+01 7.9365e+02 1.8906e+02 -1.6622e+01 -2.2507e+00 1.6978e+03 1.0490e+03 0.0000e+00 0.0000e+00
3.8064e-02 1.0044e+04 1.3056e+02 -2.8756e+01 2.0492e+04 1.0386e+04 8.4590e+01 7.8869e+02 2.1229e+02 -2.2589e+01 -5.1400e+00 1.6455e+03 1.0134e+03 0.0000e+00 0.0000e+00
4.1270e-02 9.2465e+03 1.3616e+02 -2.6688e+01 1.8928e+04 9.6189e+03 9.7981e+01 7.8302e+02 2.3694e+02 -2.9136e+01 -8.3532e+00 1.5900e+03 9.7633e+02 0.0000e+00 0.0000e+00
4.4746e-02 8.5372e+03 1.4207e+02 -2.4450e+01 1.7542e+04 8.9374e+03 1.1243e+02 7.7656e+02 2.6301e+02 -3.6331e+01 -1.1948e+01 1.5311e+03 9.3817e+02 0.0000e+00 0.0000e+00
4.8515e-02 7.9329e+03 1.4862e+02 -2.2158e+01 1.6368e+04 8.3594e+03 1.2809e+02 7.6924e+02 2.9056e+02 -4.4282e+01 -1.6009e+01 1.4691e+03 8.9918e+02 0.0000e+00 0.0000e+00
5.2602e-02 7.4227e+03 1.5605e+02 -1.9745e+01 1.5390e+04 7.8899e+03 1.4523e+02 7.6096e+02 3.1976e+02 -5.3189e+01 -2.0621e+01 1.4040e+03 8.5970e+02 0.0000e+00 0.0000e+00
5.7032e-02 6.9933e+03 1.6432e+02 -1.7084e+01 1.4578e+04 7.5006e+03 1.6418e+02 7.5164e+02 3.5077e+02 -6.3111e+01 -2.5835e+01 1.3364e+03 8.2010e+02 0.0000e+00 0.0000e+00
6.1836e-02 6.5833e+03 1.7226e+02 -1.3669e+01 1.3805e+04 7.1327e+03 1.8524e+02 7.4118e+02 3.8365e+02 -7.3992e+01 -3.1602e+01 1.2669e+03 7.8068e+02 0.0000e+00 0.0000e+00
6.7045e-02 6.1336e+03 1.7822e+02 -8.9874e+00 1.2954e+04 6.7290e+03 2.0836e+02 7.2952e+02 4.1807e+02 -8.5478e+01 -3.7714e+01 1.1963e+03 7.4162e+02 0.0000e+00 0.0000e+00
7.2692e-02 5.6153e+03 1.8065e+02 -2.8506e+00 1.1956e+04 6.2411e+03 2.3290e+02 7.1657e+02 4.5307e+02 -9.6921e+01 -4.3803e+01 1.1257e+03 7.0298e+02 0.0000e+00 0.0000e+00
7.8815e-02 5.0009e+03 1.7772e+02 4.7404e+00 1.0745e+04 5.6436e+03 2.5748e+02 7.0228e+02 4.8701e+02 -1.0748e+02 -4.9400e+01 1.0559e+03 6.6471e+02 0.0000e+00 0.0000e+00
8.5454e-02 4.3393e+03 1.7024e+02 1.2922e+01 9.4248e+03 4.9901e+03 2.8021e+02 6.8664e+02 5.1786e+02 -1.1643e+02 -5.4105e+01 9.8732e+02 6.2677e+02 0.0000e+00 0.0000e+00
9.2652e-02 3.7186e+03 1.6100e+02 2.0407e+01 8.1871e+03 4.3777e+03 2.9952e+02 6.6967e+02 5.4405e+02 -1.2352e+02 -5.7812e+01 9.2009e+02 5.8927e+02 0.0000e+00 0.0000e+00
1.0046e-01 3.2266e+03 1.5290e+02 2.6074e+01 7.1964e+03 3.8841e+03 3.1501e+02 6.5143e+02 5.6531e+02 -1.2918e+02 -6.0754e+01 8.5396e+02 5.5254e+02 0.0000e+00 0.0000e+00
1.0892e-01 2.8862e+03 1.4839e+02 2.9845e+01 6.5236e+03 3.5547e+03 3.2793e+02 6.3198e+02 5.8301e+02 -1.3419e+02 -6.3363e+01 7.8884e+02 5.1701e+02 0.0000e+00 0.0000e+00
1.1809e-01 2.6442e+03 1.4587e+02 3.2722e+01 6.0530e+03 3.3304e+03 3.4042e+02 6.1140e+02 5.9923e+02 -1.3914e+02 -6.5932e+01 7.2519e+02 4.8299e+02 0.0000e+00 0.0000e+00
1.2804e-01 2.4019e+03 1.4135e+02 3.5999e+01 5.5767e+03 3.1013e+03 3.5334e+02 5.8974e+02 6.1454e+02 -1.4376e+02 -6.8283e+01 6.6406e+02 4.5048e+02 0.0000e+00 0.0000e+00
1.3883e-01 2.0971e+03 1.3174e+02 3.9954e+01 4.9568e+03 2.7927e+03 3.6479e+02 5.6705e+02 6.2676e+02 -1.4706e+02 -6.9854e+01 6.0641e+02 4.1924e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.7722e+03 1.1889e+02 4.3315e+01 4.2790e+03 2.4471e+03 3.7144e+02 5.4348e+02 6.3258e+02 -1.4823e+02 -7.0231e+01 5.5242e+02 3.8911e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.5159e+03 1.0758e+02 4.4815e+01 3.7375e+03 2.1709e+03 3.7242e+02 5.1922e+02 6.3143e+02 -1.4762e+02 -6.9637e+01 5.0157e+02 3.6029e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.3433e+03 9.8860e+01 4.4783e+01 3.3715e+03 1.9871e+03 3.7048e+02 4.9447e+02 6.2629e+02 -1.4628e+02 -6.8639e+01 4.5353e+02 3.3308e+02 0.0000e+00 0.0000e+00
1.9185e-01 1.1900e+03 8.9700e+01 4.4341e+01 3.0428e+03 1.8219e+03 3.6778e+02 4.6937e+02 6.1931e+02 -1.4459e+02 -6.7417e+01 4.0870e+02 3.0744e+02 0.0000e+00 0.0000e+00
2.0801e-01 1.0194e+03 7.8621e+01 4.3649e+01 2.6672e+03 1.6263e+03 3.6268e+02 4.4406e+02 6.0871e+02 -1.4195e+02 -6.5650e+01 3.6749e+02 2.8315e+02 0.0000e+00 0.0000e+00
2.2553e-01 8.7025e+02 6.7864e+01 4.2099e+01 2.3304e+03 1.4486e+03 3.5351e+02 4.1873e+02 5.9305e+02 -1.3812e+02 -6.3234e+01 3.2963e+02 2.6021e+02 0.0000e+00 0.0000e+00
2.4453e-01 7.5708e+02 5.8026e+01 3.9728e+01 2.0686e+03 1.3110e+03 3.4196e+02 3.9357e+02 5.7425e+02 -1.3368e+02 -6.0501e+01 2.9478e+02 2.3871e+02 0.0000e+00 0.0000e+00
2.6512e-01 6.5307e+02 4.8198e+01 3.6890e+01 1.8226e+03 1.1794e+03 3.2907e+02 3.6872e+02 5.5339e+02 -1.2892e+02 -5.7597e+01 2.6297e+02 2.1859e+02 0.0000e+00 0.0000e+00
2.8746e-01 5.5799e+02 3.8695e+01 3.3677e+01 1.5917e+03 1.0535e+03 3.1401e+02 3.4433e+02 5.2977e+02 -1.2361e+02 -5.4416e+01 2.3410e+02 1.9975e+02 0.0000e+00 0.0000e+00
3.1167e-01 4.7922e+02 2.9670e+01 3.0101e+01 1.3941e+03 9.4479e+02 2.9737e+02 3.2053e+02 5.0412e+02 -1.1794e+02 -5.1076e+01 2.0790e+02 1.8218e+02 0.0000e+00 0.0000e+00
3.3792e-01 4.0943e+02 2.1158e+01 2.6254e+01 1.2140e+03 8.4397e+02 2.7965e+02 2.9743e+02 4.7706e+02 -1.1207e+02 -4.7670e+01 1.8423e+02 1.6583e+02 0.0000e+00 0.0000e+00
3.6639e-01 3.4888e+02 1.3224e+01 2.2282e+01 1.0528e+03 7.5217e+02 2.6092e+02 2.7514e+02 4.4875e+02 -1.0600e+02 -4.4209e+01 1.6290e+02 1.5063e+02 0.0000e+00 0.0000e+00
3.9725e-01 2.9652e+02 5.9022e+00 1.8236e+01 9.0873e+02 6.6872e+02 2.4156e+02 2.5372e+02 4.1970e+02 -9.9832e+01 -4.0759e+01 1.4372e+02 1.3654e+02 0.0000e+00 0.0000e+00
4.3071e-01 2.5106e+02 -7.3137e-01 1.4228e+01 7.7964e+02 5.9246e+02 2.2182e+02 2.3324e+02 3.9021e+02 -9.3606e+01 -3.7351e+01 1.2652e+02 1.2350e+02 0.0000e+00 0.0000e+00
4.6699e-01 2.1176e+02 -6.6440e+00 1.0343e+01 6.6439e+02 5.2293e+02 2.0195e+02 2.1374e+02 3.6062e+02 -8.7373e+01 -3.4020e+01 1.1111e+02 1.1145e+02 0.0000e+00 0.0000e+00
5.0632e-01 1.7780e+02 -1.1785e+01 6.6710e+00 5.6167e+02 4.5950e+02 1.8221e+02 1.9525e+02 3.3121e+02 -8.1169e+01 -3.0791e+01 9.7339e+01 1.0033e+02 0.0000e+00 0.0000e+00
5.4897e-01 1.4851e+02 -1.6117e+01 3.2956e+00 4.7048e+02 4.0171e+02 1.6282e+02 1.7779e+02 3.0226e+02 -7.5027e+01 -2.7688e+01 8.5043e+01 9.0089e+01 0.0000e+00 0.0000e+00
5.9521e-01 1.2332e+02 -1.9610e+01 2.9284e-01 3.8993e+02 3.4916e+02 1.4401e+02 1.6136e+02 2.7401e+02 -6.8975e+01 -2.4729e+01 7.4084e+01 8.0676e+01 0.0000e+00 0.0000e+00
6.4535e-01 1.0173e+02 -2.2249e+01 -2.2731e+00 3.1928e+02 3.0153e+02 1.2598e+02 1.4596e+02 2.4668e+02 -6.3041e+01 -2.1929e+01 6.4332e+01 7.2039e+01 0.0000e+00 0.0000e+00
6.9971e-01 8.3299e+01 -2.4033e+01 -4.3538e+00 2.5785e+02 2.5853e+02 1.0893e+02 1.3156e+02 2.2048e+02 -5.7251e+01 -1.9300e+01 5.5669e+01 6.4131e+01 0.0000e+00 0.0000e+00
7.5865e-01 6.7660e+01 -2.4986e+01 -5.9217e+00 2.0502e+02 2.1994e+02 9.3033e+01 1.1816e+02 1.9557e+02 -5.1633e+01 -1.6854e+01 4.7992e+01 5.6905e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.4479e+01 -2.5156e+01 -6.9739e+00 1.6019e+02 1.8555e+02 7.8425e+01 1.0573e+02 1.7212e+02 -4.6220e+01 -1.4596e+01 4.1203e+01 5.0321e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.3459e+01 -2.4620e+01 -7.5345e+00 1.2273e+02 1.5516e+02 6.5221e+01 9.4238e+01 1.5025e+02 -4.1043e+01 -1.2533e+01 3.5220e+01 4.4338e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.4333e+01 -2.3480e+01 -7.6540e+00 9.2010e+01 1.2857e+02 5.3490e+01 8.3662e+01 1.3008e+02 -3.6137e+01 -1.0667e+01 2.9965e+01 3.8919e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.6855e+01 -2.1860e+01 -7.4056e+00 6.7316e+01 1.0555e+02 4.3255e+01 7.3969e+01 1.1168e+02 -3.1535e+01 -8.9978e+00 2.5370e+01 3.4029e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.0799e+01 -1.9898e+01 -6.8770e+00 4.7913e+01 8.5872e+01 3.4493e+01 6.5126e+01 9.5073e+01 -2.7268e+01 -7.5217e+00 2.1371e+01 2.9636e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.5954e+01 -1.7732e+01 -6.1618e+00 3.3040e+01 6.9249e+01 2.7133e+01 5.7096e+01 8.0271e+01 -2.3361e+01 -6.2320e+00 1.7911e+01 2.5705e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.2126e+01 -1.5493e+01 -5.3492e+00 2.1939e+01 5.5383e+01 2.1067e+01 4.9842e+01 6.7230e+01 -1.9830e+01 -5.1191e+00 1.4933e+01 2.2206e+01 0.0000e+00 0.0000e+00
1.4488e+00 9.1389e+00 -1.3293e+01 -4.5154e+00 1.3886e+01 4.3960e+01 1.6160e+01 4.3325e+01 5.5875e+01 -1.6681e+01 -4.1702e+00 1.2388e+01 1.9106e+01 0.0000e+00 0.0000e+00
1.5709e+00 6.8355e+00 -1.1218e+01 -3.7186e+00 8.2229e+00 3.4657e+01 1.2259e+01 3.7500e+01 4.6102e+01 -1.3913e+01 -3.3710e+00 1.0226e+01 1.6374e+01 0.0000e+00 0.0000e+00
1.7032e+00 5.0788e+00 -9.3273e+00 -2.9970e+00 4.3741e+00 2.7161e+01 9.2072e+00 3.2325e+01 3.7783e+01 -1.1509e+01 -2.7054e+00 8.4009e+00 1.3979e+01 0.0000e+00 0.0000e+00
1.8467e+00 3.7523e+00 -7.6546e+00 -2.3711e+00 1.8604e+00 2.1180e+01 6.8549e+00 2.7752e+01 3.0772e+01 -9.4500e+00 -2.1570e+00 6.8711e+00 1.1890e+01 0.0000e+00 0.0000e+00
2.0022e+00 2.7593e+00 -6.2106e+00 -1.8466e+00 2.9816e-01 1.6447e+01 5.0649e+00 2.3733e+01 2.4922e+01 -7.7059e+00 -1.7097e+00 5.5963e+00 1.0078e+01 0.0000e+00 0.0000e+00
2.1709e+00 2.0215e+00 -4.9898e+00 -1.4193e+00 -6.0797e-01 1.2728e+01 3.7180e+00 2.0220e+01 2.0081e+01 -6.2447e+00 -1.3480e+00 4.5403e+00 8.5136e+00 0.0000e+00 0.0000e+00
2.3537e+00 1.4766e+00 -3.9756e+00 -1.0790e+00 -1.0773e+00 9.8224e+00 2.7144e+00 1.7166e+01 1.6107e+01 -5.0324e+00 -1.0579e+00 3.6704e+00 7.1691e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.0761e+00 -3.1452e+00 -8.1308e-01 -1.2672e+00 7.5641e+00 1.9724e+00 1.4524e+01 1.2867e+01 -4.0354e+00 -8.2687e-01 2.9575e+00 6.0189e+00 0.0000e+00 0.0000e+00
2.7669e+00 7.8306e-01 -2.4735e+00 -6.0830e-01 -1.2874e+00 5.8154e+00 1.4277e+00 1.2249e+01 1.0243e+01 -3.2219e+00 -6.4402e-01 2.3759e+00 5.0389e+00 0.0000e+00 0.0000e+00
3.0000e+00 5.6919e-01 -1.9357e+00 -4.5250e-01 -1.2116e+00 4.4655e+00 1.0301e+00 1.0299e+01 8.1280e+00 -2.5625e+00 -5.0008e-01 1.9035e+00 4.2074e+00 0.0000e+00 0.0000e+00
