# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
3.9544e-03 9.4246e+03 2.1031e+00 -1.1842e+00 1.8863e+04 9.6127e+03 -3.3148e-01 1.0087e+03 3.2915e+00 2.6776e+00 1.9250e+00 2.6771e+03 1.7769e+03 0.0000e+00 0.0000e+00
4.2875e-03 1.0006e+04 2.6104e+00 -1.4668e+00 2.0025e+04 1.0075e+04 -3.6649e-01 1.0086e+03 3.8770e+00 3.1076e+00 2.2269e+00 2.6746e+03 1.7739e+03 0.0000e+00 0.0000e+00
4.6486e-03 1.0606e+04 3.2529e+00 -1.8123e+00 2.1221e+04 1.0575e+04 -3.9986e-01 1.0085e+03 4.5680e+00 3.5968e+00 2.5700e+00 2.6716e+03 1.7706e+03 0.0000e+00 0.0000e+00
5.0402e-03 1.1221e+04 4.0591e+00 -2.2328e+00 2.2447e+04 1.1112e+04 -4.2883e-01 1.0084e+03 5.3835e+00 4.1496e+00 2.9579e+00 2.6682e+03 1.7666e+03 0.0000e+00 0.0000e+00
5.4648e-03 1.1847e+04 5.0605e+00 -2.7423e+00 2.3697e+04 1.1683e+04 -4.4937e-01 1.0082e+03 6.3465e+00 4.7693e+00 3.3940e+00 2.6643e+03 1.7621e+03 0.0000e+00 0.0000e+00
5.9251e-03 1.2480e+04 6.2906e+00 -3.3558e+00 2.4964e+04 1.2284e+04 -4.5582e-01 1.0080e+03 7.4841e+00 5.4577e+00 3.8807e+00 2.6596e+03 1.7570e+03 0.0000e+00 0.0000e+00
6.4242e-03 1.3113e+04 7.7846e+00 -4.0898e+00 2.6236e+04 1.2910e+04 -4.4035e-01 1.0078e+03 8.8283e+00 6.2139e+00 4.4199e+00 2.6543e+03 1.7510e+03 0.0000e+00 0.0000e+00
6.9653e-03 1.3741e+04 9.5796e+00 -4.9626e+00 2.7504e+04 1.3552e+04 -3.9226e-01 1.0075e+03 1.0417e+01 7.0341e+00 5.0115e+00 2.6480e+03 1.7442e+03 0.0000e+00 0.0000e+00
7.5520e-03 1.4359e+04 1.1716e+01 -5.9944e+00 2.8753e+04 1.4203e+04 -2.9725e-01 1.0072e+03 1.2295e+01 7.9105e+00 5.6540e+00 2.6408e+03 1.7365e+03 0.0000e+00 0.0000e+00
8.1881e-03 1.4965e+04 1.4239e+01 -7.2069e+00 2.9967e+04 1.4849e+04 -1.3639e-01 1.0068e+03 1.4515e+01 8.8304e+00 6.3427e+00 2.6324e+03 1.7276e+03 0.0000e+00 0.0000e+00
8.8778e-03 1.5547e+04 1.7209e+01 -8.6196e+00 3.1128e+04 1.5478e+04 1.1503e-01 1.0063e+03 1.7139e+01 9.7757e+00 7.0702e+00 2.6228e+03 1.7176e+03 0.0000e+00 0.0000e+00
9.6256e-03 1.6091e+04 2.0700e+01 -1.0246e+01 3.2218e+04 1.6075e+04 4.8876e-01 1.0058e+03 2.0238e+01 1.0723e+01 7.8245e+00 2.6116e+03 1.7064e+03 0.0000e+00 0.0000e+00
1.0436e-02 1.6583e+04 2.4800e+01 -1.2094e+01 3.3218e+04 1.6623e+04 1.0252e+00 1.0052e+03 2.3897e+01 1.1641e+01 8.5893e+00 2.5989e+03 1.6937e+03 0.0000e+00 0.0000e+00
1.1315e-02 1.7017e+04 2.9589e+01 -1.4174e+01 3.4109e+04 1.7106e+04 1.7748e+00 1.0045e+03 2.8210e+01 1.2492e+01 9.3423e+00 2.5843e+03 1.6795e+03 0.0000e+00 0.0000e+00
1.2269e-02 1.7391e+04 3.5123e+01 -1.6495e+01 3.4867e+04 1.7509e+04 2.8001e+00 1.0037e+03 3.3288e+01 1.3232e+01 1.0056e+01 2.5676e+03 1.6637e+03 0.0000e+00 0.0000e+00
1.3302e-02 1.7689e+04 4.1422e+01 -1.9036e+01 3.5465e+04 1.7817e+04 4.1767e+00 1.0028e+03 3.9253e+01 1.3804e+01 1.0695e+01 2.5486e+03 1.6462e+03 0.0000e+00 0.0000e+00
1.4422e-02 1.7882e+04 4.8478e+01 -2.1752e+01 3.5874e+04 1.8018e+04 5.9946e+00 1.0017e+03 4.6241e+01 1.4138e+01 1.1218e+01 2.5272e+03 1.6268e+03 0.0000e+00 0.0000e+00
1.5637e-02 1.7963e+04 5.6275e+01 -2.4598e+01 3.6065e+04 1.8105e+04 8.3583e+00 1.0004e+03 5.4399e+01 1.4148e+01 1.1580e+01 2.5030e+03 1.6056e+03 0.0000e+00 0.0000e+00
1.6955e-02 1.7930e+04 6.4811e+01 -2.7512e+01 3.6018e+04 1.8071e+04 1.1386e+01 9.9891e+02 6.3885e+01 1.3734e+01 1.1729e+01 2.4759e+03 1.5824e+03 0.0000e+00 0.0000e+00
1.8383e-02 1.7767e+04 7.4058e+01 -3.0393e+01 3.5717e+04 1.7913e+04 1.5206e+01 9.9719e+02 7.4861e+01 1.2789e+01 1.1614e+01 2.4457e+03 1.5573e+03 0.0000e+00 0.0000e+00
1.9931e-02 1.7468e+04 8.3839e+01 -3.3125e+01 3.5147e+04 1.7627e+04 1.9956e+01 9.9520e+02 8.7488e+01 1.1214e+01 1.1182e+01 2.4120e+03 1.5301e+03 0.0000e+00 0.0000e+00
2.1610e-02 1.7023e+04 9.3877e+01 -3.5559e+01 3.4289e+04 1.7213e+04 2.5771e+01 9.9290e+02 1.0192e+02 8.9414e+00 1.0392e+01 2.3749e+03 1.5008e+03 0.0000e+00 0.0000e+00
2.3430e-02 1.6436e+04 1.0395e+02 -3.7552e+01 3.3149e+04 1.6668e+04 3.2777e+01 9.9024e+02 1.1827e+02 5.9341e+00 9.2087e+00 2.3342e+03 1.4694e+03 0.0000e+00 0.0000e+00
2.5404e-02 1.5724e+04 1.1388e+02 -3.8979e+01 3.1757e+04 1.5994e+04 4.1079e+01 9.8717e+02 1.3666e+02 2.1769e+00 7.6149e+00 2.2897e+03 1.4358e+03 0.0000e+00 0.0000e+00
2.7544e-02 1.4897e+04 1.2332e+02 -3.9704e+01 3.0140e+04 1.5200e+04 5.0748e+01 9.8362e+02 1.5712e+02 -2.3470e+00 5.6077e+00 2.2414e+03 1.4002e+03 0.0000e+00 0.0000e+00
2.9864e-02 1.3980e+04 1.3204e+02 -3.9647e+01 2.8340e+04 1.4312e+04 6.1814e+01 9.7955e+02 1.7966e+02 -7.6448e+00 3.1978e+00 2.1892e+03 1.3625e+03 0.0000e+00 0.0000e+00
3.2379e-02 1.3013e+04 1.4002e+02 -3.8814e+01 2.6440e+04 1.3366e+04 7.4262e+01 9.7486e+02 2.0421e+02 -1.3671e+01 4.0388e-01 2.1331e+03 1.3227e+03 0.0000e+00 0.0000e+00
3.5106e-02 1.2031e+04 1.4714e+02 -3.7259e+01 2.4513e+04 1.2412e+04 8.8040e+01 9.6949e+02 2.3068e+02 -2.0337e+01 -2.7567e+00 2.0730e+03 1.2809e+03 0.0000e+00 0.0000e+00
3.8064e-02 1.1078e+04 1.5367e+02 -3.5123e+01 2.2640e+04 1.1495e+04 1.0308e+02 9.6334e+02 2.5896e+02 -2.7624e+01 -6.2815e+00 2.0089e+03 1.2372e+03 0.0000e+00 0.0000e+00
4.1270e-02 1.0196e+04 1.6000e+02 -3.2615e+01 2.0913e+04 1.0649e+04 1.1935e+02 9.5632e+02 2.8895e+02 -3.5616e+01 -1.0199e+01 1.9408e+03 1.1919e+03 0.0000e+00 0.0000e+00
4.4746e-02 9.4105e+03 1.6664e+02 -2.9906e+01 1.9381e+04 9.8980e+03 1.3689e+02 9.4833e+02 3.2064e+02 -4.4394e+01 -1.4579e+01 1.8686e+03 1.1451e+03 0.0000e+00 0.0000e+00
4.8515e-02 8.7413e+03 1.7396e+02 -2.7140e+01 1.8083e+04 9.2612e+03 1.5587e+02 9.3927e+02 3.5410e+02 -5.4089e+01 -1.9523e+01 1.7926e+03 1.0974e+03 0.0000e+00 0.0000e+00
5.2602e-02 8.1756e+03 1.8224e+02 -2.4238e+01 1.7001e+04 8.7442e+03 1.7661e+02 9.2903e+02 3.8952e+02 -6.4942e+01 -2.5132e+01 1.7129e+03 1.0490e+03 0.0000e+00 0.0000e+00
5.7032e-02 7.6986e+03 1.9138e+02 -2.1047e+01 1.6103e+04 8.3157e+03 1.9953e+02 9.1750e+02 4.2710e+02 -7.7019e+01 -3.1465e+01 1.6300e+03 1.0005e+03 0.0000e+00 0.0000e+00
6.1836e-02 7.2429e+03 2.0001e+02 -1.6960e+01 1.5247e+04 7.9110e+03 2.2494e+02 9.0457e+02 4.6689e+02 -9.0247e+01 -3.8461e+01 1.5449e+03 9.5224e+02 0.0000e+00 0.0000e+00
6.7045e-02 6.7439e+03 2.0623e+02 -1.1366e+01 1.4305e+04 7.4667e+03 2.5278e+02 8.9014e+02 5.0845e+02 -1.0419e+02 -4.5861e+01 1.4585e+03 9.0442e+02 0.0000e+00 0.0000e+00
7.2692e-02 6.1702e+03 2.0827e+02 -4.0470e+00 1.3202e+04 6.9298e+03 2.8226e+02 8.7414e+02 5.5063e+02 -1.1806e+02 -5.3216e+01 1.3721e+03 8.5712e+02 0.0000e+00 0.0000e+00
7.8815e-02 5.4924e+03 2.0410e+02 4.9830e+00 1.1867e+04 6.2725e+03 3.1170e+02 8.5649e+02 5.9142e+02 -1.3084e+02 -5.9961e+01 1.2866e+03 8.1027e+02 0.0000e+00 0.0000e+00
8.5454e-02 4.7645e+03 1.9474e+02 1.4678e+01 1.0415e+04 5.5541e+03 3.3881e+02 8.3718e+02 6.2836e+02 -1.4165e+02 -6.5613e+01 1.2028e+03 7.6384e+02 0.0000e+00 0.0000e+00
9.2652e-02 4.0828e+03 1.8344e+02 2.3494e+01 9.0545e+03 4.8809e+03 3.6170e+02 8.1624e+02 6.5957e+02 -1.5021e+02 -7.0048e+01 1.1205e+03 7.1798e+02 0.0000e+00 0.0000e+00
1.0046e-01 3.5421e+03 1.7337e+02 3.0103e+01 7.9645e+03 4.3381e+03 3.7989e+02 7.9374e+02 6.8474e+02 -1.5702e+02 -7.3549e+01 1.0397e+03 6.7306e+02 0.0000e+00 0.0000e+00
1.0892e-01 3.1663e+03 1.6719e+02 3.4420e+01 7.2202e+03 3.9746e+03 3.9491e+02 7.6976e+02 7.0554e+02 -1.6304e+02 -7.6635e+01 9.6016e+02 6.2962e+02 0.0000e+00 0.0000e+00
1.1809e-01 2.8970e+03 1.6299e+02 3.7630e+01 6.6945e+03 3.7253e+03 4.0931e+02 7.4440e+02 7.2440e+02 -1.6896e+02 -7.9649e+01 8.8248e+02 5.8804e+02 0.0000e+00 0.0000e+00
1.2804e-01 2.6277e+03 1.5642e+02 4.1245e+01 6.1629e+03 3.4705e+03 4.2406e+02 7.1771e+02 7.4200e+02 -1.7444e+02 -8.2373e+01 8.0792e+02 5.4831e+02 0.0000e+00 0.0000e+00
1.3883e-01 2.2930e+03 1.4440e+02 4.5580e+01 5.4791e+03 3.1300e+03 4.3688e+02 6.8979e+02 7.5571e+02 -1.7829e+02 -8.4145e+01 7.3763e+02 5.1013e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.9390e+03 1.2912e+02 4.9176e+01 4.7367e+03 2.7505e+03 4.4389e+02 6.6080e+02 7.6166e+02 -1.7960e+02 -8.4486e+01 6.7180e+02 4.7334e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.6592e+03 1.1546e+02 5.0602e+01 4.1410e+03 2.4459e+03 4.4414e+02 6.3099e+02 7.5928e+02 -1.7880e+02 -8.3671e+01 6.0982e+02 4.3816e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.4679e+03 1.0428e+02 5.0232e+01 3.7308e+03 2.2397e+03 4.4084e+02 6.0059e+02 7.5207e+02 -1.7710e+02 -8.2360e+01 5.5132e+02 4.0494e+02 0.0000e+00 0.0000e+00
1.9185e-01 1.2976e+03 9.2563e+01 4.9308e+01 3.3608e+03 2.0533e+03 4.3648e+02 5.6978e+02 7.4244e+02 -1.7494e+02 -8.0757e+01 4.9677e+02 3.7363e+02 0.0000e+00 0.0000e+00
2.0801e-01 1.1116e+03 7.9230e+01 4.8037e+01 2.9460e+03 1.8361e+03 4.2916e+02 5.3874e+02 7.2840e+02 -1.7163e+02 -7.8502e+01 4.4661e+02 3.4399e+02 0.0000e+00 0.0000e+00
2.2553e-01 9.4913e+02 6.6362e+01 4.5808e+01 2.5739e+03 1.6385e+03 4.1708e+02 5.0770e+02 7.0840e+02 -1.6692e+02 -7.5491e+01 4.0053e+02 3.1599e+02 0.0000e+00 0.0000e+00
2.4453e-01 8.2400e+02 5.4266e+01 4.2651e+01 2.2790e+03 1.4825e+03 4.0218e+02 4.7688e+02 6.8465e+02 -1.6148e+02 -7.2103e+01 3.5813e+02 2.8976e+02 0.0000e+00 0.0000e+00
2.6512e-01 7.0963e+02 4.2380e+01 3.8930e+01 2.0031e+03 1.3338e+03 3.8559e+02 4.4647e+02 6.5835e+02 -1.5561e+02 -6.8498e+01 3.1942e+02 2.6519e+02 0.0000e+00 0.0000e+00
2.8746e-01 6.0576e+02 3.1083e+01 3.4808e+01 1.7455e+03 1.1919e+03 3.6649e+02 4.1662e+02 6.2880e+02 -1.4909e+02 -6.4578e+01 2.8427e+02 2.4219e+02 0.0000e+00 0.0000e+00
3.1167e-01 5.1900e+02 2.0330e+01 3.0310e+01 1.5227e+03 1.0679e+03 3.4556e+02 3.8752e+02 5.9687e+02 -1.4212e+02 -6.0474e+01 2.5237e+02 2.2075e+02 0.0000e+00 0.0000e+00
3.3792e-01 4.4237e+02 1.0327e+01 2.5543e+01 1.3201e+03 9.5299e+02 3.2337e+02 3.5929e+02 5.6326e+02 -1.3489e+02 -5.6293e+01 2.2354e+02 2.0078e+02 0.0000e+00 0.0000e+00
3.6639e-01 3.7587e+02 1.1195e+00 2.0695e+01 1.1384e+03 8.4795e+02 3.0006e+02 3.3204e+02 5.2823e+02 -1.2741e+02 -5.2055e+01 1.9754e+02 1.8222e+02 0.0000e+00 0.0000e+00
3.9725e-01 3.1831e+02 -7.2375e+00 1.5841e+01 9.7585e+02 7.5210e+02 2.7609e+02 3.0588e+02 4.9236e+02 -1.1979e+02 -4.7835e+01 1.7414e+02 1.6501e+02 0.0000e+00 0.0000e+00
4.3071e-01 2.6838e+02 -1.4640e+01 1.1122e+01 8.3031e+02 6.6432e+02 2.5176e+02 2.8086e+02 4.5604e+02 -1.1207e+02 -4.3674e+01 1.5314e+02 1.4907e+02 0.0000e+00 0.0000e+00
4.6699e-01 2.2523e+02 -2.1039e+01 6.6486e+00 7.0056e+02 5.8411e+02 2.2743e+02 2.5705e+02 4.1968e+02 -1.0433e+02 -3.9613e+01 1.3431e+02 1.3433e+02 0.0000e+00 0.0000e+00
5.0632e-01 1.8800e+02 -2.6370e+01 2.5360e+00 5.8528e+02 5.1085e+02 2.0340e+02 2.3447e+02 3.8365e+02 -9.6609e+01 -3.5684e+01 1.1747e+02 1.2073e+02 0.0000e+00 0.0000e+00
5.4897e-01 1.5595e+02 -3.0589e+01 -1.1148e+00 4.8346e+02 4.4411e+02 1.7998e+02 2.1315e+02 3.4829e+02 -8.8949e+01 -3.1917e+01 1.0242e+02 1.0821e+02 0.0000e+00 0.0000e+00
5.9521e-01 1.2848e+02 -3.3669e+01 -4.2171e+00 3.9419e+02 3.8351e+02 1.5744e+02 1.9309e+02 3.1391e+02 -8.1393e+01 -2.8336e+01 8.9002e+01 9.6696e+01 0.0000e+00 0.0000e+00
6.4535e-01 1.0504e+02 -3.5611e+01 -6.7059e+00 3.1666e+02 3.2872e+02 1.3607e+02 1.7429e+02 2.8080e+02 -7.3982e+01 -2.4961e+01 7.7062e+01 8.6135e+01 0.0000e+00 0.0000e+00
6.9971e-01 8.5159e+01 -3.6445e+01 -8.5441e+00 2.5012e+02 2.7949e+02 1.1610e+02 1.5674e+02 2.4922e+02 -6.6762e+01 -2.1808e+01 6.6461e+01 7.6471e+01 0.0000e+00 0.0000e+00
7.5865e-01 6.8412e+01 -3.6239e+01 -9.7277e+00 1.9383e+02 2.3558e+02 9.7727e+01 1.4041e+02 2.1940e+02 -5.9777e+01 -1.8891e+01 5.7074e+01 6.7651e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.4429e+01 -3.5102e+01 -1.0289e+01 1.4701e+02 1.9677e+02 8.1112e+01 1.2528e+02 1.9153e+02 -5.3078e+01 -1.6219e+01 4.8790e+01 5.9626e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.2869e+01 -3.3178e+01 -1.0295e+01 1.0881e+02 1.6282e+02 6.6357e+01 1.1132e+02 1.6577e+02 -4.6715e+01 -1.3799e+01 4.1507e+01 5.2350e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.3418e+01 -3.0642e+01 -9.8428e+00 7.8331e+01 1.3345e+02 5.3498e+01 9.8499e+01 1.4224e+02 -4.0737e+01 -1.1631e+01 3.5134e+01 4.5777e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.5785e+01 -2.7683e+01 -9.0483e+00 5.4604e+01 1.0836e+02 4.2510e+01 8.6781e+01 1.2100e+02 -3.5189e+01 -9.7130e+00 2.9584e+01 3.9867e+01 0.0000e+00 0.0000e+00
1.1367e+00 1.9699e+01 -2.4495e+01 -8.0341e+00 3.6626e+01 8.7204e+01 3.3306e+01 7.6124e+01 1.0205e+02 -3.0107e+01 -8.0375e+00 2.4780e+01 3.4576e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.4908e+01 -2.1257e+01 -6.9157e+00 2.3400e+01 6.9589e+01 2.5747e+01 6.6483e+01 8.5372e+01 -2.5517e+01 -6.5923e+00 2.0647e+01 2.9863e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.1186e+01 -1.8118e+01 -5.7906e+00 1.3978e+01 5.5110e+01 1.9656e+01 5.7810e+01 7.0857e+01 -2.1428e+01 -5.3615e+00 1.7114e+01 2.5688e+01 0.0000e+00 0.0000e+00
1.4488e+00 8.3289e+00 -1.5193e+01 -4.7315e+00 7.5028e+00 4.3347e+01 1.4837e+01 5.0053e+01 5.8378e+01 -1.7837e+01 -4.3262e+00 1.4115e+01 2.2009e+01 0.0000e+00 0.0000e+00
1.5709e+00 6.1603e+00 -1.2555e+01 -3.7845e+00 3.2338e+00 3.3895e+01 1.1086e+01 4.3154e+01 4.7768e+01 -1.4726e+01 -3.4654e+00 1.1585e+01 1.8783e+01 0.0000e+00 0.0000e+00
1.7032e+00 4.5309e+00 -1.0242e+01 -2.9722e+00 5.6008e-01 2.6374e+01 8.2101e+00 3.7054e+01 3.8842e+01 -1.2065e+01 -2.7575e+00 9.4665e+00 1.5971e+01 0.0000e+00 0.0000e+00
1.8467e+00 3.3173e+00 -8.2632e+00 -2.2985e+00 -1.0007e+00 2.0438e+01 6.0339e+00 3.1691e+01 3.1406e+01 -9.8174e+00 -2.1813e+00 7.7025e+00 1.3532e+01 0.0000e+00 0.0000e+00
2.0022e+00 2.4200e+00 -6.6034e+00 -1.7547e+00 -1.8139e+00 1.5786e+01 4.4058e+00 2.7002e+01 2.5265e+01 -7.9387e+00 -1.7165e+00 6.2428e+00 1.1427e+01 0.0000e+00 0.0000e+00
2.1709e+00 1.7605e+00 -5.2346e+00 -1.3256e+00 -2.1461e+00 1.2161e+01 3.1994e+00 2.2924e+01 2.0233e+01 -6.3841e+00 -1.3445e+00 5.0417e+00 9.6182e+00 0.0000e+00 0.0000e+00
2.3537e+00 1.2781e+00 -4.1216e+00 -9.9291e-01 -2.1845e+00 9.3498e+00 2.3127e+00 1.9395e+01 1.6138e+01 -5.1089e+00 -1.0489e+00 4.0584e+00 8.0719e+00 0.0000e+00 0.0000e+00
2.5520e+00 9.2666e-01 -3.2271e+00 -7.3868e-01 -2.0566e+00 7.1778e+00 1.6653e+00 1.6357e+01 1.2827e+01 -4.0708e+00 -8.1545e-01 3.2573e+00 6.7552e+00 0.0000e+00 0.0000e+00
2.7669e+00 6.7127e-01 -2.5150e+00 -5.4661e-01 -1.8453e+00 5.5043e+00 1.1952e+00 1.3752e+01 1.0164e+01 -3.2315e+00 -6.3209e-01 2.6072e+00 5.6384e+00 0.0000e+00 0.0000e+00
3.0000e+00 4.8607e-01 -1.9525e+00 -4.0281e-01 -1.6030e+00 4.2179e+00 8.5550e-01 1.1529e+01 8.0324e+00 -2.5569e+00 -4.8872e-01 2.0819e+00 4.6947e+00 0.0000e+00 0.0000e+00
