# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
3.9544e-03 7.7276e+03 1.4788e+00 -7.9607e-01 1.5466e+04 7.8813e+03 -2.2284e-01 6.7810e+02 2.2127e+00 1.8001e+00 1.2941e+00 1.7996e+03 1.1945e+03 0.0000e+00 0.0000e+00
4.2875e-03 8.2045e+03 1.8360e+00 -9.8611e-01 1.6419e+04 8.2606e+03 -2.4637e-01 6.7803e+02 2.6064e+00 2.0892e+00 1.4971e+00 1.7980e+03 1.1925e+03 0.0000e+00 0.0000e+00
4.6486e-03 8.6963e+03 2.2880e+00 -1.2184e+00 1.7400e+04 8.6706e+03 -2.6881e-01 6.7795e+02 3.0708e+00 2.4181e+00 1.7278e+00 1.7960e+03 1.1903e+03 0.0000e+00 0.0000e+00
5.0402e-03 9.2009e+03 2.8547e+00 -1.5011e+00 1.8405e+04 9.1106e+03 -2.8829e-01 6.7785e+02 3.6191e+00 2.7898e+00 1.9886e+00 1.7937e+03 1.1876e+03 0.0000e+00 0.0000e+00
5.4648e-03 9.7149e+03 3.5583e+00 -1.8436e+00 1.9430e+04 9.5785e+03 -3.0210e-01 6.7774e+02 4.2666e+00 3.2065e+00 2.2818e+00 1.7911e+03 1.1846e+03 0.0000e+00 0.0000e+00
5.9251e-03 1.0234e+04 4.4225e+00 -2.2562e+00 2.0469e+04 1.0071e+04 -3.0644e-01 6.7761e+02 5.0314e+00 3.6694e+00 2.6091e+00 1.7880e+03 1.1811e+03 0.0000e+00 0.0000e+00
6.4242e-03 1.0753e+04 5.4725e+00 -2.7498e+00 2.1513e+04 1.0584e+04 -2.9603e-01 6.7746e+02 5.9352e+00 4.1780e+00 2.9717e+00 1.7844e+03 1.1772e+03 0.0000e+00 0.0000e+00
6.9653e-03 1.1268e+04 6.7349e+00 -3.3367e+00 2.2552e+04 1.1111e+04 -2.6370e-01 6.7728e+02 7.0035e+00 4.7297e+00 3.3696e+00 1.7802e+03 1.1726e+03 0.0000e+00 0.0000e+00
7.5520e-03 1.1776e+04 8.2384e+00 -4.0306e+00 2.3577e+04 1.1644e+04 -1.9981e-01 6.7706e+02 8.2663e+00 5.3192e+00 3.8017e+00 1.7754e+03 1.1674e+03 0.0000e+00 0.0000e+00
8.1881e-03 1.2273e+04 1.0017e+01 -4.8460e+00 2.4572e+04 1.2174e+04 -9.1634e-02 6.7682e+02 9.7591e+00 5.9381e+00 4.2650e+00 1.7698e+03 1.1615e+03 0.0000e+00 0.0000e+00
8.8778e-03 1.2751e+04 1.2112e+01 -5.7962e+00 2.5525e+04 1.2690e+04 7.7449e-02 6.7653e+02 1.1523e+01 6.5743e+00 4.7544e+00 1.7633e+03 1.1548e+03 0.0000e+00 0.0000e+00
9.6256e-03 1.3198e+04 1.4578e+01 -6.8902e+00 2.6420e+04 1.3179e+04 3.2882e-01 6.7619e+02 1.3608e+01 7.2116e+00 5.2620e+00 1.7559e+03 1.1473e+03 0.0000e+00 0.0000e+00
1.0436e-02 1.3602e+04 1.7474e+01 -8.1336e+00 2.7241e+04 1.3628e+04 6.8965e-01 6.7580e+02 1.6069e+01 7.8299e+00 5.7767e+00 1.7474e+03 1.1388e+03 0.0000e+00 0.0000e+00
1.1315e-02 1.3959e+04 2.0861e+01 -9.5335e+00 2.7972e+04 1.4024e+04 1.1940e+00 6.7534e+02 1.8970e+01 8.4038e+00 6.2837e+00 1.7376e+03 1.1293e+03 0.0000e+00 0.0000e+00
1.2269e-02 1.4268e+04 2.4779e+01 -1.1095e+01 2.8595e+04 1.4354e+04 1.8838e+00 6.7481e+02 2.2386e+01 8.9028e+00 6.7642e+00 1.7265e+03 1.1187e+03 0.0000e+00 0.0000e+00
1.3302e-02 1.4513e+04 2.9243e+01 -1.2806e+01 2.9087e+04 1.4606e+04 2.8102e+00 6.7418e+02 2.6399e+01 9.2891e+00 7.1948e+00 1.7138e+03 1.1069e+03 0.0000e+00 0.0000e+00
1.4422e-02 1.4673e+04 3.4254e+01 -1.4635e+01 2.9423e+04 1.4771e+04 4.0338e+00 6.7346e+02 3.1101e+01 9.5158e+00 7.5482e+00 1.6995e+03 1.0940e+03 0.0000e+00 0.0000e+00
1.5637e-02 1.4742e+04 3.9801e+01 -1.6551e+01 2.9582e+04 1.4842e+04 5.6251e+00 6.7262e+02 3.6592e+01 9.5253e+00 7.7930e+00 1.6833e+03 1.0798e+03 0.0000e+00 0.0000e+00
1.6955e-02 1.4718e+04 4.5886e+01 -1.8515e+01 2.9545e+04 1.4813e+04 7.6640e+00 6.7165e+02 4.2978e+01 9.2502e+00 7.8951e+00 1.6652e+03 1.0643e+03 0.0000e+00 0.0000e+00
1.8383e-02 1.4586e+04 5.2492e+01 -2.0456e+01 2.9300e+04 1.4683e+04 1.0238e+01 6.7052e+02 5.0369e+01 8.6183e+00 7.8192e+00 1.6450e+03 1.0474e+03 0.0000e+00 0.0000e+00
1.9931e-02 1.4344e+04 5.9499e+01 -2.2299e+01 2.8834e+04 1.4448e+04 1.3439e+01 6.6922e+02 5.8874e+01 7.5637e+00 7.5311e+00 1.6225e+03 1.0292e+03 0.0000e+00 0.0000e+00
2.1610e-02 1.3981e+04 6.6716e+01 -2.3942e+01 2.8132e+04 1.4107e+04 1.7359e+01 6.6770e+02 6.8595e+01 6.0392e+00 7.0013e+00 1.5978e+03 1.0096e+03 0.0000e+00 0.0000e+00
2.3430e-02 1.3504e+04 7.3989e+01 -2.5288e+01 2.7199e+04 1.3659e+04 2.2085e+01 6.6596e+02 7.9623e+01 4.0208e+00 6.2074e+00 1.5705e+03 9.8861e+02 0.0000e+00 0.0000e+00
2.5404e-02 1.2922e+04 8.1192e+01 -2.6253e+01 2.6059e+04 1.3105e+04 2.7689e+01 6.6394e+02 9.2022e+01 1.4976e+00 5.1367e+00 1.5408e+03 9.6619e+02 0.0000e+00 0.0000e+00
2.7544e-02 1.2247e+04 8.8090e+01 -2.6745e+01 2.4734e+04 1.2452e+04 3.4221e+01 6.6162e+02 1.0583e+02 -1.5420e+00 3.7872e+00 1.5086e+03 9.4236e+02 0.0000e+00 0.0000e+00
2.9864e-02 1.1497e+04 9.4509e+01 -2.6708e+01 2.3259e+04 1.1722e+04 4.1703e+01 6.5894e+02 1.2105e+02 -5.1036e+00 2.1658e+00 1.4737e+03 9.1712e+02 0.0000e+00 0.0000e+00
3.2379e-02 1.0706e+04 1.0045e+02 -2.6145e+01 2.1701e+04 1.0944e+04 5.0129e+01 6.5587e+02 1.3764e+02 -9.1567e+00 2.8440e-01 1.4362e+03 8.9050e+02 0.0000e+00 0.0000e+00
3.5106e-02 9.9028e+03 1.0581e+02 -2.5090e+01 2.0120e+04 1.0159e+04 5.9467e+01 6.5234e+02 1.5555e+02 -1.3643e+01 -1.8456e+00 1.3961e+03 8.6253e+02 0.0000e+00 0.0000e+00
3.8064e-02 9.1226e+03 1.1080e+02 -2.3638e+01 1.8583e+04 9.4043e+03 6.9677e+01 6.4831e+02 1.7470e+02 -1.8549e+01 -4.2232e+00 1.3533e+03 8.3331e+02 0.0000e+00 0.0000e+00
4.1270e-02 8.4005e+03 1.1571e+02 -2.1927e+01 1.7165e+04 8.7074e+03 8.0738e+01 6.4370e+02 1.9504e+02 -2.3934e+01 -6.8687e+00 1.3077e+03 8.0296e+02 0.0000e+00 0.0000e+00
4.4746e-02 7.7583e+03 1.2091e+02 -2.0072e+01 1.5908e+04 8.0881e+03 9.2686e+01 6.3846e+02 2.1657e+02 -2.9854e+01 -9.8305e+00 1.2595e+03 7.7167e+02 0.0000e+00 0.0000e+00
4.8515e-02 7.2115e+03 1.2670e+02 -1.8168e+01 1.4843e+04 7.5625e+03 1.0565e+02 6.3251e+02 2.3933e+02 -3.6399e+01 -1.3178e+01 1.2087e+03 7.3970e+02 0.0000e+00 0.0000e+00
5.2602e-02 6.7502e+03 1.3330e+02 -1.6158e+01 1.3956e+04 7.1355e+03 1.1984e+02 6.2578e+02 2.6347e+02 -4.3737e+01 -1.6984e+01 1.1554e+03 7.0732e+02 0.0000e+00 0.0000e+00
5.7032e-02 6.3626e+03 1.4068e+02 -1.3934e+01 1.3221e+04 6.7811e+03 1.3557e+02 6.1821e+02 2.8915e+02 -5.1918e+01 -2.1291e+01 1.0999e+03 6.7484e+02 0.0000e+00 0.0000e+00
6.1836e-02 5.9927e+03 1.4785e+02 -1.1076e+01 1.2522e+04 6.4462e+03 1.5307e+02 6.0971e+02 3.1640e+02 -6.0899e+01 -2.6061e+01 1.0429e+03 6.4251e+02 0.0000e+00 0.0000e+00
6.7045e-02 5.5865e+03 1.5340e+02 -7.1529e+00 1.1750e+04 6.0787e+03 1.7231e+02 6.0022e+02 3.4498e+02 -7.0393e+01 -3.1125e+01 9.8505e+02 6.1048e+02 0.0000e+00 0.0000e+00
7.2692e-02 5.1172e+03 1.5596e+02 -2.0007e+00 1.0845e+04 5.6346e+03 1.9277e+02 5.8969e+02 3.7409e+02 -7.9863e+01 -3.6178e+01 9.2709e+02 5.7878e+02 0.0000e+00 0.0000e+00
7.8815e-02 4.5594e+03 1.5392e+02 4.3866e+00 9.7442e+03 5.0905e+03 2.1333e+02 5.7807e+02 4.0239e+02 -8.8616e+01 -4.0835e+01 8.6977e+02 5.4738e+02 0.0000e+00 0.0000e+00
8.5454e-02 3.9571e+03 1.4790e+02 1.1294e+01 8.5428e+03 4.4952e+03 2.3242e+02 5.6533e+02 4.2820e+02 -9.6040e+01 -4.4760e+01 8.1349e+02 5.1624e+02 0.0000e+00 0.0000e+00
9.2652e-02 3.3911e+03 1.4032e+02 1.7646e+01 7.4150e+03 3.9371e+03 2.4872e+02 5.5151e+02 4.5019e+02 -1.0193e+02 -4.7864e+01 7.5829e+02 4.8546e+02 0.0000e+00 0.0000e+00
1.0046e-01 2.9427e+03 1.3377e+02 2.2498e+01 6.5130e+03 3.4874e+03 2.6188e+02 5.3665e+02 4.6815e+02 -1.0664e+02 -5.0338e+01 7.0397e+02 4.5529e+02 0.0000e+00 0.0000e+00
1.0892e-01 2.6337e+03 1.3047e+02 2.5776e+01 5.9033e+03 3.1883e+03 2.7296e+02 5.2080e+02 4.8321e+02 -1.1082e+02 -5.2544e+01 6.5044e+02 4.2610e+02 0.0000e+00 0.0000e+00
1.1809e-01 2.4159e+03 1.2911e+02 2.8328e+01 5.4804e+03 2.9858e+03 2.8376e+02 5.0402e+02 4.9710e+02 -1.1497e+02 -5.4730e+01 5.9808e+02 3.9815e+02 0.0000e+00 0.0000e+00
1.2804e-01 2.1973e+03 1.2605e+02 3.1264e+01 5.0521e+03 2.7791e+03 2.9502e+02 4.8634e+02 5.1036e+02 -1.1887e+02 -5.6752e+01 5.4776e+02 3.7145e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.9193e+03 1.1832e+02 3.4825e+01 4.4888e+03 2.4987e+03 3.0514e+02 4.6782e+02 5.2115e+02 -1.2168e+02 -5.8134e+01 5.0029e+02 3.4577e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.6208e+03 1.0751e+02 3.7910e+01 3.8690e+03 2.1833e+03 3.1129e+02 4.4856e+02 5.2664e+02 -1.2271e+02 -5.8516e+01 4.5584e+02 3.2100e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.3859e+03 9.8092e+01 3.9399e+01 3.3756e+03 1.9323e+03 3.1268e+02 4.2873e+02 5.2628e+02 -1.2224e+02 -5.8082e+01 4.1395e+02 2.9730e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.2298e+03 9.1282e+01 3.9583e+01 3.0479e+03 1.7679e+03 3.1164e+02 4.0848e+02 5.2264e+02 -1.2117e+02 -5.7317e+01 3.7434e+02 2.7491e+02 0.0000e+00 0.0000e+00
1.9185e-01 1.0914e+03 8.4116e+01 3.9468e+01 2.7545e+03 1.6207e+03 3.1010e+02 3.8794e+02 5.1756e+02 -1.1983e+02 -5.6380e+01 3.3736e+02 2.5383e+02 0.0000e+00 0.0000e+00
2.0801e-01 9.3484e+02 7.4882e+01 3.9178e+01 2.4135e+03 1.4438e+03 3.0658e+02 3.6720e+02 5.0952e+02 -1.1771e+02 -5.4988e+01 3.0337e+02 2.3384e+02 0.0000e+00 0.0000e+00
2.2553e-01 7.9773e+02 6.5863e+01 3.8125e+01 2.1078e+03 1.2834e+03 2.9958e+02 3.4644e+02 4.9717e+02 -1.1457e+02 -5.3036e+01 2.7214e+02 2.1496e+02 0.0000e+00 0.0000e+00
2.4453e-01 6.9521e+02 5.7867e+01 3.6352e+01 1.8745e+03 1.1614e+03 2.9058e+02 3.2581e+02 4.8219e+02 -1.1092e+02 -5.0820e+01 2.4339e+02 1.9727e+02 0.0000e+00 0.0000e+00
2.6512e-01 6.0049e+02 4.9748e+01 3.4197e+01 1.6544e+03 1.0445e+03 2.8051e+02 3.0542e+02 4.6555e+02 -1.0703e+02 -4.8466e+01 2.1714e+02 1.8072e+02 0.0000e+00 0.0000e+00
2.8746e-01 5.1329e+02 4.1763e+01 3.1704e+01 1.4465e+03 9.3213e+02 2.6858e+02 2.8539e+02 4.4655e+02 -1.0268e+02 -4.5872e+01 1.9332e+02 1.6521e+02 0.0000e+00 0.0000e+00
3.1167e-01 4.4168e+02 3.4228e+01 2.8870e+01 1.2707e+03 8.3629e+02 2.5529e+02 2.6584e+02 4.2583e+02 -9.8022e+01 -4.3139e+01 1.7171e+02 1.5076e+02 0.0000e+00 0.0000e+00
3.3792e-01 3.7801e+02 2.7039e+01 2.5784e+01 1.1101e+03 7.4738e+02 2.4109e+02 2.4686e+02 4.0392e+02 -9.3221e+01 -4.0352e+01 1.5220e+02 1.3731e+02 0.0000e+00 0.0000e+00
3.6639e-01 3.2282e+02 2.0279e+01 2.2554e+01 9.6662e+02 6.6671e+02 2.2598e+02 2.2854e+02 3.8093e+02 -8.8253e+01 -3.7512e+01 1.3463e+02 1.2481e+02 0.0000e+00 0.0000e+00
3.9725e-01 2.7514e+02 1.3974e+01 1.9218e+01 8.3872e+02 5.9370e+02 2.1031e+02 2.1093e+02 3.5729e+02 -8.3219e+01 -3.4679e+01 1.1884e+02 1.1323e+02 0.0000e+00 0.0000e+00
4.3071e-01 2.3373e+02 8.1744e+00 1.5865e+01 7.2412e+02 5.2712e+02 1.9426e+02 1.9408e+02 3.3325e+02 -7.8150e+01 -3.1876e+01 1.0469e+02 1.0251e+02 0.0000e+00 0.0000e+00
4.6699e-01 1.9793e+02 2.9023e+00 1.2557e+01 6.2182e+02 4.6660e+02 1.7803e+02 1.7805e+02 3.0907e+02 -7.3089e+01 -2.9134e+01 9.2025e+01 9.2606e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.6697e+02 -1.8055e+00 9.3669e+00 5.3053e+02 4.1150e+02 1.6183e+02 1.6285e+02 2.8500e+02 -6.8066e+01 -2.6473e+01 8.0714e+01 8.3475e+01 0.0000e+00 0.0000e+00
5.4897e-01 1.4025e+02 -5.9216e+00 6.3587e+00 4.4926e+02 3.6135e+02 1.4583e+02 1.4848e+02 2.6125e+02 -6.3105e+01 -2.3912e+01 7.0626e+01 7.5069e+01 0.0000e+00 0.0000e+00
5.9521e-01 1.1722e+02 -9.4214e+00 3.5952e+00 3.7716e+02 3.1577e+02 1.3020e+02 1.3497e+02 2.3801e+02 -5.8228e+01 -2.1465e+01 6.1641e+01 6.7342e+01 0.0000e+00 0.0000e+00
6.4535e-01 9.7424e+01 -1.2286e+01 1.1326e+00 3.1349e+02 2.7439e+02 1.1510e+02 1.2230e+02 2.1546e+02 -5.3453e+01 -1.9143e+01 5.3649e+01 6.0254e+01 0.0000e+00 0.0000e+00
6.9971e-01 8.0458e+01 -1.4505e+01 -9.8137e-01 2.5763e+02 2.3696e+02 1.0068e+02 1.1045e+02 1.9375e+02 -4.8796e+01 -1.6956e+01 4.6552e+01 5.3761e+01 0.0000e+00 0.0000e+00
7.5865e-01 6.5979e+01 -1.6082e+01 -2.7109e+00 2.0902e+02 2.0321e+02 8.7089e+01 9.9419e+01 1.7301e+02 -4.4275e+01 -1.4911e+01 4.0260e+01 4.7826e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.3687e+01 -1.7032e+01 -4.0358e+00 1.6714e+02 1.7297e+02 7.4438e+01 8.9177e+01 1.5337e+02 -3.9907e+01 -1.3013e+01 3.4692e+01 4.2413e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.3320e+01 -1.7391e+01 -4.9542e+00 1.3151e+02 1.4603e+02 6.2831e+01 7.9701e+01 1.3493e+02 -3.5712e+01 -1.1267e+01 2.9776e+01 3.7488e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.4642e+01 -1.7215e+01 -5.4845e+00 1.0164e+02 1.2224e+02 5.2346e+01 7.0966e+01 1.1778e+02 -3.1713e+01 -9.6754e+00 2.5449e+01 3.3018e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.7445e+01 -1.6576e+01 -5.6648e+00 7.7013e+01 1.0142e+02 4.3029e+01 6.2944e+01 1.0199e+02 -2.7931e+01 -8.2377e+00 2.1653e+01 2.8975e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.1536e+01 -1.5564e+01 -5.5505e+00 5.7098e+01 8.3395e+01 3.4893e+01 5.5607e+01 8.7600e+01 -2.4389e+01 -6.9530e+00 1.8336e+01 2.5331e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.6738e+01 -1.4276e+01 -5.2083e+00 4.1325e+01 6.7966e+01 2.7915e+01 4.8925e+01 7.4628e+01 -2.1109e+01 -5.8177e+00 1.5451e+01 2.2059e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.2887e+01 -1.2813e+01 -4.7097e+00 2.9115e+01 5.4916e+01 2.2040e+01 4.2867e+01 6.3066e+01 -1.8105e+01 -4.8258e+00 1.2955e+01 1.9134e+01 0.0000e+00 0.0000e+00
1.4488e+00 9.8346e+00 -1.1272e+01 -4.1232e+00 1.9890e+01 4.4013e+01 1.7183e+01 3.7403e+01 5.2878e+01 -1.5391e+01 -3.9694e+00 1.0808e+01 1.6531e+01 0.0000e+00 0.0000e+00
1.5709e+00 7.4431e+00 -9.7341e+00 -3.5083e+00 1.3097e+01 3.5011e+01 1.3239e+01 3.2500e+01 4.4003e+01 -1.2969e+01 -3.2387e+00 8.9724e+00 1.4226e+01 0.0000e+00 0.0000e+00
1.7032e+00 5.5912e+00 -8.2664e+00 -2.9114e+00 8.2298e+00 2.7662e+01 1.0090e+01 2.8122e+01 3.6357e+01 -1.0836e+01 -2.6225e+00 7.4123e+00 1.2195e+01 0.0000e+00 0.0000e+00
1.8467e+00 4.1723e+00 -6.9151e+00 -2.3639e+00 4.8428e+00 2.1727e+01 7.6153e+00 2.4236e+01 2.9840e+01 -8.9814e+00 -2.1085e+00 6.0951e+00 1.0414e+01 0.0000e+00 0.0000e+00
2.0022e+00 3.0959e+00 -5.7081e+00 -1.8836e+00 2.5614e+00 1.6979e+01 5.6980e+00 2.0804e+01 2.4341e+01 -7.3893e+00 -1.6843e+00 4.9897e+00 8.8612e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.2863e+00 -4.6572e+00 -1.4771e+00 1.0818e+00 1.3211e+01 4.2314e+00 1.7789e+01 1.9744e+01 -6.0379e+00 -1.3375e+00 4.0679e+00 7.5134e+00 0.0000e+00 0.0000e+00
2.3537e+00 1.6818e+00 -3.7615e+00 -1.1427e+00 1.6716e-01 1.0243e+01 3.1220e+00 1.5155e+01 1.5934e+01 -4.9031e+00 -1.0566e+00 3.3035e+00 6.3493e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.2333e+00 -3.0119e+00 -8.7422e-01 -3.6141e-01 7.9190e+00 2.2907e+00 1.2866e+01 1.2800e+01 -3.9594e+00 -8.3078e-01 2.6732e+00 5.3485e+00 0.0000e+00 0.0000e+00
2.7669e+00 9.0222e-01 -2.3940e+00 -6.6264e-01 -6.3454e-01 6.1082e+00 1.6729e+00 1.0886e+01 1.0241e+01 -3.1814e+00 -6.5055e-01 2.1560e+00 4.4920e+00 0.0000e+00 0.0000e+00
3.0000e+00 6.5885e-01 -1.8911e+00 -4.9851e-01 -7.4498e-01 4.7031e+00 1.2169e+00 9.1809e+00 8.1644e+00 -2.5450e+00 -5.0761e-01 1.7337e+00 3.7620e+00 0.0000e+00 0.0000e+00
