# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
9.6256e-03 1.9740e+04 2.9311e+01 -1.5427e+01 3.9534e+04 1.9731e+04 7.3553e-01 1.5151e+03 3.0478e+01 1.6142e+01 1.1781e+01 3.9334e+03 2.5699e+03 0.0000e+00 0.0000e+00
1.0436e-02 2.0341e+04 3.5088e+01 -1.8208e+01 4.0760e+04 2.0404e+04 1.5429e+00 1.5141e+03 3.5986e+01 1.7522e+01 1.2931e+01 3.9140e+03 2.5507e+03 0.0000e+00 0.0000e+00
1.1315e-02 2.0872e+04 4.1832e+01 -2.1338e+01 4.1850e+04 2.0997e+04 2.6711e+00 1.5130e+03 4.2479e+01 1.8802e+01 1.4063e+01 3.8918e+03 2.5293e+03 0.0000e+00 0.0000e+00
1.2269e-02 2.1329e+04 4.9611e+01 -2.4828e+01 4.2778e+04 2.1492e+04 4.2139e+00 1.5118e+03 5.0121e+01 1.9912e+01 1.5135e+01 3.8665e+03 2.5053e+03 0.0000e+00 0.0000e+00
1.3302e-02 2.1691e+04 5.8448e+01 -2.8650e+01 4.3510e+04 2.1870e+04 6.2848e+00 1.5103e+03 5.9097e+01 2.0767e+01 1.6094e+01 3.8378e+03 2.4788e+03 0.0000e+00 0.0000e+00
1.4422e-02 2.1924e+04 6.8326e+01 -3.2734e+01 4.4009e+04 2.2118e+04 9.0188e+00 1.5086e+03 6.9609e+01 2.1263e+01 1.6879e+01 3.8052e+03 2.4495e+03 0.0000e+00 0.0000e+00
1.5637e-02 2.2020e+04 7.9210e+01 -3.7011e+01 4.4240e+04 2.2226e+04 1.2573e+01 1.5066e+03 8.1880e+01 2.1270e+01 1.7420e+01 3.7685e+03 2.4174e+03 0.0000e+00 0.0000e+00
1.6955e-02 2.1976e+04 9.1089e+01 -4.1388e+01 4.4178e+04 2.2185e+04 1.7123e+01 1.5043e+03 9.6145e+01 2.0637e+01 1.7640e+01 3.7274e+03 2.3823e+03 0.0000e+00 0.0000e+00
1.8383e-02 2.1770e+04 1.0392e+02 -4.5712e+01 4.3805e+04 2.1992e+04 2.2863e+01 1.5017e+03 1.1264e+02 1.9204e+01 1.7461e+01 3.6814e+03 2.3442e+03 0.0000e+00 0.0000e+00
1.9931e-02 2.1398e+04 1.1744e+02 -4.9810e+01 4.3100e+04 2.1644e+04 2.9996e+01 1.4986e+03 1.3162e+02 1.6823e+01 1.6806e+01 3.6304e+03 2.3029e+03 0.0000e+00 0.0000e+00
2.1610e-02 2.0846e+04 1.3125e+02 -5.3458e+01 4.2044e+04 2.1138e+04 3.8723e+01 1.4950e+03 1.5329e+02 1.3389e+01 1.5610e+01 3.5741e+03 2.2586e+03 0.0000e+00 0.0000e+00
2.3430e-02 2.0122e+04 1.4501e+02 -5.6442e+01 4.0641e+04 2.0471e+04 4.9230e+01 1.4909e+03 1.7784e+02 8.8496e+00 1.3824e+01 3.5122e+03 2.2110e+03 0.0000e+00 0.0000e+00
2.5404e-02 1.9242e+04 1.5848e+02 -5.8575e+01 3.8929e+04 1.9646e+04 6.1670e+01 1.4861e+03 2.0542e+02 3.1827e+00 1.1421e+01 3.4447e+03 2.1602e+03 0.0000e+00 0.0000e+00
2.7544e-02 1.8222e+04 1.7117e+02 -5.9655e+01 3.6942e+04 1.8676e+04 7.6145e+01 1.4806e+03 2.3609e+02 -3.6359e+00 8.3980e+00 3.3713e+03 2.1062e+03 0.0000e+00 0.0000e+00
2.9864e-02 1.7093e+04 1.8274e+02 -5.9566e+01 3.4732e+04 1.7589e+04 9.2694e+01 1.4743e+03 2.6985e+02 -1.1616e+01 4.7719e+00 3.2921e+03 2.0490e+03 0.0000e+00 0.0000e+00
3.2379e-02 1.5902e+04 1.9318e+02 -5.8320e+01 3.2400e+04 1.6433e+04 1.1128e+02 1.4670e+03 3.0658e+02 -2.0687e+01 5.7212e-01 3.2068e+03 1.9887e+03 0.0000e+00 0.0000e+00
3.5106e-02 1.4694e+04 2.0230e+02 -5.6003e+01 3.0035e+04 1.5267e+04 1.3183e+02 1.4587e+03 3.4614e+02 -3.0715e+01 -4.1739e+00 3.1156e+03 1.9254e+03 0.0000e+00 0.0000e+00
3.8064e-02 1.3521e+04 2.1047e+02 -5.2830e+01 2.7739e+04 1.4147e+04 1.5421e+02 1.4491e+03 3.8833e+02 -4.1668e+01 -9.4604e+00 3.0183e+03 1.8592e+03 0.0000e+00 0.0000e+00
4.1270e-02 1.2436e+04 2.1820e+02 -4.9121e+01 2.5620e+04 1.3115e+04 1.7837e+02 1.4382e+03 4.3302e+02 -5.3672e+01 -1.5328e+01 2.9148e+03 1.7905e+03 0.0000e+00 0.0000e+00
4.4746e-02 1.1470e+04 2.2618e+02 -4.5136e+01 2.3742e+04 1.2199e+04 2.0434e+02 1.4258e+03 4.8014e+02 -6.6841e+01 -2.1879e+01 2.8054e+03 1.7197e+03 0.0000e+00 0.0000e+00
4.8515e-02 1.0645e+04 2.3483e+02 -4.1093e+01 2.2149e+04 1.1423e+04 2.3238e+02 1.4118e+03 5.2979e+02 -8.1367e+01 -2.9257e+01 2.6900e+03 1.6474e+03 0.0000e+00 0.0000e+00
5.2602e-02 9.9459e+03 2.4447e+02 -3.6883e+01 2.0819e+04 1.0795e+04 2.6292e+02 1.3959e+03 5.8221e+02 -9.7596e+01 -3.7608e+01 2.5692e+03 1.5742e+03 0.0000e+00 0.0000e+00
5.7032e-02 9.3542e+03 2.5487e+02 -3.2290e+01 1.9712e+04 1.0274e+04 2.9654e+02 1.3781e+03 6.3767e+02 -1.1561e+02 -4.7009e+01 2.4438e+03 1.5008e+03 0.0000e+00 0.0000e+00
6.1836e-02 8.7881e+03 2.6414e+02 -2.6438e+01 1.8656e+04 9.7821e+03 3.3368e+02 1.3580e+03 6.9618e+02 -1.3529e+02 -5.7358e+01 2.3149e+03 1.4277e+03 0.0000e+00 0.0000e+00
6.7045e-02 8.1702e+03 2.6983e+02 -1.8452e+01 1.7495e+04 9.2423e+03 3.7418e+02 1.3357e+03 7.5704e+02 -1.5596e+02 -6.8258e+01 2.1843e+03 1.3554e+03 0.0000e+00 0.0000e+00
7.2692e-02 7.4639e+03 2.6971e+02 -8.0582e+00 1.6142e+04 8.5898e+03 4.1679e+02 1.3110e+03 8.1848e+02 -1.7645e+02 -7.9037e+01 2.0536e+03 1.2838e+03 0.0000e+00 0.0000e+00
7.8815e-02 6.6362e+03 2.6141e+02 4.6888e+00 1.4513e+04 7.7919e+03 4.5901e+02 1.2837e+03 8.7748e+02 -1.9524e+02 -8.8859e+01 1.9245e+03 1.2130e+03 0.0000e+00 0.0000e+00
8.5454e-02 5.7529e+03 2.4660e+02 1.8245e+01 1.2749e+04 6.9209e+03 4.9749e+02 1.2540e+03 9.3045e+02 -2.1108e+02 -9.7026e+01 1.7979e+03 1.1428e+03 0.0000e+00 0.0000e+00
9.2652e-02 4.9289e+03 2.2955e+02 3.0394e+01 1.1100e+04 6.1053e+03 5.2947e+02 1.2217e+03 9.7467e+02 -2.2357e+02 -1.0337e+02 1.6738e+03 1.0736e+03 0.0000e+00 0.0000e+00
1.0046e-01 4.2746e+03 2.1379e+02 3.9269e+01 9.7759e+03 5.4467e+03 5.5434e+02 1.1871e+03 1.0098e+03 -2.3348e+02 -1.0832e+02 1.5520e+03 1.0059e+03 0.0000e+00 0.0000e+00
1.0892e-01 3.8147e+03 2.0225e+02 4.4787e+01 8.8593e+03 5.0014e+03 5.7433e+02 1.1502e+03 1.0381e+03 -2.4218e+02 -1.1260e+02 1.4323e+03 9.4040e+02 0.0000e+00 0.0000e+00
1.1809e-01 3.4789e+03 1.9223e+02 4.8603e+01 8.1965e+03 4.6905e+03 5.9300e+02 1.1112e+03 1.0632e+03 -2.5059e+02 -1.1671e+02 1.3156e+03 8.7773e+02 0.0000e+00 0.0000e+00
1.2804e-01 3.1445e+03 1.7901e+02 5.2756e+01 7.5275e+03 4.3724e+03 6.1163e+02 1.0703e+03 1.0858e+03 -2.5823e+02 -1.2030e+02 1.2038e+03 8.1783e+02 0.0000e+00 0.0000e+00
1.3883e-01 2.7401e+03 1.6005e+02 5.7653e+01 6.6907e+03 3.9553e+03 6.2696e+02 1.0276e+03 1.1022e+03 -2.6343e+02 -1.2246e+02 1.0984e+03 7.6032e+02 0.0000e+00 0.0000e+00
1.5052e-01 2.3200e+03 1.3831e+02 6.1409e+01 5.7970e+03 3.4954e+03 6.3374e+02 9.8325e+02 1.1072e+03 -2.6497e+02 -1.2256e+02 9.9976e+02 7.0497e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.9859e+03 1.1830e+02 6.2246e+01 5.0724e+03 3.1223e+03 6.3090e+02 9.3775e+02 1.1003e+03 -2.6352e+02 -1.2102e+02 9.0694e+02 6.5210e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.7498e+03 9.9926e+01 6.0636e+01 4.5519e+03 2.8595e+03 6.2283e+02 8.9142e+02 1.0861e+03 -2.6070e+02 -1.1873e+02 8.1951e+02 6.0215e+02 0.0000e+00 0.0000e+00
1.9185e-01 1.5392e+03 8.0927e+01 5.8065e+01 4.0786e+03 2.6192e+03 6.1268e+02 8.4454e+02 1.0679e+03 -2.5704e+02 -1.1594e+02 7.3808e+02 5.5506e+02 0.0000e+00 0.0000e+00
2.0801e-01 1.3174e+03 6.1589e+01 5.4883e+01 3.5685e+03 2.3487e+03 5.9806e+02 7.9737e+02 1.0430e+03 -2.5170e+02 -1.1222e+02 6.6316e+02 5.1049e+02 0.0000e+00 0.0000e+00
2.2553e-01 1.1241e+03 4.3182e+01 5.0553e+01 3.1100e+03 2.1015e+03 5.7700e+02 7.5028e+02 1.0100e+03 -2.4442e+02 -1.0747e+02 5.9431e+02 4.6843e+02 0.0000e+00 0.0000e+00
2.4453e-01 9.7082e+02 2.5171e+01 4.5081e+01 2.7330e+03 1.8984e+03 5.5196e+02 7.0359e+02 9.7149e+02 -2.3604e+02 -1.0219e+02 5.3102e+02 4.2901e+02 0.0000e+00 0.0000e+00
2.6512e-01 8.3217e+02 8.1028e+00 3.8864e+01 2.3829e+03 1.7054e+03 5.2431e+02 6.5756e+02 9.2909e+02 -2.2692e+02 -9.6577e+01 4.7321e+02 3.9206e+02 0.0000e+00 0.0000e+00
2.8746e-01 7.0783e+02 -7.5254e+00 3.2255e+01 2.0594e+03 1.5227e+03 4.9337e+02 6.1245e+02 8.8228e+02 -2.1686e+02 -9.0551e+01 4.2066e+02 3.5748e+02 0.0000e+00 0.0000e+00
3.1167e-01 6.0244e+02 -2.2200e+01 2.5340e+01 1.7748e+03 1.3594e+03 4.6004e+02 5.6850e+02 8.3220e+02 -2.0611e+02 -8.4288e+01 3.7294e+02 3.2521e+02 0.0000e+00 0.0000e+00
3.3792e-01 5.0993e+02 -3.5305e+01 1.8289e+01 1.5171e+03 1.2079e+03 4.2511e+02 5.2590e+02 7.7981e+02 -1.9489e+02 -7.7923e+01 3.2975e+02 2.9515e+02 0.0000e+00 0.0000e+00
3.6639e-01 4.2967e+02 -4.6803e+01 1.1399e+01 1.2861e+03 1.0686e+03 3.8897e+02 4.8482e+02 7.2566e+02 -1.8326e+02 -7.1514e+01 2.9075e+02 2.6720e+02 0.0000e+00 0.0000e+00
3.9725e-01 3.6022e+02 -5.6576e+01 4.8226e+00 1.0799e+03 9.4076e+02 3.5229e+02 4.4539e+02 6.7055e+02 -1.7136e+02 -6.5158e+01 2.5562e+02 2.4125e+02 0.0000e+00 0.0000e+00
4.3071e-01 3.0018e+02 -6.4457e+01 -1.2205e+00 8.9643e+02 8.2343e+02 3.1561e+02 4.0771e+02 6.1515e+02 -1.5927e+02 -5.8922e+01 2.2402e+02 2.1722e+02 0.0000e+00 0.0000e+00
4.6699e-01 2.4849e+02 -7.0369e+01 -6.5558e+00 7.3449e+02 7.1611e+02 2.7950e+02 3.7186e+02 5.6009e+02 -1.4711e+02 -5.2869e+01 1.9567e+02 1.9499e+02 0.0000e+00 0.0000e+00
5.0632e-01 2.0416e+02 -7.4247e+01 -1.1027e+01 5.9273e+02 6.1829e+02 2.4450e+02 3.3790e+02 5.0600e+02 -1.3495e+02 -4.7054e+01 1.7029e+02 1.7449e+02 0.0000e+00 0.0000e+00
5.4897e-01 1.6634e+02 -7.6087e+01 -1.4520e+01 4.7003e+02 5.2960e+02 2.1109e+02 3.0586e+02 4.5343e+02 -1.2289e+02 -4.1524e+01 1.4761e+02 1.5562e+02 0.0000e+00 0.0000e+00
5.9521e-01 1.3430e+02 -7.5954e+01 -1.6967e+01 3.6527e+02 4.4973e+02 1.7973e+02 2.7576e+02 4.0290e+02 -1.1103e+02 -3.6320e+01 1.2741e+02 1.3829e+02 0.0000e+00 0.0000e+00
6.4535e-01 1.0736e+02 -7.3985e+01 -1.8364e+01 2.7731e+02 3.7838e+02 1.5082e+02 2.4761e+02 3.5488e+02 -9.9464e+01 -3.1476e+01 1.0946e+02 1.2243e+02 0.0000e+00 0.0000e+00
6.9971e-01 8.4930e+01 -7.0398e+01 -1.8768e+01 2.0490e+02 3.1528e+02 1.2464e+02 2.2139e+02 3.0979e+02 -8.8303e+01 -2.7019e+01 9.3586e+01 1.0796e+02 0.0000e+00 0.0000e+00
7.5865e-01 6.6459e+01 -6.5483e+01 -1.8298e+01 1.4664e+02 2.6010e+02 1.0142e+02 1.9708e+02 2.6796e+02 -7.7651e+01 -2.2966e+01 7.9599e+01 9.4817e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.1433e+01 -5.9585e+01 -1.7125e+01 1.0097e+02 2.1244e+02 8.1239e+01 1.7466e+02 2.2965e+02 -6.7612e+01 -1.9330e+01 6.7338e+01 8.2921e+01 0.0000e+00 0.0000e+00
8.9184e-01 3.9370e+01 -5.3078e+01 -1.5450e+01 6.6230e+01 1.7182e+02 6.4067e+01 1.5409e+02 1.9503e+02 -5.8280e+01 -1.6109e+01 5.6653e+01 7.2206e+01 0.0000e+00 0.0000e+00
9.6696e-01 2.9820e+01 -4.6330e+01 -1.3482e+01 4.0662e+01 1.3767e+02 4.9768e+01 1.3532e+02 1.6415e+02 -4.9729e+01 -1.3296e+01 4.7398e+01 6.2606e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.2365e+01 -3.9673e+01 -1.1415e+01 2.2547e+01 1.0936e+02 3.8112e+01 1.1829e+02 1.3697e+02 -4.2011e+01 -1.0872e+01 3.9437e+01 5.4049e+01 0.0000e+00 0.0000e+00
1.1367e+00 1.6624e+01 -3.3377e+01 -9.4060e+00 1.0263e+01 8.6204e+01 2.8804e+01 1.0294e+02 1.1336e+02 -3.5151e+01 -8.8120e+00 3.2637e+01 4.6466e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.2260e+01 -2.7634e+01 -7.5660e+00 2.3681e+00 6.7488e+01 2.1510e+01 8.9175e+01 9.3111e+01 -2.9144e+01 -7.0841e+00 2.6870e+01 3.9784e+01 0.0000e+00 0.0000e+00
1.3363e+00 8.9820e+00 -2.2556e+01 -5.9599e+00 -2.3582e+00 5.2532e+01 1.5896e+01 7.6917e+01 7.5945e+01 -2.3961e+01 -5.6525e+00 2.2013e+01 3.3929e+01 0.0000e+00 0.0000e+00
1.4488e+00 6.5446e+00 -1.8184e+01 -4.6118e+00 -4.8936e+00 4.0697e+01 1.1640e+01 6.6065e+01 6.1552e+01 -1.9547e+01 -4.4801e+00 1.7952e+01 2.8827e+01 0.0000e+00 0.0000e+00
1.5709e+00 4.7482e+00 -1.4505e+01 -3.5159e+00 -5.9859e+00 3.1409e+01 8.4578e+00 5.6515e+01 4.9604e+01 -1.5836e+01 -3.5297e+00 1.4577e+01 2.4405e+01 0.0000e+00 0.0000e+00
1.7032e+00 3.4336e+00 -1.1467e+01 -2.6480e+00 -6.1802e+00 2.4168e+01 6.1056e+00 4.8159e+01 3.9774e+01 -1.2750e+01 -2.7665e+00 1.1791e+01 2.0592e+01 0.0000e+00 0.0000e+00
1.8467e+00 2.4772e+00 -8.9990e+00 -1.9749e+00 -5.8567e+00 1.8554e+01 4.3837e+00 4.0888e+01 3.1750e+01 -1.0210e+01 -2.1585e+00 9.5039e+00 1.7319e+01 0.0000e+00 0.0000e+00
2.0022e+00 1.7845e+00 -7.0190e+00 -1.4616e+00 -5.2691e+00 1.4221e+01 3.1331e+00 3.4595e+01 2.5247e+01 -8.1373e+00 -1.6777e+00 7.6356e+00 1.4524e+01 0.0000e+00 0.0000e+00
2.1709e+00 1.2842e+00 -5.4475e+00 -1.0752e+00 -4.5782e+00 1.0887e+01 2.2308e+00 2.9175e+01 2.0008e+01 -6.4585e+00 -1.2996e+00 6.1168e+00 1.2146e+01 0.0000e+00 0.0000e+00
2.3537e+00 9.2391e-01 -4.2110e+00 -7.8734e-01 -3.8806e+00 8.3278e+00 1.5833e+00 2.4528e+01 1.5810e+01 -5.1078e+00 -1.0039e+00 4.8873e+00 1.0131e+01 0.0000e+00 0.0000e+00
2.5520e+00 6.6470e-01 -3.2447e+00 -5.7461e-01 -3.2293e+00 6.3672e+00 1.1206e+00 2.0562e+01 1.2460e+01 -4.0271e+00 -7.7365e-01 3.8958e+00 8.4298e+00 0.0000e+00 0.0000e+00
2.7669e+00 4.7839e-01 -2.4937e+00 -4.1834e-01 -2.6498e+00 4.8671e+00 7.9111e-01 1.7191e+01 9.7989e+00 -3.1667e+00 -5.9503e-01 3.0990e+00 6.9984e+00 0.0000e+00 0.0000e+00
3.0000e+00 3.4453e-01 -1.9127e+00 -3.0405e-01 -2.1506e+00 3.7201e+00 5.5724e-01 1.4336e+01 7.6913e+00 -2.4845e+00 -4.5689e-01 2.4604e+00 5.7978e+00 0.0000e+00 0.0000e+00
