# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.2450e-03 6.5970e+03 7.6020e-01 -3.0495e-01 1.3198e+04 8.1493e+03 -1.6415e-01 1.2373e+03 1.2899e+00 1.1038e+00 8.1294e-01 3.2944e+03 2.1931e+03 0.0000e+00 0.0000e+00
2.4341e-03 7.0696e+03 8.6153e-01 -3.8321e-01 1.4146e+04 8.4024e+03 -1.8943e-01 1.2373e+03 1.5175e+00 1.2940e+00 9.5005e-01 3.2934e+03 2.1918e+03 0.0000e+00 0.0000e+00
2.6392e-03 7.5680e+03 9.9239e-01 -4.8084e-01 1.5145e+04 8.6859e+03 -2.1789e-01 1.2372e+03 1.7855e+00 1.5159e+00 1.1093e+00 3.2922e+03 2.1904e+03 0.0000e+00 0.0000e+00
2.8615e-03 8.0920e+03 1.1619e+00 -6.0231e-01 1.6195e+04 9.0026e+03 -2.4966e-01 1.2372e+03 2.1010e+00 1.7741e+00 1.2937e+00 3.2908e+03 2.1887e+03 0.0000e+00 0.0000e+00
3.1025e-03 8.6414e+03 1.3818e+00 -7.5299e-01 1.7295e+04 9.3546e+03 -2.8474e-01 1.2371e+03 2.4728e+00 2.0740e+00 1.5071e+00 3.2891e+03 2.1867e+03 0.0000e+00 0.0000e+00
3.3638e-03 9.2155e+03 1.6667e+00 -9.3937e-01 1.8445e+04 9.7444e+03 -3.2295e-01 1.2370e+03 2.9108e+00 2.4213e+00 1.7531e+00 3.2872e+03 2.1844e+03 0.0000e+00 0.0000e+00
3.6472e-03 9.8138e+03 2.0347e+00 -1.1692e+00 1.9643e+04 1.0174e+04 -3.6381e-01 1.2369e+03 3.4270e+00 2.8221e+00 2.0360e+00 3.2850e+03 2.1817e+03 0.0000e+00 0.0000e+00
3.9544e-03 1.0435e+04 2.5079e+00 -1.4519e+00 2.0887e+04 1.0644e+04 -4.0643e-01 1.2368e+03 4.0357e+00 3.2829e+00 2.3602e+00 3.2824e+03 2.1786e+03 0.0000e+00 0.0000e+00
4.2875e-03 1.1079e+04 3.1124e+00 -1.7984e+00 2.2173e+04 1.1156e+04 -4.4934e-01 1.2367e+03 4.7536e+00 3.8101e+00 2.7304e+00 3.2793e+03 2.1750e+03 0.0000e+00 0.0000e+00
4.6486e-03 1.1743e+04 3.8784e+00 -2.2220e+00 2.3498e+04 1.1710e+04 -4.9026e-01 1.2365e+03 5.6007e+00 4.4098e+00 3.1510e+00 3.2757e+03 2.1709e+03 0.0000e+00 0.0000e+00
5.0402e-03 1.2424e+04 4.8401e+00 -2.7375e+00 2.4855e+04 1.2305e+04 -5.2577e-01 1.2364e+03 6.6006e+00 5.0875e+00 3.6266e+00 3.2715e+03 2.1661e+03 0.0000e+00 0.0000e+00
5.4648e-03 1.3118e+04 6.0348e+00 -3.3621e+00 2.6239e+04 1.2937e+04 -5.5096e-01 1.2361e+03 7.7813e+00 5.8472e+00 4.1611e+00 3.2666e+03 2.1605e+03 0.0000e+00 0.0000e+00
5.9251e-03 1.3818e+04 7.5025e+00 -4.1142e+00 2.7641e+04 1.3602e+04 -5.5887e-01 1.2359e+03 9.1760e+00 6.6910e+00 4.7578e+00 3.2609e+03 2.1542e+03 0.0000e+00 0.0000e+00
6.4242e-03 1.4518e+04 9.2847e+00 -5.0141e+00 2.9050e+04 1.4295e+04 -5.3990e-01 1.2356e+03 1.0824e+01 7.6180e+00 5.4187e+00 3.2543e+03 2.1469e+03 0.0000e+00 0.0000e+00
6.9653e-03 1.5213e+04 1.1425e+01 -6.0840e+00 3.0454e+04 1.5007e+04 -4.8095e-01 1.2353e+03 1.2772e+01 8.6234e+00 6.1440e+00 3.2466e+03 2.1385e+03 0.0000e+00 0.0000e+00
7.5520e-03 1.5898e+04 1.3970e+01 -7.3489e+00 3.1836e+04 1.5727e+04 -3.6447e-01 1.2349e+03 1.5074e+01 9.6975e+00 6.9314e+00 3.2377e+03 2.1290e+03 0.0000e+00 0.0000e+00
8.1881e-03 1.6568e+04 1.6976e+01 -8.8351e+00 3.3180e+04 1.6443e+04 -1.6728e-01 1.2344e+03 1.7796e+01 1.0825e+01 7.7756e+00 3.2274e+03 2.1181e+03 0.0000e+00 0.0000e+00
8.8778e-03 1.7212e+04 2.0510e+01 -1.0567e+01 3.4465e+04 1.7140e+04 1.4090e-01 1.2339e+03 2.1012e+01 1.1983e+01 8.6671e+00 3.2156e+03 2.1059e+03 0.0000e+00 0.0000e+00
9.6256e-03 1.7814e+04 2.4662e+01 -1.2560e+01 3.5671e+04 1.7800e+04 5.9899e-01 1.2332e+03 2.4811e+01 1.3143e+01 9.5915e+00 3.2019e+03 2.0920e+03 0.0000e+00 0.0000e+00
1.0436e-02 1.8357e+04 2.9535e+01 -1.4825e+01 3.6778e+04 1.8407e+04 1.2565e+00 1.2325e+03 2.9296e+01 1.4268e+01 1.0528e+01 3.1862e+03 2.0764e+03 0.0000e+00 0.0000e+00
1.1315e-02 1.8837e+04 3.5226e+01 -1.7374e+01 3.7763e+04 1.8943e+04 2.1752e+00 1.2316e+03 3.4583e+01 1.5311e+01 1.1451e+01 3.1682e+03 2.0590e+03 0.0000e+00 0.0000e+00
1.2269e-02 1.9250e+04 4.1798e+01 -2.0217e+01 3.8601e+04 1.9389e+04 3.4317e+00 1.2306e+03 4.0806e+01 1.6216e+01 1.2325e+01 3.1477e+03 2.0396e+03 0.0000e+00 0.0000e+00
1.3302e-02 1.9578e+04 4.9270e+01 -2.3331e+01 3.9263e+04 1.9730e+04 5.1185e+00 1.2294e+03 4.8116e+01 1.6915e+01 1.3107e+01 3.1244e+03 2.0180e+03 0.0000e+00 0.0000e+00
1.4422e-02 1.9790e+04 5.7633e+01 -2.6658e+01 3.9715e+04 1.9953e+04 7.3457e+00 1.2281e+03 5.6678e+01 1.7321e+01 1.3747e+01 3.0980e+03 1.9943e+03 0.0000e+00 0.0000e+00
1.5637e-02 1.9879e+04 6.6862e+01 -3.0144e+01 3.9925e+04 2.0050e+04 1.0241e+01 1.2265e+03 6.6674e+01 1.7331e+01 1.4189e+01 3.0682e+03 1.9682e+03 0.0000e+00 0.0000e+00
1.6955e-02 1.9841e+04 7.6951e+01 -3.3712e+01 3.9871e+04 2.0012e+04 1.3949e+01 1.2246e+03 7.8296e+01 1.6820e+01 1.4370e+01 3.0349e+03 1.9397e+03 0.0000e+00 0.0000e+00
1.8383e-02 1.9658e+04 8.7867e+01 -3.7237e+01 3.9536e+04 1.9838e+04 1.8628e+01 1.2225e+03 9.1740e+01 1.5657e+01 1.4227e+01 2.9976e+03 1.9087e+03 0.0000e+00 0.0000e+00
1.9931e-02 1.9325e+04 9.9393e+01 -4.0581e+01 3.8903e+04 1.9523e+04 2.4443e+01 1.2200e+03 1.0720e+02 1.3723e+01 1.3696e+01 2.9563e+03 1.8753e+03 0.0000e+00 0.0000e+00
2.1610e-02 1.8830e+04 1.1119e+02 -4.3558e+01 3.7952e+04 1.9065e+04 3.1561e+01 1.2171e+03 1.2487e+02 1.0932e+01 1.2725e+01 2.9106e+03 1.8393e+03 0.0000e+00 0.0000e+00
2.3430e-02 1.8178e+04 1.2300e+02 -4.5995e+01 3.6688e+04 1.8462e+04 4.0133e+01 1.2138e+03 1.4489e+02 7.2415e+00 1.1272e+01 2.8605e+03 1.8007e+03 0.0000e+00 0.0000e+00
2.5404e-02 1.7387e+04 1.3460e+02 -4.7738e+01 3.5145e+04 1.7717e+04 5.0286e+01 1.2100e+03 1.6739e+02 2.6320e+00 9.3176e+00 2.8057e+03 1.7595e+03 0.0000e+00 0.0000e+00
2.7544e-02 1.6469e+04 1.4559e+02 -4.8622e+01 3.3354e+04 1.6840e+04 6.2107e+01 1.2056e+03 1.9242e+02 -2.9163e+00 6.8567e+00 2.7463e+03 1.7157e+03 0.0000e+00 0.0000e+00
2.9864e-02 1.5452e+04 1.5567e+02 -4.8551e+01 3.1360e+04 1.5857e+04 7.5629e+01 1.2005e+03 2.1998e+02 -9.4118e+00 3.9035e+00 2.6820e+03 1.6693e+03 0.0000e+00 0.0000e+00
3.2379e-02 1.4379e+04 1.6485e+02 -4.7533e+01 2.9257e+04 1.4812e+04 9.0829e+01 1.1947e+03 2.4998e+02 -1.6798e+01 4.8125e-01 2.6129e+03 1.6203e+03 0.0000e+00 0.0000e+00
3.5106e-02 1.3291e+04 1.7296e+02 -4.5636e+01 2.7122e+04 1.3758e+04 1.0764e+02 1.1880e+03 2.8232e+02 -2.4966e+01 -3.3882e+00 2.5390e+03 1.5689e+03 0.0000e+00 0.0000e+00
3.8064e-02 1.2235e+04 1.8032e+02 -4.3035e+01 2.5050e+04 1.2745e+04 1.2598e+02 1.1804e+03 3.1684e+02 -3.3892e+01 -7.7011e+00 2.4601e+03 1.5152e+03 0.0000e+00 0.0000e+00
4.1270e-02 1.1257e+04 1.8738e+02 -3.9986e+01 2.3138e+04 1.1811e+04 1.4579e+02 1.1717e+03 3.5342e+02 -4.3677e+01 -1.2492e+01 2.3763e+03 1.4595e+03 0.0000e+00 0.0000e+00
4.4746e-02 1.0386e+04 1.9474e+02 -3.6702e+01 2.1443e+04 1.0982e+04 1.6712e+02 1.1617e+03 3.9204e+02 -5.4419e+01 -1.7844e+01 2.2875e+03 1.4020e+03 0.0000e+00 0.0000e+00
4.8515e-02 9.6436e+03 2.0280e+02 -3.3359e+01 2.0006e+04 1.0279e+04 1.9018e+02 1.1505e+03 4.3278e+02 -6.6277e+01 -2.3879e+01 2.1939e+03 1.3433e+03 0.0000e+00 0.0000e+00
5.2602e-02 9.0151e+03 2.1185e+02 -2.9863e+01 1.8807e+04 9.7092e+03 2.1534e+02 1.1377e+03 4.7584e+02 -7.9537e+01 -3.0718e+01 2.0959e+03 1.2839e+03 0.0000e+00 0.0000e+00
5.7032e-02 8.4843e+03 2.2175e+02 -2.6033e+01 1.7811e+04 9.2370e+03 2.4309e+02 1.1234e+03 5.2147e+02 -9.4278e+01 -3.8430e+01 1.9941e+03 1.2243e+03 0.0000e+00 0.0000e+00
6.1836e-02 7.9768e+03 2.3088e+02 -2.1140e+01 1.6861e+04 8.7911e+03 2.7381e+02 1.1073e+03 5.6971e+02 -1.1040e+02 -4.6934e+01 1.8895e+03 1.1650e+03 0.0000e+00 0.0000e+00
6.7045e-02 7.4218e+03 2.3707e+02 -1.4452e+01 1.5816e+04 8.3015e+03 3.0739e+02 1.0894e+03 6.2000e+02 -1.2737e+02 -5.5912e+01 1.7834e+03 1.1062e+03 0.0000e+00 0.0000e+00
7.2692e-02 6.7856e+03 2.3833e+02 -5.7240e+00 1.4596e+04 7.7099e+03 3.4284e+02 1.0696e+03 6.7090e+02 -1.4422e+02 -6.4814e+01 1.6772e+03 1.0481e+03 0.0000e+00 0.0000e+00
7.8815e-02 6.0369e+03 2.3242e+02 5.0145e+00 1.3121e+04 6.9860e+03 3.7811e+02 1.0477e+03 7.1997e+02 -1.5971e+02 -7.2953e+01 1.5723e+03 9.9056e+02 0.0000e+00 0.0000e+00
8.5454e-02 5.2352e+03 2.2066e+02 1.6493e+01 1.1522e+04 6.1952e+03 4.1044e+02 1.0237e+03 7.6423e+02 -1.7279e+02 -7.9749e+01 1.4694e+03 9.3356e+02 0.0000e+00 0.0000e+00
9.2652e-02 4.4859e+03 2.0680e+02 2.6860e+01 1.0024e+04 5.4544e+03 4.3753e+02 9.9777e+02 8.0141e+02 -1.8313e+02 -8.5056e+01 1.3685e+03 8.7727e+02 0.0000e+00 0.0000e+00
1.0046e-01 3.8912e+03 1.9422e+02 3.4540e+01 8.8232e+03 4.8568e+03 4.5884e+02 9.6989e+02 8.3118e+02 -1.9135e+02 -8.9222e+01 1.2693e+03 8.2217e+02 0.0000e+00 0.0000e+00
1.0892e-01 3.4757e+03 1.8576e+02 3.9445e+01 7.9981e+03 4.4548e+03 4.7624e+02 9.4021e+02 8.5553e+02 -1.9859e+02 -9.2865e+01 1.1718e+03 7.6890e+02 0.0000e+00 0.0000e+00
1.1809e-01 3.1751e+03 1.7915e+02 4.2979e+01 7.4087e+03 4.1767e+03 4.9271e+02 9.0882e+02 8.7737e+02 -2.0565e+02 -9.6391e+01 1.0767e+03 7.1790e+02 0.0000e+00 0.0000e+00
1.2804e-01 2.8753e+03 1.6976e+02 4.6900e+01 6.8132e+03 3.8925e+03 5.0940e+02 8.7582e+02 8.9743e+02 -2.1213e+02 -9.9532e+01 9.8553e+02 6.6917e+02 0.0000e+00 0.0000e+00
1.3883e-01 2.5074e+03 1.5467e+02 5.1566e+01 6.0574e+03 3.5160e+03 5.2356e+02 8.4132e+02 9.1258e+02 -2.1663e+02 -1.0151e+02 8.9955e+02 6.2236e+02 0.0000e+00 0.0000e+00
1.5052e-01 2.1217e+03 1.3645e+02 5.5312e+01 5.2432e+03 3.0985e+03 5.3067e+02 8.0553e+02 9.1834e+02 -2.1807e+02 -1.0176e+02 8.1903e+02 5.7728e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.8160e+03 1.1993e+02 5.6535e+01 4.5867e+03 2.7617e+03 5.2971e+02 7.6874e+02 9.1410e+02 -2.1700e+02 -1.0064e+02 7.4325e+02 5.3420e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.6036e+03 1.0558e+02 5.5658e+01 4.1254e+03 2.5293e+03 5.2445e+02 7.3127e+02 9.0398e+02 -2.1482e+02 -9.8911e+01 6.7181e+02 4.9351e+02 0.0000e+00 0.0000e+00
1.9185e-01 1.4143e+03 9.0622e+01 5.4046e+01 3.7075e+03 2.3181e+03 5.1769e+02 6.9331e+02 8.9071e+02 -2.1202e+02 -9.6800e+01 6.0522e+02 4.5515e+02 0.0000e+00 0.0000e+00
2.0801e-01 1.2112e+03 7.4555e+01 5.1964e+01 3.2480e+03 2.0762e+03 5.0729e+02 6.5510e+02 8.7205e+02 -2.0783e+02 -9.3907e+01 5.4398e+02 4.1885e+02 0.0000e+00 0.0000e+00
2.2553e-01 1.0340e+03 5.9149e+01 4.8825e+01 2.8355e+03 1.8556e+03 4.9135e+02 6.1691e+02 8.4638e+02 -2.0200e+02 -9.0135e+01 4.8771e+02 3.8457e+02 0.0000e+00 0.0000e+00
2.4453e-01 8.9554e+02 4.4330e+01 4.4648e+01 2.5024e+03 1.6779e+03 4.7204e+02 5.7903e+02 8.1621e+02 -1.9527e+02 -8.5913e+01 4.3596e+02 3.5245e+02 0.0000e+00 0.0000e+00
2.6512e-01 7.6963e+02 3.0020e+01 3.9810e+01 2.1920e+03 1.5089e+03 4.5063e+02 5.4166e+02 7.8286e+02 -1.8798e+02 -8.1420e+01 3.8871e+02 3.2236e+02 0.0000e+00 0.0000e+00
2.8746e-01 6.5603e+02 1.6659e+01 3.4560e+01 1.9036e+03 1.3483e+03 4.2633e+02 5.0502e+02 7.4573e+02 -1.7991e+02 -7.6566e+01 3.4577e+02 2.9419e+02 0.0000e+00 0.0000e+00
3.1167e-01 5.6039e+02 3.9821e+00 2.8946e+01 1.6519e+03 1.2063e+03 3.9992e+02 4.6930e+02 7.0580e+02 -1.7129e+02 -7.1503e+01 3.0680e+02 2.6792e+02 0.0000e+00 0.0000e+00
3.3792e-01 4.7619e+02 -7.6078e+00 2.3102e+01 1.4234e+03 1.0745e+03 3.7207e+02 4.3466e+02 6.6388e+02 -1.6231e+02 -6.6350e+01 2.7155e+02 2.4345e+02 0.0000e+00 0.0000e+00
3.6639e-01 4.0311e+02 -1.8075e+01 1.7263e+01 1.2184e+03 9.5379e+02 3.4302e+02 4.0124e+02 6.2037e+02 -1.5301e+02 -6.1143e+01 2.3975e+02 2.2070e+02 0.0000e+00 0.0000e+00
3.9725e-01 3.3984e+02 -2.7337e+01 1.1540e+01 1.0351e+03 8.4325e+02 3.1333e+02 3.6916e+02 5.7593e+02 -1.4352e+02 -5.5967e+01 2.1111e+02 1.9959e+02 0.0000e+00 0.0000e+00
4.3071e-01 2.8503e+02 -3.5259e+01 6.1086e+00 8.7125e+02 7.4185e+02 2.8340e+02 3.3849e+02 5.3108e+02 -1.3389e+02 -5.0874e+01 1.8537e+02 1.8003e+02 0.0000e+00 0.0000e+00
4.6699e-01 2.3773e+02 -4.1772e+01 1.1124e+00 7.2572e+02 6.4908e+02 2.5367e+02 3.0930e+02 4.8633e+02 -1.2421e+02 -4.5914e+01 1.6229e+02 1.6195e+02 0.0000e+00 0.0000e+00
5.0632e-01 1.9700e+02 -4.6804e+01 -3.3101e+00 5.9717e+02 5.6437e+02 2.2454e+02 2.8164e+02 4.4214e+02 -1.1454e+02 -4.1130e+01 1.4163e+02 1.4527e+02 0.0000e+00 0.0000e+00
5.4897e-01 1.6208e+02 -5.0315e+01 -7.0438e+00 4.8455e+02 4.8731e+02 1.9642e+02 2.5553e+02 3.9896e+02 -1.0493e+02 -3.6559e+01 1.2316e+02 1.2991e+02 0.0000e+00 0.0000e+00
5.9521e-01 1.3229e+02 -5.2304e+01 -1.0002e+01 3.8689e+02 4.1755e+02 1.6967e+02 2.3097e+02 3.5719e+02 -9.5467e+01 -3.2232e+01 1.0670e+02 1.1579e+02 0.0000e+00 0.0000e+00
6.4535e-01 1.0703e+02 -5.2814e+01 -1.2135e+01 3.0328e+02 3.5480e+02 1.4461e+02 2.0797e+02 3.1719e+02 -8.6198e+01 -2.8176e+01 9.2059e+01 1.0285e+02 0.0000e+00 0.0000e+00
6.9971e-01 8.5771e+01 -5.1943e+01 -1.3437e+01 2.3279e+02 2.9879e+02 1.2154e+02 1.8652e+02 2.7931e+02 -7.7199e+01 -2.4412e+01 7.9075e+01 9.1021e+01 0.0000e+00 0.0000e+00
7.5865e-01 6.8048e+01 -4.9844e+01 -1.3952e+01 1.7445e+02 2.4926e+02 1.0066e+02 1.6659e+02 2.4382e+02 -6.8540e+01 -2.0957e+01 6.7601e+01 8.0245e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.3424e+01 -4.6720e+01 -1.3771e+01 1.2716e+02 2.0594e+02 8.2132e+01 1.4817e+02 2.1096e+02 -6.0297e+01 -1.7821e+01 5.7504e+01 7.0464e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.1497e+01 -4.2819e+01 -1.3020e+01 8.9748e+01 1.6850e+02 6.6004e+01 1.3121e+02 1.8091e+02 -5.2541e+01 -1.5010e+01 4.8660e+01 6.1620e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.1894e+01 -3.8406e+01 -1.1854e+01 6.0930e+01 1.3655e+02 5.2252e+01 1.1567e+02 1.5376e+02 -4.5337e+01 -1.2522e+01 4.0956e+01 5.3662e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.4262e+01 -3.3748e+01 -1.0432e+01 3.9387e+01 1.0965e+02 4.0767e+01 1.0152e+02 1.2955e+02 -3.8737e+01 -1.0348e+01 3.4286e+01 4.6534e+01 0.0000e+00 0.0000e+00
1.1367e+00 1.8280e+01 -2.9090e+01 -8.9048e+00 2.3808e+01 8.7305e+01 3.1369e+01 8.8707e+01 1.0824e+02 -3.2778e+01 -8.4748e+00 2.8547e+01 4.0183e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.3653e+01 -2.4632e+01 -7.3959e+00 1.2953e+01 6.8977e+01 2.3829e+01 7.7163e+01 8.9710e+01 -2.7475e+01 -6.8807e+00 2.3643e+01 3.4555e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.0118e+01 -2.0522e+01 -5.9956e+00 5.7071e+00 5.4128e+01 1.7892e+01 6.6827e+01 7.3797e+01 -2.2825e+01 -5.5417e+00 1.9482e+01 2.9596e+01 0.0000e+00 0.0000e+00
1.4488e+00 7.4481e+00 -1.6854e+01 -4.7590e+00 1.1189e+00 4.2229e+01 1.3297e+01 5.7628e+01 6.0288e+01 -1.8805e+01 -4.4304e+00 1.5976e+01 2.5249e+01 0.0000e+00 0.0000e+00
1.5709e+00 5.4527e+00 -1.3668e+01 -3.7099e+00 -1.5867e+00 3.2786e+01 9.7927e+00 4.9489e+01 4.8942e+01 -1.5374e+01 -3.5184e+00 1.3041e+01 2.1461e+01 0.0000e+00 0.0000e+00
1.7032e+00 3.9742e+00 -1.0964e+01 -2.8485e+00 -3.0123e+00 2.5354e+01 7.1569e+00 4.2330e+01 3.9507e+01 -1.2482e+01 -2.7776e+00 1.0600e+01 1.8176e+01 0.0000e+00 0.0000e+00
1.8467e+00 2.8866e+00 -8.7149e+00 -2.1599e+00 -3.6063e+00 1.9546e+01 5.1966e+00 3.6069e+01 3.1729e+01 -1.0072e+01 -2.1813e+00 8.5829e+00 1.5342e+01 0.0000e+00 0.0000e+00
2.0022e+00 2.0913e+00 -6.8734e+00 -1.6212e+00 -3.6888e+00 1.5031e+01 3.7527e+00 3.0622e+01 2.5369e+01 -8.0823e+00 -1.7052e+00 6.9246e+00 1.2909e+01 0.0000e+00 0.0000e+00
2.1709e+00 1.5124e+00 -5.3863e+00 -1.2070e+00 -3.4797e+00 1.1538e+01 2.6977e+00 2.5908e+01 2.0204e+01 -6.4545e+00 -1.3278e+00 5.5686e+00 1.0829e+01 0.0000e+00 0.0000e+00
2.3537e+00 1.0925e+00 -4.1987e+00 -8.9292e-01 -3.1239e+00 8.8453e+00 1.9319e+00 2.1849e+01 1.6035e+01 -5.1328e+00 -1.0304e+00 4.4651e+00 9.0594e+00 0.0000e+00 0.0000e+00
2.5520e+00 7.8865e-01 -3.2587e+00 -6.5729e-01 -2.7124e+00 6.7744e+00 1.3790e+00 1.8369e+01 1.2688e+01 -4.0669e+00 -7.9734e-01 3.5708e+00 7.5590e+00 0.0000e+00 0.0000e+00
2.7669e+00 5.6922e-01 -2.5203e+00 -4.8201e-01 -2.2997e+00 5.1852e+00 9.8164e-01 1.5399e+01 1.0013e+01 -3.2121e+00 -6.1546e-01 2.8488e+00 6.2917e+00 0.0000e+00 0.0000e+00
3.0000e+00 4.1091e-01 -1.9437e+00 -3.5249e-01 -1.9155e+00 3.9673e+00 6.9710e-01 1.2875e+01 7.8840e+00 -2.5300e+00 -4.7409e-01 2.2679e+00 5.2249e+00 0.0000e+00 0.0000e+00
