# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.1610e-02 8.9115e+03 2.9374e+01 -9.6950e+00 1.7895e+04 8.9592e+03 7.0346e+00 2.6984e+02 2.7761e+01 2.4583e+00 2.8382e+00 6.4613e+02 4.0828e+02 0.0000e+00 0.0000e+00
2.3430e-02 8.6107e+03 3.2652e+01 -1.0243e+01 1.7303e+04 8.6730e+03 8.9545e+00 2.6916e+02 3.2235e+01 1.6453e+00 2.5184e+00 6.3525e+02 3.9986e+02 0.0000e+00 0.0000e+00
2.5404e-02 8.2442e+03 3.5921e+01 -1.0637e+01 1.6580e+04 8.3191e+03 1.1233e+01 2.6838e+02 3.7270e+01 6.2793e-01 2.0865e+00 6.2338e+02 3.9088e+02 0.0000e+00 0.0000e+00
2.7544e-02 7.8176e+03 3.9080e+01 -1.0838e+01 1.5738e+04 7.9026e+03 1.3893e+01 2.6748e+02 4.2883e+01 -5.9874e-01 1.5414e+00 6.1049e+02 3.8133e+02 0.0000e+00 0.0000e+00
2.9864e-02 7.3438e+03 4.2055e+01 -1.0824e+01 1.4800e+04 7.4358e+03 1.6944e+01 2.6644e+02 4.9076e+01 -2.0372e+00 8.8553e-01 5.9656e+02 3.7122e+02 0.0000e+00 0.0000e+00
3.2379e-02 6.8429e+03 4.4842e+01 -1.0595e+01 1.3809e+04 6.9390e+03 2.0386e+01 2.6525e+02 5.5839e+01 -3.6757e+00 1.2357e-01 5.8159e+02 3.6055e+02 0.0000e+00 0.0000e+00
3.5106e-02 6.3342e+03 4.7407e+01 -1.0163e+01 1.2803e+04 6.4372e+03 2.4209e+01 2.6389e+02 6.3148e+01 -5.4908e+00 -7.4031e-01 5.6555e+02 3.4935e+02 0.0000e+00 0.0000e+00
3.8064e-02 5.8398e+03 4.9835e+01 -9.5649e+00 1.1824e+04 5.9543e+03 2.8399e+01 2.6232e+02 7.0979e+01 -7.4776e+00 -1.7061e+00 5.4844e+02 3.3764e+02 0.0000e+00 0.0000e+00
4.1270e-02 5.3823e+03 5.2265e+01 -8.8569e+00 1.0921e+04 5.5078e+03 3.2951e+01 2.6054e+02 7.9315e+01 -9.6608e+00 -2.7826e+00 5.3025e+02 3.2547e+02 0.0000e+00 0.0000e+00
4.4746e-02 4.9757e+03 5.4875e+01 -8.0841e+00 1.0120e+04 5.1105e+03 3.7884e+01 2.5851e+02 8.8155e+01 -1.2064e+01 -3.9903e+00 5.1096e+02 3.1293e+02 0.0000e+00 0.0000e+00
4.8515e-02 4.6303e+03 5.7814e+01 -7.2840e+00 9.4413e+03 4.7727e+03 4.3254e+01 2.5620e+02 9.7532e+01 -1.4726e+01 -5.3590e+00 4.9062e+02 3.0010e+02 0.0000e+00 0.0000e+00
5.2602e-02 4.3400e+03 6.1199e+01 -6.4316e+00 8.8768e+03 4.4977e+03 4.9160e+01 2.5359e+02 1.0751e+02 -1.7718e+01 -6.9197e+00 4.6927e+02 2.8711e+02 0.0000e+00 0.0000e+00
5.7032e-02 4.0973e+03 6.5043e+01 -5.4790e+00 8.4098e+03 4.2690e+03 5.5733e+01 2.5065e+02 1.1816e+02 -2.1064e+01 -8.6929e+00 4.4705e+02 2.7408e+02 0.0000e+00 0.0000e+00
6.1836e-02 3.8663e+03 6.8901e+01 -4.2472e+00 7.9662e+03 4.0526e+03 6.3082e+01 2.4735e+02 1.2952e+02 -2.4751e+01 -1.0666e+01 4.2417e+02 2.6110e+02 0.0000e+00 0.0000e+00
6.7045e-02 3.6114e+03 7.2107e+01 -2.5487e+00 7.4755e+03 3.8150e+03 7.1212e+01 2.4366e+02 1.4149e+02 -2.8666e+01 -1.2772e+01 4.0092e+02 2.4824e+02 0.0000e+00 0.0000e+00
7.2692e-02 3.3144e+03 7.3998e+01 -3.0428e-01 6.8974e+03 3.5282e+03 7.9926e+01 2.3956e+02 1.5377e+02 -3.2591e+01 -1.4888e+01 3.7762e+02 2.3551e+02 0.0000e+00 0.0000e+00
7.8815e-02 2.9576e+03 7.3726e+01 2.4997e+00 6.1900e+03 3.1763e+03 8.8765e+01 2.3502e+02 1.6580e+02 -3.6236e+01 -1.6853e+01 3.5455e+02 2.2289e+02 0.0000e+00 0.0000e+00
8.5454e-02 2.5688e+03 7.1498e+01 5.5677e+00 5.4138e+03 2.7906e+03 9.7080e+01 2.3005e+02 1.7690e+02 -3.9343e+01 -1.8526e+01 3.3189e+02 2.1036e+02 0.0000e+00 0.0000e+00
9.2652e-02 2.2014e+03 6.8442e+01 8.4389e+00 4.6829e+03 2.4286e+03 1.0430e+02 2.2465e+02 1.8649e+02 -4.1819e+01 -1.9864e+01 3.0964e+02 1.9796e+02 0.0000e+00 0.0000e+00
1.0046e-01 1.9106e+03 6.5945e+01 1.0696e+01 4.0993e+03 2.1371e+03 1.1028e+02 2.1882e+02 1.9445e+02 -4.3802e+01 -2.0947e+01 2.8771e+02 1.8579e+02 0.0000e+00 0.0000e+00
1.0892e-01 1.7133e+03 6.5244e+01 1.2296e+01 3.7106e+03 1.9450e+03 1.1544e+02 2.1261e+02 2.0128e+02 -4.5578e+01 -2.1929e+01 2.6604e+02 1.7400e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.5783e+03 6.5795e+01 1.3618e+01 3.4487e+03 1.8175e+03 1.2060e+02 2.0601e+02 2.0775e+02 -4.7368e+01 -2.2925e+01 2.4478e+02 1.6271e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.4420e+03 6.5609e+01 1.5183e+01 3.1828e+03 1.6875e+03 1.2611e+02 1.9905e+02 2.1411e+02 -4.9092e+01 -2.3877e+01 2.2431e+02 1.5192e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.2611e+03 6.2770e+01 1.7115e+01 2.8200e+03 1.5067e+03 1.3129e+02 1.9174e+02 2.1959e+02 -5.0374e+01 -2.4571e+01 2.0497e+02 1.4153e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.0616e+03 5.7933e+01 1.8877e+01 2.4118e+03 1.3006e+03 1.3481e+02 1.8411e+02 2.2285e+02 -5.0877e+01 -2.4834e+01 1.8686e+02 1.3149e+02 0.0000e+00 0.0000e+00
1.6320e-01 9.0554e+02 5.3896e+01 1.9891e+01 2.0906e+03 1.1384e+03 1.3625e+02 1.7624e+02 2.2358e+02 -5.0714e+01 -2.4738e+01 1.6976e+02 1.2187e+02 0.0000e+00 0.0000e+00
1.7694e-01 8.0742e+02 5.1760e+01 2.0302e+01 1.8903e+03 1.0380e+03 1.3668e+02 1.6819e+02 2.2294e+02 -5.0307e+01 -2.4509e+01 1.5354e+02 1.1277e+02 0.0000e+00 0.0000e+00
1.9185e-01 7.2126e+02 4.9532e+01 2.0667e+01 1.7139e+03 9.4991e+02 1.3708e+02 1.6000e+02 2.2189e+02 -4.9831e+01 -2.4231e+01 1.3835e+02 1.0421e+02 0.0000e+00 0.0000e+00
2.0801e-01 6.1652e+02 4.5552e+01 2.1028e+01 1.4937e+03 8.3733e+02 1.3671e+02 1.5171e+02 2.1964e+02 -4.9022e+01 -2.3757e+01 1.2439e+02 9.6087e+01 0.0000e+00 0.0000e+00
2.2553e-01 5.2419e+02 4.1553e+01 2.0981e+01 1.2964e+03 7.3564e+02 1.3469e+02 1.4338e+02 2.1540e+02 -4.7725e+01 -2.3014e+01 1.1157e+02 8.8392e+01 0.0000e+00 0.0000e+00
2.4453e-01 4.5943e+02 3.8573e+01 2.0567e+01 1.1569e+03 6.6397e+02 1.3180e+02 1.3508e+02 2.1001e+02 -4.6211e+01 -2.2155e+01 9.9732e+01 8.1190e+01 0.0000e+00 0.0000e+00
2.6512e-01 3.9811e+02 3.5297e+01 2.0033e+01 1.0228e+03 5.9436e+02 1.2855e+02 1.2686e+02 2.0402e+02 -4.4630e+01 -2.1250e+01 8.8920e+01 7.4448e+01 0.0000e+00 0.0000e+00
2.8746e-01 3.3972e+02 3.1775e+01 1.9313e+01 8.9252e+02 5.2584e+02 1.2441e+02 1.1877e+02 1.9691e+02 -4.2828e+01 -2.0223e+01 7.9123e+01 6.8125e+01 0.0000e+00 0.0000e+00
3.1167e-01 2.9384e+02 2.8674e+01 1.8398e+01 7.8820e+02 4.7072e+02 1.1961e+02 1.1086e+02 1.8901e+02 -4.0891e+01 -1.9125e+01 7.0236e+01 6.2238e+01 0.0000e+00 0.0000e+00
3.3792e-01 2.5226e+02 2.5563e+01 1.7356e+01 6.9183e+02 4.1922e+02 1.1444e+02 1.0316e+02 1.8061e+02 -3.8919e+01 -1.8008e+01 6.2219e+01 5.6759e+01 0.0000e+00 0.0000e+00
3.6639e-01 2.1635e+02 2.2594e+01 1.6206e+01 6.0666e+02 3.7324e+02 1.0880e+02 9.5708e+01 1.7166e+02 -3.6871e+01 -1.6855e+01 5.5016e+01 5.1671e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.8556e+02 1.9782e+01 1.4966e+01 5.3195e+02 3.3250e+02 1.0288e+02 8.8542e+01 1.6241e+02 -3.4818e+01 -1.5704e+01 4.8557e+01 4.6959e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.5878e+02 1.7114e+01 1.3666e+01 4.6533e+02 2.9574e+02 9.6723e+01 8.1683e+01 1.5293e+02 -3.2763e+01 -1.4560e+01 4.2785e+01 4.2604e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.3575e+02 1.4607e+01 1.2323e+01 4.0651e+02 2.6292e+02 9.0438e+01 7.5150e+01 1.4335e+02 -3.0735e+01 -1.3439e+01 3.7639e+01 3.8587e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.1586e+02 1.2263e+01 1.0963e+01 3.5432e+02 2.3343e+02 8.4086e+01 6.8953e+01 1.3377e+02 -2.8744e+01 -1.2349e+01 3.3062e+01 3.4889e+01 0.0000e+00 0.0000e+00
5.4897e-01 9.8720e+01 1.0085e+01 9.6039e+00 3.0804e+02 2.0696e+02 7.7734e+01 6.3101e+01 1.2428e+02 -2.6805e+01 -1.1298e+01 2.8997e+01 3.1490e+01 0.0000e+00 0.0000e+00
5.9521e-01 8.3949e+01 8.0757e+00 8.2643e+00 2.6700e+02 1.8315e+02 7.1440e+01 5.7597e+01 1.1494e+02 -2.4924e+01 -1.0292e+01 2.5395e+01 2.8373e+01 0.0000e+00 0.0000e+00
6.4535e-01 7.1225e+01 6.2357e+00 6.9616e+00 2.3057e+02 1.6173e+02 6.5255e+01 5.2438e+01 1.0584e+02 -2.3108e+01 -9.3349e+00 2.2206e+01 2.5519e+01 0.0000e+00 0.0000e+00
6.9971e-01 6.0271e+01 4.5666e+00 5.7120e+00 1.9827e+02 1.4244e+02 5.9222e+01 4.7620e+01 9.7004e+01 -2.1361e+01 -8.4291e+00 1.9386e+01 2.2909e+01 0.0000e+00 0.0000e+00
7.5865e-01 5.0844e+01 3.0695e+00 4.5310e+00 1.6963e+02 1.2507e+02 5.3382e+01 4.3135e+01 8.8494e+01 -1.9683e+01 -7.5764e+00 1.6896e+01 2.0527e+01 0.0000e+00 0.0000e+00
8.2255e-01 4.2740e+01 1.7452e+00 3.4333e+00 1.4428e+02 1.0941e+02 4.7770e+01 3.8972e+01 8.0338e+01 -1.8077e+01 -6.7775e+00 1.4699e+01 1.8355e+01 0.0000e+00 0.0000e+00
8.9184e-01 3.5781e+01 5.9417e-01 2.4327e+00 1.2189e+02 9.5316e+01 4.2418e+01 3.5119e+01 7.2565e+01 -1.6541e+01 -6.0324e+00 1.2762e+01 1.6379e+01 0.0000e+00 0.0000e+00
9.6696e-01 2.9815e+01 -3.8378e-01 1.5412e+00 1.0218e+02 8.2642e+01 3.7352e+01 3.1563e+01 6.5198e+01 -1.5074e+01 -5.3407e+00 1.1056e+01 1.4582e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.4712e+01 -1.1903e+00 7.6877e-01 8.4911e+01 7.1270e+01 3.2600e+01 2.8288e+01 5.8252e+01 -1.3676e+01 -4.7016e+00 9.5543e+00 1.2952e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.0363e+01 -1.8289e+00 1.2230e-01 6.9872e+01 6.1097e+01 2.8184e+01 2.5282e+01 5.1742e+01 -1.2347e+01 -4.1143e+00 8.2342e+00 1.1474e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.6670e+01 -2.3057e+00 -3.9517e-01 5.6875e+01 5.2037e+01 2.4121e+01 2.2528e+01 4.5677e+01 -1.1086e+01 -3.5775e+00 7.0753e+00 1.0138e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.3551e+01 -2.6300e+00 -7.8512e-01 4.5747e+01 4.4010e+01 2.0426e+01 2.0012e+01 4.0065e+01 -9.8952e+00 -3.0900e+00 6.0595e+00 8.9317e+00 0.0000e+00 0.0000e+00
1.4488e+00 1.0933e+01 -2.8145e+00 -1.0539e+00 3.6324e+01 3.6947e+01 1.7107e+01 1.7719e+01 3.4908e+01 -8.7751e+00 -2.6503e+00 5.1711e+00 7.8451e+00 0.0000e+00 0.0000e+00
1.5709e+00 8.7520e+00 -2.8755e+00 -1.2128e+00 2.8446e+01 3.0779e+01 1.4166e+01 1.5638e+01 3.0206e+01 -7.7281e+00 -2.2567e+00 4.3960e+00 6.8687e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.9494e+00 -2.8319e+00 -1.2769e+00 2.1953e+01 2.5441e+01 1.1597e+01 1.3753e+01 2.5955e+01 -6.7564e+00 -1.9073e+00 3.7220e+00 5.9939e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.4734e+00 -2.7048e+00 -1.2646e+00 1.6683e+01 2.0864e+01 9.3850e+00 1.2052e+01 2.2145e+01 -5.8620e+00 -1.5999e+00 3.1381e+00 5.2126e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.2763e+00 -2.5160e+00 -1.1951e+00 1.2477e+01 1.6979e+01 7.5102e+00 1.0523e+01 1.8761e+01 -5.0465e+00 -1.3320e+00 2.6342e+00 4.5173e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.3152e+00 -2.2864e+00 -1.0874e+00 9.1764e+00 1.3716e+01 5.9452e+00 9.1543e+00 1.5785e+01 -4.3105e+00 -1.1008e+00 2.2015e+00 3.9007e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.5513e+00 -2.0353e+00 -9.5857e-01 6.6327e+00 1.1004e+01 4.6583e+00 7.9340e+00 1.3191e+01 -3.6533e+00 -9.0321e-01 1.8317e+00 3.3563e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.9501e+00 -1.7785e+00 -8.2244e-01 4.7068e+00 8.7724e+00 3.6152e+00 6.8508e+00 1.0953e+01 -3.0729e+00 -7.3605e-01 1.5174e+00 2.8776e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.4814e+00 -1.5289e+00 -6.8945e-01 3.2747e+00 6.9529e+00 2.7812e+00 5.8937e+00 9.0391e+00 -2.5659e+00 -5.9595e-01 1.2516e+00 2.4586e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.1191e+00 -1.2953e+00 -5.6656e-01 2.2288e+00 5.4826e+00 2.1227e+00 5.0519e+00 7.4169e+00 -2.1278e+00 -4.7962e-01 1.0282e+00 2.0933e+00 0.0000e+00 0.0000e+00
