# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.2450e-03 2.4412e+03 1.1690e-01 -4.1753e-02 4.8835e+03 3.0154e+03 -2.2475e-02 1.6940e+02 1.7660e-01 1.5114e-01 1.1131e-01 4.5104e+02 3.0026e+02 0.0000e+00 0.0000e+00
2.4341e-03 2.6161e+03 1.3411e-01 -5.2469e-02 5.2342e+03 3.1090e+03 -2.5936e-02 1.6940e+02 2.0777e-01 1.7718e-01 1.3008e-01 4.5090e+02 3.0009e+02 0.0000e+00 0.0000e+00
2.6392e-03 2.8005e+03 1.5620e-01 -6.5838e-02 5.6039e+03 3.2139e+03 -2.9833e-02 1.6939e+02 2.4446e-01 2.0756e-01 1.5188e-01 4.5074e+02 2.9989e+02 0.0000e+00 0.0000e+00
2.8615e-03 2.9945e+03 1.8464e-01 -8.2471e-02 5.9924e+03 3.3310e+03 -3.4184e-02 1.6938e+02 2.8767e-01 2.4293e-01 1.7715e-01 4.5056e+02 2.9966e+02 0.0000e+00 0.0000e+00
3.1025e-03 3.1979e+03 2.2127e-01 -1.0311e-01 6.3998e+03 3.4613e+03 -3.8988e-02 1.6937e+02 3.3857e-01 2.8400e-01 2.0636e-01 4.5034e+02 2.9939e+02 0.0000e+00 0.0000e+00
3.3638e-03 3.4105e+03 2.6842e-01 -1.2863e-01 6.8255e+03 3.6055e+03 -4.4220e-02 1.6936e+02 3.9855e-01 3.3156e-01 2.4006e-01 4.5008e+02 2.9908e+02 0.0000e+00 0.0000e+00
3.6472e-03 3.6320e+03 3.2894e-01 -1.6011e-01 7.2689e+03 3.7644e+03 -4.9816e-02 1.6935e+02 4.6924e-01 3.8647e-01 2.7881e-01 4.4978e+02 2.9872e+02 0.0000e+00 0.0000e+00
3.9544e-03 3.8622e+03 4.0633e-01 -1.9882e-01 7.7293e+03 3.9384e+03 -5.5653e-02 1.6934e+02 5.5260e-01 4.4959e-01 3.2322e-01 4.4943e+02 2.9830e+02 0.0000e+00 0.0000e+00
4.2875e-03 4.1007e+03 5.0473e-01 -2.4629e-01 8.2054e+03 4.1279e+03 -6.1531e-02 1.6932e+02 6.5092e-01 5.2182e-01 3.7392e-01 4.4902e+02 2.9782e+02 0.0000e+00 0.0000e+00
4.6486e-03 4.3466e+03 6.2897e-01 -3.0431e-01 8.6958e+03 4.3328e+03 -6.7136e-02 1.6930e+02 7.6694e-01 6.0399e-01 4.3155e-01 4.4854e+02 2.9726e+02 0.0000e+00 0.0000e+00
5.0402e-03 4.5990e+03 7.8455e-01 -3.7495e-01 9.1984e+03 4.5526e+03 -7.2002e-02 1.6928e+02 9.0389e-01 6.9687e-01 4.9672e-01 4.4797e+02 2.9661e+02 0.0000e+00 0.0000e+00
5.4648e-03 4.8561e+03 9.7758e-01 -4.6053e-01 9.7109e+03 4.7864e+03 -7.5453e-02 1.6925e+02 1.0656e+00 8.0101e-01 5.6998e-01 4.4732e+02 2.9586e+02 0.0000e+00 0.0000e+00
5.9251e-03 5.1157e+03 1.2147e+00 -5.6360e-01 1.0230e+04 5.0326e+03 -7.6538e-02 1.6922e+02 1.2567e+00 9.1670e-01 6.5177e-01 4.4656e+02 2.9500e+02 0.0000e+00 0.0000e+00
6.4242e-03 5.3756e+03 1.5029e+00 -6.8694e-01 1.0752e+04 5.2888e+03 -7.3938e-02 1.6919e+02 1.4825e+00 1.0438e+00 7.4238e-01 4.4567e+02 2.9401e+02 0.0000e+00 0.0000e+00
6.9653e-03 5.6335e+03 1.8498e+00 -8.3363e-01 1.1272e+04 5.5521e+03 -6.5860e-02 1.6914e+02 1.7494e+00 1.1818e+00 8.4186e-01 4.4464e+02 2.9288e+02 0.0000e+00 0.0000e+00
7.5520e-03 5.8879e+03 2.2639e+00 -1.0071e+00 1.1784e+04 5.8185e+03 -4.9894e-02 1.6909e+02 2.0649e+00 1.3292e+00 9.4989e-01 4.4345e+02 2.9160e+02 0.0000e+00 0.0000e+00
8.1881e-03 6.1369e+03 2.7547e+00 -1.2109e+00 1.2282e+04 6.0833e+03 -2.2856e-02 1.6903e+02 2.4380e+00 1.4841e+00 1.0658e+00 4.4207e+02 2.9013e+02 0.0000e+00 0.0000e+00
8.8778e-03 6.3768e+03 3.3343e+00 -1.4485e+00 1.2759e+04 6.3409e+03 1.9412e-02 1.6897e+02 2.8789e+00 1.6433e+00 1.1882e+00 4.4048e+02 2.8847e+02 0.0000e+00 0.0000e+00
9.6256e-03 6.6012e+03 4.0175e+00 -1.7221e+00 1.3207e+04 6.5851e+03 8.2263e-02 1.6889e+02 3.4000e+00 1.8030e+00 1.3152e+00 4.3865e+02 2.8660e+02 0.0000e+00 0.0000e+00
1.0436e-02 6.8043e+03 4.8213e+00 -2.0332e+00 1.3618e+04 6.8095e+03 1.7250e-01 1.6879e+02 4.0152e+00 1.9580e+00 1.4441e+00 4.3655e+02 2.8450e+02 0.0000e+00 0.0000e+00
1.1315e-02 6.9840e+03 5.7623e+00 -2.3836e+00 1.3984e+04 7.0071e+03 2.9867e-01 1.6869e+02 4.7408e+00 2.1021e+00 1.5712e+00 4.3414e+02 2.8215e+02 0.0000e+00 0.0000e+00
1.2269e-02 7.1399e+03 6.8531e+00 -2.7745e+00 1.4296e+04 7.1717e+03 4.7130e-01 1.6856e+02 5.5952e+00 2.2276e+00 1.6917e+00 4.3140e+02 2.7953e+02 0.0000e+00 0.0000e+00
1.3302e-02 7.2644e+03 8.0999e+00 -3.2031e+00 1.4544e+04 7.2973e+03 7.0321e-01 1.6841e+02 6.5993e+00 2.3252e+00 1.7999e+00 4.2828e+02 2.7663e+02 0.0000e+00 0.0000e+00
1.4422e-02 7.3465e+03 9.5035e+00 -3.6615e+00 1.4713e+04 7.3793e+03 1.0097e+00 1.6824e+02 7.7762e+00 2.3832e+00 1.8890e+00 4.2475e+02 2.7343e+02 0.0000e+00 0.0000e+00
1.5637e-02 7.3834e+03 1.1064e+01 -4.1422e+00 1.4794e+04 7.4140e+03 1.4084e+00 1.6804e+02 9.1512e+00 2.3872e+00 1.9510e+00 4.2077e+02 2.6991e+02 0.0000e+00 0.0000e+00
1.6955e-02 7.3738e+03 1.2782e+01 -4.6351e+00 1.4777e+04 7.3990e+03 1.9196e+00 1.6781e+02 1.0751e+01 2.3203e+00 1.9775e+00 4.1631e+02 2.6608e+02 0.0000e+00 0.0000e+00
1.8383e-02 7.3110e+03 1.4655e+01 -5.1229e+00 1.4656e+04 7.3329e+03 2.5655e+00 1.6755e+02 1.2604e+01 2.1645e+00 1.9595e+00 4.1133e+02 2.6191e+02 0.0000e+00 0.0000e+00
1.9931e-02 7.1928e+03 1.6653e+01 -5.5865e+00 1.4425e+04 7.2146e+03 3.3694e+00 1.6724e+02 1.4737e+01 1.9032e+00 1.8887e+00 4.0581e+02 2.5741e+02 0.0000e+00 0.0000e+00
2.1610e-02 7.0150e+03 1.8725e+01 -6.0005e+00 1.4076e+04 7.0431e+03 4.3551e+00 1.6688e+02 1.7178e+01 1.5245e+00 1.7573e+00 3.9971e+02 2.5257e+02 0.0000e+00 0.0000e+00
2.3430e-02 6.7794e+03 2.0830e+01 -6.3404e+00 1.3611e+04 6.8176e+03 5.5447e+00 1.6647e+02 1.9949e+01 1.0222e+00 1.5598e+00 3.9301e+02 2.4738e+02 0.0000e+00 0.0000e+00
2.5404e-02 6.4921e+03 2.2935e+01 -6.5849e+00 1.3041e+04 6.5388e+03 6.9573e+00 1.6600e+02 2.3069e+01 3.9359e-01 1.2929e+00 3.8570e+02 2.4184e+02 0.0000e+00 0.0000e+00
2.7544e-02 6.1574e+03 2.4976e+01 -6.7100e+00 1.2380e+04 6.2108e+03 8.6068e+00 1.6545e+02 2.6548e+01 -3.6464e-01 9.5580e-01 3.7776e+02 2.3595e+02 0.0000e+00 0.0000e+00
2.9864e-02 5.7855e+03 2.6904e+01 -6.7015e+00 1.1642e+04 5.8430e+03 1.0500e+01 1.6482e+02 3.0388e+01 -1.2541e+00 5.5005e-01 3.6918e+02 2.2972e+02 0.0000e+00 0.0000e+00
3.2379e-02 5.3923e+03 2.8718e+01 -6.5590e+00 1.0862e+04 5.4516e+03 1.2638e+01 1.6409e+02 3.4583e+01 -2.2675e+00 7.8420e-02 3.5996e+02 2.2314e+02 0.0000e+00 0.0000e+00
3.5106e-02 4.9928e+03 3.0398e+01 -6.2905e+00 1.0070e+04 5.0561e+03 1.5013e+01 1.6326e+02 3.9121e+01 -3.3906e+00 -4.5656e-01 3.5009e+02 2.1624e+02 0.0000e+00 0.0000e+00
3.8064e-02 4.6045e+03 3.1997e+01 -5.9182e+00 9.3003e+03 4.6754e+03 1.7619e+01 1.6231e+02 4.3985e+01 -4.6203e+00 -1.0550e+00 3.3955e+02 2.0902e+02 0.0000e+00 0.0000e+00
4.1270e-02 4.2452e+03 3.3605e+01 -5.4765e+00 8.5890e+03 4.3233e+03 2.0453e+01 1.6123e+02 4.9167e+01 -5.9721e+00 -1.7225e+00 3.2834e+02 2.0152e+02 0.0000e+00 0.0000e+00
4.4746e-02 3.9259e+03 3.5339e+01 -4.9931e+00 7.9582e+03 4.0097e+03 2.3529e+01 1.5999e+02 5.4667e+01 -7.4609e+00 -2.4719e+00 3.1646e+02 1.9378e+02 0.0000e+00 0.0000e+00
4.8515e-02 3.6549e+03 3.7299e+01 -4.4910e+00 7.4241e+03 3.7429e+03 2.6881e+01 1.5859e+02 6.0508e+01 -9.1113e+00 -3.3220e+00 3.0393e+02 1.8587e+02 0.0000e+00 0.0000e+00
5.2602e-02 3.4274e+03 3.9562e+01 -3.9543e+00 6.9796e+03 3.5255e+03 3.0573e+01 1.5700e+02 6.6729e+01 -1.0968e+01 -4.2926e+00 2.9077e+02 1.7786e+02 0.0000e+00 0.0000e+00
5.7032e-02 3.2378e+03 4.2145e+01 -3.3523e+00 6.6121e+03 3.3445e+03 3.4689e+01 1.5521e+02 7.3380e+01 -1.3046e+01 -5.3969e+00 2.7707e+02 1.6982e+02 0.0000e+00 0.0000e+00
6.1836e-02 3.0573e+03 4.4761e+01 -2.5723e+00 6.2631e+03 3.1732e+03 3.9299e+01 1.5319e+02 8.0485e+01 -1.5340e+01 -6.6278e+00 2.6296e+02 1.6182e+02 0.0000e+00 0.0000e+00
6.7045e-02 2.8578e+03 4.6976e+01 -1.4948e+00 5.8768e+03 2.9852e+03 4.4412e+01 1.5095e+02 8.7988e+01 -1.7779e+01 -7.9442e+00 2.4861e+02 1.5388e+02 0.0000e+00 0.0000e+00
7.2692e-02 2.6247e+03 4.8353e+01 -6.7769e-02 5.4209e+03 2.7581e+03 4.9905e+01 1.4845e+02 9.5703e+01 -2.0229e+01 -9.2700e+00 2.3422e+02 1.4603e+02 0.0000e+00 0.0000e+00
7.8815e-02 2.3434e+03 4.8320e+01 1.7201e+00 4.8620e+03 2.4794e+03 5.5497e+01 1.4568e+02 1.0329e+02 -2.2509e+01 -1.0505e+01 2.1998e+02 1.3824e+02 0.0000e+00 0.0000e+00
8.5454e-02 2.0359e+03 4.6993e+01 3.6846e+00 4.2476e+03 2.1738e+03 6.0782e+01 1.4265e+02 1.1031e+02 -2.4455e+01 -1.1560e+01 2.0598e+02 1.3050e+02 0.0000e+00 0.0000e+00
9.2652e-02 1.7446e+03 4.5104e+01 5.5346e+00 3.6684e+03 1.8868e+03 6.5403e+01 1.3935e+02 1.1640e+02 -2.6008e+01 -1.2408e+01 1.9224e+02 1.2284e+02 0.0000e+00 0.0000e+00
1.0046e-01 1.5142e+03 4.3594e+01 7.0031e+00 3.2061e+03 1.6557e+03 6.9254e+01 1.3579e+02 1.2150e+02 -2.7253e+01 -1.3097e+01 1.7868e+02 1.1531e+02 0.0000e+00 0.0000e+00
1.0892e-01 1.3587e+03 4.3316e+01 8.0608e+00 2.8995e+03 1.5038e+03 7.2615e+01 1.3198e+02 1.2590e+02 -2.8371e+01 -1.3726e+01 1.6527e+02 1.0802e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.2536e+03 4.3936e+01 8.9518e+00 2.6950e+03 1.4036e+03 7.5994e+01 1.2795e+02 1.3010e+02 -2.9504e+01 -1.4369e+01 1.5210e+02 1.0104e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.1473e+03 4.4092e+01 1.0015e+01 2.4873e+03 1.3016e+03 7.9635e+01 1.2369e+02 1.3428e+02 -3.0604e+01 -1.4990e+01 1.3939e+02 9.4366e+01 0.0000e+00 0.0000e+00
1.3883e-01 1.0038e+03 4.2408e+01 1.1336e+01 2.2000e+03 1.1584e+03 8.3104e+01 1.1921e+02 1.3793e+02 -3.1430e+01 -1.5453e+01 1.2739e+02 8.7941e+01 0.0000e+00 0.0000e+00
1.5052e-01 8.4364e+02 3.9281e+01 1.2559e+01 1.8741e+03 9.9418e+02 8.5541e+01 1.1453e+02 1.4020e+02 -3.1761e+01 -1.5642e+01 1.1616e+02 8.1722e+01 0.0000e+00 0.0000e+00
1.6320e-01 7.1871e+02 3.6709e+01 1.3292e+01 1.6187e+03 8.6557e+02 8.6647e+01 1.0969e+02 1.4086e+02 -3.1662e+01 -1.5601e+01 1.0554e+02 7.5753e+01 0.0000e+00 0.0000e+00
1.7694e-01 6.4194e+02 3.5556e+01 1.3633e+01 1.4633e+03 7.8766e+02 8.7120e+01 1.0474e+02 1.4066e+02 -3.1411e+01 -1.5478e+01 9.5444e+01 7.0114e+01 0.0000e+00 0.0000e+00
1.9185e-01 5.7483e+02 3.4372e+01 1.3968e+01 1.3272e+03 7.1975e+02 8.7617e+01 9.9700e+01 1.4025e+02 -3.1128e+01 -1.5330e+01 8.5983e+01 6.4808e+01 0.0000e+00 0.0000e+00
2.0801e-01 4.9065e+02 3.1826e+01 1.4323e+01 1.1523e+03 6.3078e+02 8.7651e+01 9.4588e+01 1.3911e+02 -3.0633e+01 -1.5058e+01 7.7289e+01 5.9767e+01 0.0000e+00 0.0000e+00
2.2553e-01 4.1618e+02 2.9229e+01 1.4395e+01 9.9546e+02 5.5049e+02 8.6600e+01 8.9449e+01 1.3665e+02 -2.9814e+01 -1.4608e+01 6.9301e+01 5.4987e+01 0.0000e+00 0.0000e+00
2.4453e-01 3.6546e+02 2.7473e+01 1.4219e+01 8.8825e+02 4.9575e+02 8.4981e+01 8.4325e+01 1.3346e+02 -2.8856e+01 -1.4083e+01 6.1919e+01 5.0515e+01 0.0000e+00 0.0000e+00
2.6512e-01 3.1687e+02 2.5456e+01 1.3985e+01 7.8426e+02 4.4217e+02 8.3178e+01 7.9241e+01 1.2993e+02 -2.7865e+01 -1.3533e+01 5.5172e+01 4.6328e+01 0.0000e+00 0.0000e+00
2.8746e-01 2.6978e+02 2.3173e+01 1.3623e+01 6.8165e+02 3.8878e+02 8.0772e+01 7.4228e+01 1.2565e+02 -2.6725e+01 -1.2900e+01 4.9062e+01 4.2397e+01 0.0000e+00 0.0000e+00
3.1167e-01 2.3364e+02 2.1261e+01 1.3123e+01 6.0177e+02 3.4703e+02 7.7935e+01 6.9321e+01 1.2085e+02 -2.5495e+01 -1.2219e+01 4.3516e+01 3.8738e+01 0.0000e+00 0.0000e+00
3.3792e-01 2.0050e+02 1.9286e+01 1.2546e+01 5.2735e+02 3.0779e+02 7.4868e+01 6.4541e+01 1.1574e+02 -2.4250e+01 -1.1527e+01 3.8514e+01 3.5332e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.7193e+02 1.7398e+01 1.1889e+01 4.6196e+02 2.7300e+02 7.1472e+01 5.9915e+01 1.1026e+02 -2.2951e+01 -1.0807e+01 3.4023e+01 3.2168e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.4756e+02 1.5614e+01 1.1169e+01 4.0510e+02 2.4250e+02 6.7899e+01 5.5460e+01 1.0458e+02 -2.1653e+01 -1.0089e+01 2.9999e+01 2.9240e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.2632e+02 1.3907e+01 1.0404e+01 3.5451e+02 2.1509e+02 6.4164e+01 5.1193e+01 9.8733e+01 -2.0356e+01 -9.3739e+00 2.6407e+01 2.6533e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.0812e+02 1.2301e+01 9.6043e+00 3.1019e+02 1.9084e+02 6.0339e+01 4.7126e+01 9.2822e+01 -1.9080e+01 -8.6728e+00 2.3207e+01 2.4037e+01 0.0000e+00 0.0000e+00
5.0632e-01 9.2430e+01 1.0791e+01 8.7846e+00 2.7107e+02 1.6923e+02 5.6461e+01 4.3268e+01 8.6899e+01 -1.7831e+01 -7.9905e+00 2.0366e+01 2.1741e+01 0.0000e+00 0.0000e+00
5.4897e-01 7.8931e+01 9.3775e+00 7.9557e+00 2.3658e+02 1.4996e+02 5.2576e+01 3.9624e+01 8.1025e+01 -1.6620e+01 -7.3331e+00 1.7849e+01 1.9633e+01 0.0000e+00 0.0000e+00
5.9521e-01 6.7328e+01 8.0621e+00 7.1286e+00 2.0617e+02 1.3279e+02 4.8719e+01 3.6196e+01 7.5247e+01 -1.5453e+01 -6.7038e+00 1.5622e+01 1.7700e+01 0.0000e+00 0.0000e+00
6.4535e-01 5.7356e+01 6.8432e+00 6.3123e+00 1.7933e+02 1.1746e+02 4.4920e+01 3.2985e+01 6.9606e+01 -1.4333e+01 -6.1057e+00 1.3656e+01 1.5932e+01 0.0000e+00 0.0000e+00
6.9971e-01 4.8787e+01 5.7197e+00 5.5149e+00 1.5563e+02 1.0376e+02 4.1207e+01 2.9988e+01 6.4137e+01 -1.3263e+01 -5.5403e+00 1.1923e+01 1.4318e+01 0.0000e+00 0.0000e+00
7.5865e-01 4.1426e+01 4.6898e+00 4.7438e+00 1.3469e+02 9.1509e+01 3.7601e+01 2.7199e+01 5.8866e+01 -1.2245e+01 -5.0085e+00 1.0397e+01 1.2847e+01 0.0000e+00 0.0000e+00
8.2255e-01 3.5104e+01 3.7520e+00 4.0060e+00 1.1618e+02 8.0539e+01 3.4121e+01 2.4613e+01 5.3813e+01 -1.1277e+01 -4.5106e+00 9.0542e+00 1.1507e+01 0.0000e+00 0.0000e+00
8.9184e-01 2.9676e+01 2.9047e+00 3.3081e+00 9.9829e+01 7.0711e+01 3.0783e+01 2.2222e+01 4.8993e+01 -1.0361e+01 -4.0464e+00 7.8745e+00 1.0290e+01 0.0000e+00 0.0000e+00
9.6696e-01 2.5016e+01 2.1464e+00 2.6563e+00 8.5386e+01 6.1902e+01 2.7598e+01 2.0018e+01 4.4418e+01 -9.4930e+00 -3.6153e+00 6.8385e+00 9.1846e+00 0.0000e+00 0.0000e+00
1.0484e+00 2.1019e+01 1.4757e+00 2.0564e+00 7.2645e+01 5.4007e+01 2.4579e+01 1.7990e+01 4.0093e+01 -8.6726e+00 -3.2162e+00 5.9293e+00 8.1831e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.7594e+01 8.9111e-01 1.5138e+00 6.1428e+01 4.6933e+01 2.1734e+01 1.6129e+01 3.6024e+01 -7.8977e+00 -2.8483e+00 5.1318e+00 7.2765e+00 0.0000e+00 0.0000e+00
1.2325e+00 1.4663e+01 3.9107e-01 1.0329e+00 5.1582e+01 4.0605e+01 1.9071e+01 1.4426e+01 3.2211e+01 -7.1662e+00 -2.5103e+00 4.4329e+00 6.4569e+00 0.0000e+00 0.0000e+00
1.3363e+00 1.2162e+01 -2.6505e-02 6.1717e-01 4.2975e+01 3.4953e+01 1.6597e+01 1.2871e+01 2.8655e+01 -6.4764e+00 -2.2011e+00 3.8207e+00 5.7171e+00 0.0000e+00 0.0000e+00
1.4488e+00 1.0032e+01 -3.6439e-01 2.6866e-01 3.5492e+01 2.9920e+01 1.4318e+01 1.1453e+01 2.5356e+01 -5.8269e+00 -1.9194e+00 3.2849e+00 5.0501e+00 0.0000e+00 0.0000e+00
1.5709e+00 8.2257e+00 -6.2631e-01 -1.2406e-02 2.9030e+01 2.5457e+01 1.2238e+01 1.0164e+01 2.2309e+01 -5.2166e+00 -1.6640e+00 2.8165e+00 4.4497e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.7012e+00 -8.1718e-01 -2.2784e-01 2.3498e+01 2.1519e+01 1.0358e+01 8.9942e+00 1.9513e+01 -4.6447e+00 -1.4337e+00 2.4077e+00 3.9104e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.4217e+00 -9.4318e-01 -3.8163e-01 1.8807e+01 1.8065e+01 8.6791e+00 7.9356e+00 1.6963e+01 -4.1111e+00 -1.2274e+00 2.0514e+00 3.4267e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.3551e+00 -1.0118e+00 -4.7988e-01 1.4874e+01 1.5057e+01 7.1969e+00 6.9801e+00 1.4653e+01 -3.6157e+00 -1.0438e+00 1.7417e+00 2.9940e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.4726e+00 -1.0314e+00 -5.3037e-01 1.1617e+01 1.2458e+01 5.9055e+00 6.1199e+00 1.2575e+01 -3.1586e+00 -8.8153e-01 1.4733e+00 2.6079e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.7483e+00 -1.0113e+00 -5.4206e-01 8.9573e+00 1.0234e+01 4.7954e+00 5.3481e+00 1.0722e+01 -2.7399e+00 -7.3937e-01 1.2413e+00 2.2643e+00 0.0000e+00 0.0000e+00
2.5520e+00 2.1592e+00 -9.6086e-01 -5.2429e-01 6.8156e+00 8.3465e+00 3.8542e+00 4.6578e+00 9.0827e+00 -2.3596e+00 -6.1585e-01 1.0417e+00 1.9595e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.6843e+00 -8.8900e-01 -4.8610e-01 5.1167e+00 6.7606e+00 3.0673e+00 4.0426e+00 7.6446e+00 -2.0174e+00 -5.0947e-01 8.7052e-01 1.6901e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.3050e+00 -8.0396e-01 -4.3557e-01 3.7892e+00 5.4405e+00 2.4182e+00 3.4965e+00 6.3941e+00 -1.7124e+00 -4.1868e-01 7.2450e-01 1.4528e+00 0.0000e+00 0.0000e+00
