# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
3.9544e-03 6.3954e+03 1.0478e+00 -5.4522e-01 1.2800e+04 6.5222e+03 -1.5262e-01 4.6440e+02 1.5154e+00 1.2329e+00 8.8634e-01 1.2325e+03 8.1806e+02 0.0000e+00 0.0000e+00
4.2875e-03 6.7901e+03 1.3011e+00 -6.7538e-01 1.3588e+04 6.8361e+03 -1.6874e-01 4.6436e+02 1.7850e+00 1.4309e+00 1.0254e+00 1.2314e+03 8.1672e+02 0.0000e+00 0.0000e+00
4.6486e-03 7.1972e+03 1.6214e+00 -8.3446e-01 1.4400e+04 7.1754e+03 -1.8411e-01 4.6430e+02 2.1032e+00 1.6562e+00 1.1834e+00 1.2300e+03 8.1518e+02 0.0000e+00 0.0000e+00
5.0402e-03 7.6149e+03 2.0228e+00 -1.0281e+00 1.5232e+04 7.5395e+03 -1.9744e-01 4.6424e+02 2.4787e+00 1.9108e+00 1.3620e+00 1.2285e+03 8.1339e+02 0.0000e+00 0.0000e+00
5.4648e-03 8.0404e+03 2.5210e+00 -1.2628e+00 1.6081e+04 7.9267e+03 -2.0691e-01 4.6416e+02 2.9222e+00 2.1963e+00 1.5629e+00 1.2267e+03 8.1132e+02 0.0000e+00 0.0000e+00
5.9251e-03 8.4701e+03 3.1330e+00 -1.5453e+00 1.6940e+04 8.3344e+03 -2.0988e-01 4.6407e+02 3.4460e+00 2.5134e+00 1.7871e+00 1.2246e+03 8.0895e+02 0.0000e+00 0.0000e+00
6.4242e-03 8.8999e+03 3.8767e+00 -1.8834e+00 1.7804e+04 8.7589e+03 -2.0275e-01 4.6397e+02 4.0651e+00 2.8618e+00 2.0354e+00 1.2221e+03 8.0623e+02 0.0000e+00 0.0000e+00
6.9653e-03 9.3265e+03 4.7712e+00 -2.2855e+00 1.8665e+04 9.1950e+03 -1.8060e-01 4.6385e+02 4.7968e+00 3.2398e+00 2.3081e+00 1.2193e+03 8.0312e+02 0.0000e+00 0.0000e+00
7.5520e-03 9.7472e+03 5.8373e+00 -2.7609e+00 1.9513e+04 9.6362e+03 -1.3684e-01 4.6371e+02 5.6618e+00 3.6438e+00 2.6041e+00 1.2160e+03 7.9957e+02 0.0000e+00 0.0000e+00
8.1881e-03 1.0159e+04 7.0995e+00 -3.3196e+00 2.0337e+04 1.0075e+04 -6.2730e-02 4.6354e+02 6.6844e+00 4.0679e+00 2.9216e+00 1.2122e+03 7.9554e+02 0.0000e+00 0.0000e+00
8.8778e-03 1.0555e+04 8.5878e+00 -3.9706e+00 2.1126e+04 1.0501e+04 5.3109e-02 4.6335e+02 7.8932e+00 4.5039e+00 3.2570e+00 1.2078e+03 7.9097e+02 0.0000e+00 0.0000e+00
9.6256e-03 1.0926e+04 1.0340e+01 -4.7202e+00 2.1867e+04 1.0906e+04 2.2534e-01 4.6312e+02 9.3212e+00 4.9409e+00 3.6049e+00 1.2027e+03 7.8581e+02 0.0000e+00 0.0000e+00
1.0436e-02 1.1261e+04 1.2400e+01 -5.5723e+00 2.2547e+04 1.1278e+04 4.7258e-01 4.6285e+02 1.1007e+01 5.3649e+00 3.9577e+00 1.1969e+03 7.8001e+02 0.0000e+00 0.0000e+00
1.1315e-02 1.1557e+04 1.4809e+01 -6.5318e+00 2.3152e+04 1.1605e+04 8.1819e-01 4.6255e+02 1.2995e+01 5.7587e+00 4.3054e+00 1.1902e+03 7.7352e+02 0.0000e+00 0.0000e+00
1.2269e-02 1.1813e+04 1.7598e+01 -7.6021e+00 2.3668e+04 1.1878e+04 1.2910e+00 4.6219e+02 1.5336e+01 6.1013e+00 4.6349e+00 1.1826e+03 7.6630e+02 0.0000e+00 0.0000e+00
1.3302e-02 1.2017e+04 2.0780e+01 -8.7750e+00 2.4076e+04 1.2087e+04 1.9260e+00 4.6177e+02 1.8086e+01 6.3669e+00 4.9305e+00 1.1740e+03 7.5829e+02 0.0000e+00 0.0000e+00
1.4422e-02 1.2151e+04 2.4355e+01 -1.0029e+01 2.4356e+04 1.2223e+04 2.7648e+00 4.6129e+02 2.1309e+01 6.5235e+00 5.1732e+00 1.1642e+03 7.4945e+02 0.0000e+00 0.0000e+00
1.5637e-02 1.2209e+04 2.8319e+01 -1.1344e+01 2.4488e+04 1.2281e+04 3.8559e+00 4.6072e+02 2.5073e+01 6.5315e+00 5.3417e+00 1.1532e+03 7.3976e+02 0.0000e+00 0.0000e+00
1.6955e-02 1.2191e+04 3.2674e+01 -1.2691e+01 2.4458e+04 1.2257e+04 5.2542e+00 4.6007e+02 2.9451e+01 6.3448e+00 5.4126e+00 1.1409e+03 7.2917e+02 0.0000e+00 0.0000e+00
1.8383e-02 1.2084e+04 3.7409e+01 -1.4023e+01 2.4256e+04 1.2148e+04 7.0198e+00 4.5931e+02 3.4520e+01 5.9139e+00 5.3615e+00 1.1271e+03 7.1767e+02 0.0000e+00 0.0000e+00
1.9931e-02 1.1885e+04 4.2441e+01 -1.5289e+01 2.3872e+04 1.1954e+04 9.2163e+00 4.5843e+02 4.0353e+01 5.1936e+00 5.1653e+00 1.1118e+03 7.0524e+02 0.0000e+00 0.0000e+00
2.1610e-02 1.1587e+04 4.7637e+01 -1.6417e+01 2.3292e+04 1.1671e+04 1.1908e+01 4.5742e+02 4.7024e+01 4.1514e+00 4.8033e+00 1.0949e+03 6.9186e+02 0.0000e+00 0.0000e+00
2.3430e-02 1.1193e+04 5.2890e+01 -1.7343e+01 2.2521e+04 1.1299e+04 1.5153e+01 4.5624e+02 5.4592e+01 2.7708e+00 4.2603e+00 1.0764e+03 6.7753e+02 0.0000e+00 0.0000e+00
2.5404e-02 1.0714e+04 5.8111e+01 -1.8007e+01 2.1578e+04 1.0839e+04 1.9003e+01 4.5489e+02 6.3106e+01 1.0441e+00 3.5275e+00 1.0561e+03 6.6223e+02 0.0000e+00 0.0000e+00
2.7544e-02 1.0156e+04 6.3133e+01 -1.8346e+01 2.0482e+04 1.0298e+04 2.3494e+01 4.5333e+02 7.2592e+01 -1.0368e+00 2.6032e+00 1.0341e+03 6.4597e+02 0.0000e+00 0.0000e+00
2.9864e-02 9.5376e+03 6.7834e+01 -1.8321e+01 1.9261e+04 9.6921e+03 2.8642e+01 4.5153e+02 8.3052e+01 -3.4760e+00 1.4919e+00 1.0104e+03 6.2875e+02 0.0000e+00 0.0000e+00
3.2379e-02 8.8840e+03 7.2210e+01 -1.7934e+01 1.7971e+04 9.0470e+03 3.4444e+01 4.4947e+02 9.4465e+01 -6.2531e+00 2.0174e-01 9.8484e+02 6.1059e+02 0.0000e+00 0.0000e+00
3.5106e-02 8.2203e+03 7.6202e+01 -1.7207e+01 1.6662e+04 8.3956e+03 4.0880e+01 4.4710e+02 1.0679e+02 -9.3281e+00 -1.2599e+00 9.5749e+02 5.9151e+02 0.0000e+00 0.0000e+00
3.8064e-02 7.5755e+03 7.9948e+01 -1.6203e+01 1.5389e+04 7.7690e+03 4.7925e+01 4.4439e+02 1.1998e+02 -1.2693e+01 -2.8927e+00 9.2831e+02 5.7157e+02 0.0000e+00 0.0000e+00
4.1270e-02 6.9788e+03 8.3664e+01 -1.5018e+01 1.4214e+04 7.1901e+03 5.5568e+01 4.4130e+02 1.3401e+02 -1.6387e+01 -4.7109e+00 8.9728e+02 5.5085e+02 0.0000e+00 0.0000e+00
4.4746e-02 6.4483e+03 8.7631e+01 -1.3729e+01 1.3173e+04 6.6753e+03 6.3837e+01 4.3777e+02 1.4887e+02 -2.0451e+01 -6.7485e+00 8.6441e+02 5.2950e+02 0.0000e+00 0.0000e+00
4.8515e-02 5.9970e+03 9.2073e+01 -1.2400e+01 1.2291e+04 6.2381e+03 7.2821e+01 4.3378e+02 1.6460e+02 -2.4949e+01 -9.0545e+00 8.2974e+02 5.0767e+02 0.0000e+00 0.0000e+00
5.2602e-02 5.6170e+03 9.7163e+01 -1.0991e+01 1.1556e+04 5.8825e+03 8.2681e+01 4.2926e+02 1.8132e+02 -2.9997e+01 -1.1680e+01 7.9338e+02 4.8557e+02 0.0000e+00 0.0000e+00
5.7032e-02 5.2985e+03 1.0290e+02 -9.4252e+00 1.0948e+04 5.5871e+03 9.3628e+01 4.2416e+02 1.9913e+02 -3.5633e+01 -1.4656e+01 7.5556e+02 4.6340e+02 0.0000e+00 0.0000e+00
6.1836e-02 4.9948e+03 1.0857e+02 -7.4066e+00 1.0370e+04 5.3079e+03 1.0584e+02 4.1845e+02 2.1807e+02 -4.1832e+01 -1.7961e+01 7.1663e+02 4.4132e+02 0.0000e+00 0.0000e+00
6.7045e-02 4.6606e+03 1.1313e+02 -4.6294e+00 9.7320e+03 5.0014e+03 1.1930e+02 4.1206e+02 2.3799e+02 -4.8398e+01 -2.1477e+01 6.7709e+02 4.1944e+02 0.0000e+00 0.0000e+00
7.2692e-02 4.2731e+03 1.1556e+02 -9.7177e-01 8.9814e+03 4.6312e+03 1.3367e+02 4.0497e+02 2.5834e+02 -5.4964e+01 -2.4997e+01 6.3748e+02 3.9779e+02 0.0000e+00 0.0000e+00
7.8815e-02 3.8100e+03 1.1459e+02 3.5794e+00 8.0660e+03 4.1772e+03 1.4817e+02 3.9714e+02 2.7820e+02 -6.1046e+01 -2.8254e+01 5.9829e+02 3.7633e+02 0.0000e+00 0.0000e+00
8.5454e-02 3.3079e+03 1.1063e+02 8.5287e+00 7.0642e+03 3.6802e+03 1.6173e+02 3.8856e+02 2.9641e+02 -6.6218e+01 -3.1011e+01 5.5980e+02 3.5505e+02 0.0000e+00 0.0000e+00
9.2652e-02 2.8349e+03 1.0544e+02 1.3119e+01 6.1224e+03 3.2140e+03 1.7340e+02 3.7923e+02 3.1203e+02 -7.0331e+01 -3.3204e+01 5.2203e+02 3.3399e+02 0.0000e+00 0.0000e+00
1.0046e-01 2.4602e+03 1.0107e+02 1.6674e+01 5.3700e+03 2.8385e+03 1.8293e+02 3.6920e+02 3.2490e+02 -7.3620e+01 -3.4965e+01 4.8484e+02 3.1334e+02 0.0000e+00 0.0000e+00
1.0892e-01 2.2040e+03 9.9310e+01 1.9134e+01 4.8650e+03 2.5899e+03 1.9107e+02 3.5849e+02 3.3580e+02 -7.6554e+01 -3.6548e+01 4.4814e+02 2.9335e+02 0.0000e+00 0.0000e+00
1.1809e-01 2.0258e+03 9.9226e+01 2.1109e+01 4.5196e+03 2.4232e+03 1.9908e+02 3.4714e+02 3.4599e+02 -7.9488e+01 -3.8134e+01 4.1220e+02 2.7421e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.8465e+03 9.7933e+01 2.3412e+01 4.1694e+03 2.2532e+03 2.0755e+02 3.3517e+02 3.5587e+02 -8.2279e+01 -3.9625e+01 3.7762e+02 2.5592e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.6139e+03 9.2860e+01 2.6231e+01 3.7007e+03 2.0198e+03 2.1534e+02 3.2262e+02 3.6414e+02 -8.4321e+01 -4.0679e+01 3.4498e+02 2.3832e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.3610e+03 8.5108e+01 2.8738e+01 3.1795e+03 1.7556e+03 2.2036e+02 3.0956e+02 3.6872e+02 -8.5097e+01 -4.1026e+01 3.1442e+02 2.2133e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.1626e+03 7.8497e+01 3.0074e+01 2.7670e+03 1.5465e+03 2.2200e+02 2.9609e+02 3.6917e+02 -8.4801e+01 -4.0792e+01 2.8560e+02 2.0506e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.0341e+03 7.4290e+01 3.0458e+01 2.5010e+03 1.4132e+03 2.2196e+02 2.8232e+02 3.6734e+02 -8.4094e+01 -4.0332e+01 2.5830e+02 1.8969e+02 0.0000e+00 0.0000e+00
1.9185e-01 9.2056e+02 6.9865e+01 3.0689e+01 2.2646e+03 1.2948e+03 2.2169e+02 2.6834e+02 3.6465e+02 -8.3236e+01 -3.9769e+01 2.3278e+02 1.7522e+02 0.0000e+00 0.0000e+00
2.0801e-01 7.8797e+02 6.3367e+01 3.0848e+01 1.9808e+03 1.1487e+03 2.2010e+02 2.5421e+02 3.5993e+02 -8.1829e+01 -3.8885e+01 2.0933e+02 1.6150e+02 0.0000e+00 0.0000e+00
2.2553e-01 6.7156e+02 5.6947e+01 3.0409e+01 1.7265e+03 1.0164e+03 2.1594e+02 2.4004e+02 3.5206e+02 -7.9666e+01 -3.7586e+01 1.8779e+02 1.4852e+02 0.0000e+00 0.0000e+00
2.4453e-01 5.8688e+02 5.1631e+01 2.9421e+01 1.5388e+03 9.1910e+02 2.1036e+02 2.2594e+02 3.4234e+02 -7.7152e+01 -3.6099e+01 1.6793e+02 1.3637e+02 0.0000e+00 0.0000e+00
2.6512e-01 5.0783e+02 4.6055e+01 2.8189e+01 1.3604e+03 8.2541e+02 2.0411e+02 2.1200e+02 3.3153e+02 -7.4494e+01 -3.4524e+01 1.4980e+02 1.2499e+02 0.0000e+00 0.0000e+00
2.8746e-01 4.3404e+02 4.0376e+01 2.6686e+01 1.1900e+03 7.3446e+02 1.9647e+02 1.9829e+02 3.1898e+02 -7.1495e+01 -3.2767e+01 1.3336e+02 1.1433e+02 0.0000e+00 0.0000e+00
3.1167e-01 3.7453e+02 3.5137e+01 2.4906e+01 1.0491e+03 6.5878e+02 1.8782e+02 1.8489e+02 3.0518e+02 -6.8284e+01 -3.0904e+01 1.1845e+02 1.0440e+02 0.0000e+00 0.0000e+00
3.3792e-01 3.2122e+02 3.0034e+01 2.2926e+01 9.1984e+02 5.8845e+02 1.7853e+02 1.7188e+02 2.9055e+02 -6.4991e+01 -2.9006e+01 1.0499e+02 9.5159e+01 0.0000e+00 0.0000e+00
3.6639e-01 2.7508e+02 2.5190e+01 2.0806e+01 8.0487e+02 5.2507e+02 1.6855e+02 1.5930e+02 2.7510e+02 -6.1582e+01 -2.7061e+01 9.2891e+01 8.6577e+01 0.0000e+00 0.0000e+00
3.9725e-01 2.3533e+02 2.0620e+01 1.8569e+01 7.0301e+02 4.6821e+02 1.5813e+02 1.4721e+02 2.5917e+02 -5.8145e+01 -2.5119e+01 8.2025e+01 7.8626e+01 0.0000e+00 0.0000e+00
4.3071e-01 2.0079e+02 1.6341e+01 1.6272e+01 6.1190e+02 4.1661e+02 1.4738e+02 1.3565e+02 2.4291e+02 -5.4696e+01 -2.3195e+01 7.2301e+01 7.1272e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.7098e+02 1.2366e+01 1.3950e+01 5.3084e+02 3.7004e+02 1.3646e+02 1.2463e+02 2.2652e+02 -5.1271e+01 -2.1310e+01 6.3613e+01 6.4485e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.4520e+02 8.7114e+00 1.1649e+01 4.5856e+02 3.2785e+02 1.2548e+02 1.1419e+02 2.1016e+02 -4.7889e+01 -1.9478e+01 5.5867e+01 5.8230e+01 0.0000e+00 0.0000e+00
5.4897e-01 1.2294e+02 5.3900e+00 9.4065e+00 3.9417e+02 2.8963e+02 1.1455e+02 1.0433e+02 1.9398e+02 -4.4569e+01 -1.7713e+01 4.8972e+01 5.2476e+01 0.0000e+00 0.0000e+00
5.9521e-01 1.0373e+02 2.4131e+00 7.2611e+00 3.3688e+02 2.5499e+02 1.0379e+02 9.5046e+01 1.7809e+02 -4.1324e+01 -1.6023e+01 4.2842e+01 4.7192e+01 0.0000e+00 0.0000e+00
6.4535e-01 8.7180e+01 -2.0819e-01 5.2493e+00 2.8599e+02 2.2361e+02 9.3279e+01 8.6344e+01 1.6262e+02 -3.8163e+01 -1.4416e+01 3.7400e+01 4.2347e+01 0.0000e+00 0.0000e+00
6.9971e-01 7.2936e+01 -2.4650e+00 3.4051e+00 2.4091e+02 1.9519e+02 8.3119e+01 7.8212e+01 1.4765e+02 -3.5094e+01 -1.2896e+01 3.2574e+01 3.7911e+01 0.0000e+00 0.0000e+00
7.5865e-01 6.0702e+01 -4.3509e+00 1.7592e+00 2.0114e+02 1.6950e+02 7.3389e+01 7.0637e+01 1.3327e+02 -3.2122e+01 -1.1468e+01 2.8300e+01 3.3857e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.0226e+01 -5.8636e+00 3.3756e-01 1.6625e+02 1.4634e+02 6.4165e+01 6.3601e+01 1.1955e+02 -2.9253e+01 -1.0134e+01 2.4518e+01 3.0158e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.1287e+01 -7.0062e+00 -8.4074e-01 1.3585e+02 1.2552e+02 5.5517e+01 5.7086e+01 1.0655e+02 -2.6492e+01 -8.8953e+00 2.1176e+01 2.6788e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.3696e+01 -7.7897e+00 -1.7653e+00 1.0961e+02 1.0690e+02 4.7504e+01 5.1072e+01 9.4316e+01 -2.3846e+01 -7.7535e+00 1.8229e+01 2.3724e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.7287e+01 -8.2337e+00 -2.4360e+00 8.7207e+01 9.0359e+01 4.0176e+01 4.5537e+01 8.2900e+01 -2.1323e+01 -6.7084e+00 1.5635e+01 2.0946e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.1914e+01 -8.3673e+00 -2.8643e+00 6.8319e+01 7.5760e+01 3.3567e+01 4.0459e+01 7.2333e+01 -1.8930e+01 -5.7596e+00 1.3357e+01 1.8431e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.7446e+01 -8.2293e+00 -3.0727e+00 5.2632e+01 6.2992e+01 2.7697e+01 3.5816e+01 6.2639e+01 -1.6678e+01 -4.9057e+00 1.1363e+01 1.6163e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.3766e+01 -7.8662e+00 -3.0935e+00 3.9820e+01 5.1932e+01 2.2565e+01 3.1587e+01 5.3831e+01 -1.4576e+01 -4.1445e+00 9.6242e+00 1.4123e+01 0.0000e+00 0.0000e+00
1.4488e+00 1.0765e+01 -7.3299e+00 -2.9655e+00 2.9547e+01 4.2453e+01 1.8153e+01 2.7751e+01 4.5906e+01 -1.2634e+01 -3.4727e+00 8.1138e+00 1.2295e+01 0.0000e+00 0.0000e+00
1.5709e+00 8.3447e+00 -6.6740e+00 -2.7308e+00 2.1470e+01 3.4420e+01 1.4425e+01 2.4284e+01 3.8850e+01 -1.0858e+01 -2.8862e+00 6.8082e+00 1.0663e+01 0.0000e+00 0.0000e+00
1.7032e+00 6.4140e+00 -5.9501e+00 -2.4301e+00 1.5251e+01 2.7689e+01 1.1327e+01 2.1166e+01 3.2633e+01 -9.2520e+00 -2.3796e+00 5.6854e+00 9.2126e+00 0.0000e+00 0.0000e+00
1.8467e+00 4.8911e+00 -5.2039e+00 -2.0994e+00 1.0564e+01 2.2112e+01 8.7952e+00 1.8375e+01 2.7214e+01 -7.8181e+00 -1.9468e+00 4.7253e+00 7.9293e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.7029e+00 -4.4731e+00 -1.7676e+00 7.1110e+00 1.7541e+01 6.7592e+00 1.5889e+01 2.2540e+01 -6.5531e+00 -1.5812e+00 3.9091e+00 6.7992e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.7853e+00 -3.7855e+00 -1.4553e+00 4.6245e+00 1.3834e+01 5.1460e+00 1.3685e+01 1.8548e+01 -5.4505e+00 -1.2754e+00 3.2193e+00 5.8087e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.0831e+00 -3.1597e+00 -1.1753e+00 2.8768e+00 1.0853e+01 3.8851e+00 1.1742e+01 1.5171e+01 -4.5007e+00 -1.0223e+00 2.6398e+00 4.9448e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.5505e+00 -2.6054e+00 -9.3360e-01 1.6798e+00 8.4775e+00 2.9115e+00 1.0038e+01 1.2341e+01 -3.6915e+00 -8.1469e-01 2.1558e+00 4.1950e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.1493e+00 -2.1258e+00 -7.3129e-01 8.8347e-01 6.5970e+00 2.1680e+00 8.5496e+00 9.9880e+00 -3.0091e+00 -6.4586e-01 1.7538e+00 3.5471e+00 0.0000e+00 0.0000e+00
3.0000e+00 8.4909e-01 -1.7185e+00 -5.6611e-01 3.7163e-01 5.1178e+00 1.6054e+00 7.2572e+00 8.0470e+00 -2.4392e+00 -5.0963e-01 1.4217e+00 2.9898e+00 0.0000e+00 0.0000e+00
