# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.4341e-03 1.5214e+03 4.6696e-02 -1.7745e-02 3.0439e+03 1.8080e+03 -8.7712e-03 5.7288e+01 7.0264e-02 5.9923e-02 4.3992e-02 1.5249e+02 1.0149e+02 0.0000e+00 0.0000e+00
2.6392e-03 1.6287e+03 5.4514e-02 -2.2266e-02 3.2589e+03 1.8690e+03 -1.0089e-02 5.7286e+01 8.2673e-02 7.0197e-02 5.1366e-02 1.5244e+02 1.0142e+02 0.0000e+00 0.0000e+00
2.8615e-03 1.7415e+03 6.4566e-02 -2.7891e-02 3.4848e+03 1.9371e+03 -1.1561e-02 5.7283e+01 9.7286e-02 8.2157e-02 5.9910e-02 1.5237e+02 1.0134e+02 0.0000e+00 0.0000e+00
3.1025e-03 1.8598e+03 7.7498e-02 -3.4870e-02 3.7217e+03 2.0129e+03 -1.3185e-02 5.7280e+01 1.1450e-01 9.6047e-02 6.9791e-02 1.5230e+02 1.0125e+02 0.0000e+00 0.0000e+00
3.3638e-03 1.9834e+03 9.4119e-02 -4.3503e-02 3.9693e+03 2.0967e+03 -1.4955e-02 5.7277e+01 1.3479e-01 1.1214e-01 8.1188e-02 1.5221e+02 1.0115e+02 0.0000e+00 0.0000e+00
3.6472e-03 2.1123e+03 1.1543e-01 -5.4150e-02 4.2272e+03 2.1891e+03 -1.6848e-02 5.7273e+01 1.5869e-01 1.3071e-01 9.4294e-02 1.5211e+02 1.0103e+02 0.0000e+00 0.0000e+00
3.9544e-03 2.2462e+03 1.4265e-01 -6.7243e-02 4.4950e+03 2.2903e+03 -1.8822e-02 5.7268e+01 1.8689e-01 1.5206e-01 1.0931e-01 1.5199e+02 1.0088e+02 0.0000e+00 0.0000e+00
4.2875e-03 2.3849e+03 1.7723e-01 -8.3299e-02 4.7719e+03 2.4005e+03 -2.0810e-02 5.7263e+01 2.2014e-01 1.7649e-01 1.2646e-01 1.5186e+02 1.0072e+02 0.0000e+00 0.0000e+00
4.6486e-03 2.5279e+03 2.2085e-01 -1.0292e-01 5.0571e+03 2.5196e+03 -2.2706e-02 5.7256e+01 2.5938e-01 2.0428e-01 1.4596e-01 1.5169e+02 1.0053e+02 0.0000e+00 0.0000e+00
5.0402e-03 2.6748e+03 2.7546e-01 -1.2681e-01 5.3494e+03 2.6475e+03 -2.4351e-02 5.7249e+01 3.0570e-01 2.3570e-01 1.6800e-01 1.5150e+02 1.0031e+02 0.0000e+00 0.0000e+00
5.4648e-03 2.8243e+03 3.4319e-01 -1.5576e-01 5.6474e+03 2.7834e+03 -2.5519e-02 5.7240e+01 3.6040e-01 2.7093e-01 1.9278e-01 1.5128e+02 1.0006e+02 0.0000e+00 0.0000e+00
5.9251e-03 2.9754e+03 4.2638e-01 -1.9063e-01 5.9494e+03 2.9266e+03 -2.5886e-02 5.7230e+01 4.2503e-01 3.1007e-01 2.2045e-01 1.5103e+02 9.9770e+01 0.0000e+00 0.0000e+00
6.4242e-03 3.1266e+03 5.2754e-01 -2.3235e-01 6.2529e+03 3.0756e+03 -2.5007e-02 5.7218e+01 5.0140e-01 3.5308e-01 2.5111e-01 1.5073e+02 9.9437e+01 0.0000e+00 0.0000e+00
6.9653e-03 3.2767e+03 6.4935e-01 -2.8197e-01 6.5554e+03 3.2287e+03 -2.2274e-02 5.7204e+01 5.9168e-01 3.9976e-01 2.8476e-01 1.5038e+02 9.9057e+01 0.0000e+00 0.0000e+00
7.5520e-03 3.4248e+03 7.9482e-01 -3.4065e-01 6.8534e+03 3.3836e+03 -1.6873e-02 5.7187e+01 6.9842e-01 4.4965e-01 3.2132e-01 1.4998e+02 9.8623e+01 0.0000e+00 0.0000e+00
8.1881e-03 3.5698e+03 9.6743e-01 -4.0963e-01 7.1432e+03 3.5375e+03 -7.7256e-03 5.7168e+01 8.2462e-01 5.0206e-01 3.6053e-01 1.4952e+02 9.8130e+01 0.0000e+00 0.0000e+00
8.8778e-03 3.7095e+03 1.1714e+00 -4.9003e-01 7.4205e+03 3.6873e+03 6.5750e-03 5.7145e+01 9.7380e-01 5.5597e-01 4.0197e-01 1.4898e+02 9.7571e+01 0.0000e+00 0.0000e+00
9.6256e-03 3.8403e+03 1.4121e+00 -5.8262e-01 7.6811e+03 3.8293e+03 2.7841e-02 5.7119e+01 1.1501e+00 6.1003e-01 4.4497e-01 1.4837e+02 9.6941e+01 0.0000e+00 0.0000e+00
1.0436e-02 3.9586e+03 1.6953e+00 -6.8790e-01 7.9204e+03 3.9597e+03 5.8379e-02 5.7088e+01 1.3582e+00 6.6253e-01 4.8861e-01 1.4766e+02 9.6232e+01 0.0000e+00 0.0000e+00
1.1315e-02 4.0635e+03 2.0270e+00 -8.0650e-01 8.1336e+03 4.0746e+03 1.0108e-01 5.7052e+01 1.6038e+00 7.1137e-01 5.3164e-01 1.4685e+02 9.5440e+01 0.0000e+00 0.0000e+00
1.2269e-02 4.1545e+03 2.4119e+00 -9.3885e-01 8.3153e+03 4.1703e+03 1.5951e-01 5.7011e+01 1.8929e+00 7.5397e-01 5.7248e-01 1.4593e+02 9.4557e+01 0.0000e+00 0.0000e+00
1.3302e-02 4.2274e+03 2.8522e+00 -1.0840e+00 8.4592e+03 4.2432e+03 2.3802e-01 5.6962e+01 2.2328e+00 7.8714e-01 6.0917e-01 1.4488e+02 9.3579e+01 0.0000e+00 0.0000e+00
1.4422e-02 4.2757e+03 3.3486e+00 -1.2392e+00 8.5582e+03 4.2908e+03 3.4178e-01 5.6906e+01 2.6312e+00 8.0694e-01 6.3938e-01 1.4369e+02 9.2501e+01 0.0000e+00 0.0000e+00
1.5637e-02 4.2977e+03 3.9010e+00 -1.4021e+00 8.6053e+03 4.3108e+03 4.7683e-01 5.6841e+01 3.0967e+00 8.0851e-01 6.6049e-01 1.4236e+02 9.1318e+01 0.0000e+00 0.0000e+00
1.6955e-02 4.2928e+03 4.5105e+00 -1.5692e+00 8.5957e+03 4.3019e+03 6.5001e-01 5.6765e+01 3.6385e+00 7.8615e-01 6.6958e-01 1.4086e+02 9.0026e+01 0.0000e+00 0.0000e+00
1.8383e-02 4.2570e+03 5.1757e+00 -1.7346e+00 8.5258e+03 4.2633e+03 8.6886e-01 5.6677e+01 4.2661e+00 7.3373e-01 6.6367e-01 1.3918e+02 8.8624e+01 0.0000e+00 0.0000e+00
1.9931e-02 4.1890e+03 5.8866e+00 -1.8918e+00 8.3915e+03 4.1942e+03 1.1414e+00 5.6575e+01 4.9890e+00 6.4565e-01 6.3985e-01 1.3733e+02 8.7108e+01 0.0000e+00 0.0000e+00
2.1610e-02 4.0864e+03 6.6258e+00 -2.0324e+00 8.1887e+03 4.0942e+03 1.4757e+00 5.6458e+01 5.8162e+00 5.1787e-01 5.9557e-01 1.3528e+02 8.5477e+01 0.0000e+00 0.0000e+00
2.3430e-02 3.9501e+03 7.3794e+00 -2.1479e+00 7.9183e+03 3.9627e+03 1.8793e+00 5.6322e+01 6.7559e+00 3.4829e-01 5.2889e-01 1.3302e+02 8.3730e+01 0.0000e+00 0.0000e+00
2.5404e-02 3.7838e+03 8.1352e+00 -2.2310e+00 7.5874e+03 3.8001e+03 2.3590e+00 5.6165e+01 7.8143e+00 1.3590e-01 4.3868e-01 1.3057e+02 8.1866e+01 0.0000e+00 0.0000e+00
2.7544e-02 3.5899e+03 8.8709e+00 -2.2737e+00 7.2025e+03 3.6088e+03 2.9194e+00 5.5985e+01 8.9951e+00 -1.2041e-01 3.2467e-01 1.2790e+02 7.9884e+01 0.0000e+00 0.0000e+00
2.9864e-02 3.3743e+03 9.5700e+00 -2.2709e+00 6.7733e+03 3.3944e+03 3.5633e+00 5.5777e+01 1.0300e+01 -4.2122e-01 1.8733e-01 1.2502e+02 7.7786e+01 0.0000e+00 0.0000e+00
3.2379e-02 3.1462e+03 1.0232e+01 -2.2224e+00 6.3195e+03 3.1660e+03 4.2908e+00 5.5538e+01 1.1726e+01 -7.6412e-01 2.7575e-02 1.2192e+02 7.5573e+01 0.0000e+00 0.0000e+00
3.5106e-02 2.9143e+03 1.0849e+01 -2.1308e+00 5.8583e+03 2.9352e+03 5.1004e+00 5.5264e+01 1.3269e+01 -1.1443e+00 -1.5378e-01 1.1860e+02 7.3248e+01 0.0000e+00 0.0000e+00
3.8064e-02 2.6889e+03 1.1441e+01 -2.0036e+00 5.4096e+03 2.7129e+03 5.9898e+00 5.4950e+01 1.4926e+01 -1.5608e+00 -3.5683e-01 1.1506e+02 7.0817e+01 0.0000e+00 0.0000e+00
4.1270e-02 2.4803e+03 1.2041e+01 -1.8521e+00 4.9951e+03 2.5071e+03 6.9587e+00 5.4592e+01 1.6693e+01 -2.0189e+00 -5.8353e-01 1.1129e+02 6.8292e+01 0.0000e+00 0.0000e+00
4.4746e-02 2.2950e+03 1.2691e+01 -1.6856e+00 4.6273e+03 2.3238e+03 8.0118e+00 5.4184e+01 1.8571e+01 -2.5239e+00 -8.3839e-01 1.0730e+02 6.5687e+01 0.0000e+00 0.0000e+00
4.8515e-02 2.1380e+03 1.3429e+01 -1.5120e+00 4.3159e+03 2.1675e+03 9.1622e+00 5.3721e+01 2.0569e+01 -3.0843e+00 -1.1279e+00 1.0308e+02 6.3024e+01 0.0000e+00 0.0000e+00
5.2602e-02 2.0065e+03 1.4286e+01 -1.3253e+00 4.0568e+03 2.0400e+03 1.0432e+01 5.3197e+01 2.2700e+01 -3.7154e+00 -1.4590e+00 9.8655e+01 6.0325e+01 0.0000e+00 0.0000e+00
5.7032e-02 1.8972e+03 1.5269e+01 -1.1149e+00 3.8426e+03 1.9337e+03 1.1851e+01 5.2606e+01 2.4984e+01 -4.4234e+00 -1.8366e+00 9.4042e+01 5.7616e+01 0.0000e+00 0.0000e+00
6.1836e-02 1.7933e+03 1.6277e+01 -8.4122e-01 3.6393e+03 1.8330e+03 1.3446e+01 5.1942e+01 2.7430e+01 -5.2064e+00 -2.2586e+00 8.9287e+01 5.4918e+01 0.0000e+00 0.0000e+00
6.7045e-02 1.6782e+03 1.7151e+01 -4.6228e-01 3.4139e+03 1.7224e+03 1.5219e+01 5.1199e+01 3.0021e+01 -6.0411e+00 -2.7114e+00 8.4450e+01 5.2243e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.5431e+03 1.7729e+01 4.1366e-02 3.1474e+03 1.5889e+03 1.7133e+01 5.0372e+01 3.2695e+01 -6.8818e+00 -3.1690e+00 7.9597e+01 4.9596e+01 0.0000e+00 0.0000e+00
7.8815e-02 1.3789e+03 1.7791e+01 6.7508e-01 2.8197e+03 1.4250e+03 1.9092e+01 4.9456e+01 3.5336e+01 -7.6664e+00 -3.5973e+00 7.4790e+01 4.6969e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.1983e+03 1.7370e+01 1.3759e+00 2.4586e+03 1.2450e+03 2.0956e+01 4.8451e+01 3.7793e+01 -8.3380e+00 -3.9650e+00 7.0064e+01 4.4358e+01 0.0000e+00 0.0000e+00
9.2652e-02 1.0268e+03 1.6730e+01 2.0420e+00 2.1174e+03 1.0759e+03 2.2601e+01 4.7356e+01 3.9944e+01 -8.8746e+00 -4.2625e+00 6.5420e+01 4.1770e+01 0.0000e+00 0.0000e+00
1.0046e-01 8.9110e+02 1.6238e+01 2.5785e+00 1.8452e+03 9.3963e+02 2.3987e+01 4.6175e+01 4.1757e+01 -9.3053e+00 -4.5061e+00 6.0835e+01 3.9226e+01 0.0000e+00 0.0000e+00
1.0892e-01 8.0041e+02 1.6228e+01 2.9737e+00 1.6658e+03 8.5041e+02 2.5213e+01 4.4912e+01 4.3340e+01 -9.6933e+00 -4.7306e+00 5.6292e+01 3.6759e+01 0.0000e+00 0.0000e+00
1.1809e-01 7.4026e+02 1.6593e+01 3.3152e+00 1.5479e+03 7.9213e+02 2.6460e+01 4.3570e+01 4.4868e+01 -1.0090e+01 -4.9624e+00 5.1822e+01 3.4396e+01 0.0000e+00 0.0000e+00
1.2804e-01 6.7924e+02 1.6797e+01 3.7280e+00 1.4279e+03 7.3271e+02 2.7818e+01 4.2150e+01 4.6411e+01 -1.0480e+01 -5.1899e+00 4.7503e+01 3.2138e+01 0.0000e+00 0.0000e+00
1.3883e-01 5.9452e+02 1.6266e+01 4.2454e+00 1.2586e+03 6.4829e+02 2.9136e+01 4.0655e+01 4.7792e+01 -1.0777e+01 -5.3643e+00 4.3421e+01 2.9961e+01 0.0000e+00 0.0000e+00
1.5052e-01 4.9831e+02 1.5125e+01 4.7338e+00 1.0643e+03 5.5067e+02 3.0100e+01 3.9092e+01 4.8697e+01 -1.0898e+01 -5.4424e+00 3.9596e+01 2.7851e+01 0.0000e+00 0.0000e+00
1.6320e-01 4.2348e+02 1.4204e+01 5.0416e+00 9.1278e+02 4.7467e+02 3.0590e+01 3.7473e+01 4.9029e+01 -1.0864e+01 -5.4381e+00 3.5978e+01 2.5823e+01 0.0000e+00 0.0000e+00
1.7694e-01 3.7921e+02 1.3911e+01 5.2050e+00 8.2391e+02 4.3013e+02 3.0861e+01 3.5813e+01 4.9066e+01 -1.0777e+01 -5.4064e+00 3.2529e+01 2.3906e+01 0.0000e+00 0.0000e+00
1.9185e-01 3.4085e+02 1.3627e+01 5.3805e+00 7.4698e+02 3.9176e+02 3.1167e+01 3.4119e+01 4.9055e+01 -1.0685e+01 -5.3696e+00 2.9289e+01 2.2103e+01 0.0000e+00 0.0000e+00
2.0801e-01 2.9006e+02 1.2706e+01 5.5766e+00 6.4321e+02 3.3935e+02 3.1322e+01 3.2398e+01 4.8798e+01 -1.0519e+01 -5.2889e+00 2.6312e+01 2.0387e+01 0.0000e+00 0.0000e+00
2.2553e-01 2.4481e+02 1.1738e+01 5.6582e+00 5.4993e+02 2.9209e+02 3.1069e+01 3.0663e+01 4.8053e+01 -1.0228e+01 -5.1408e+00 2.3576e+01 1.8757e+01 0.0000e+00 0.0000e+00
2.4453e-01 2.1557e+02 1.1199e+01 5.6423e+00 4.8974e+02 2.6164e+02 3.0610e+01 2.8931e+01 4.7044e+01 -9.8873e+00 -4.9653e+00 2.1041e+01 1.7232e+01 0.0000e+00 0.0000e+00
2.6512e-01 1.8695e+02 1.0518e+01 5.6192e+00 4.3031e+02 2.3139e+02 3.0106e+01 2.7208e+01 4.5936e+01 -9.5404e+00 -4.7839e+00 1.8721e+01 1.5804e+01 0.0000e+00 0.0000e+00
2.8746e-01 1.5825e+02 9.6624e+00 5.5431e+00 3.6995e+02 2.0050e+02 2.9369e+01 2.5505e+01 4.4542e+01 -9.1347e+00 -4.5692e+00 1.6621e+01 1.4460e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.3721e+02 9.0209e+00 5.4085e+00 3.2539e+02 1.7761e+02 2.8466e+01 2.3835e+01 4.2948e+01 -8.6932e+00 -4.3350e+00 1.4714e+01 1.3210e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.1743e+02 8.3120e+00 5.2511e+00 2.8306e+02 1.5576e+02 2.7488e+01 2.2204e+01 4.1252e+01 -8.2507e+00 -4.0984e+00 1.2993e+01 1.2045e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.0044e+02 7.6326e+00 5.0566e+00 2.4623e+02 1.3663e+02 2.6372e+01 2.0623e+01 3.9400e+01 -7.7840e+00 -3.8484e+00 1.1449e+01 1.0962e+01 0.0000e+00 0.0000e+00
3.9725e-01 8.6084e+01 6.9986e+00 4.8389e+00 2.1475e+02 1.2019e+02 2.5192e+01 1.9097e+01 3.7475e+01 -7.3199e+00 -3.5992e+00 1.0066e+01 9.9599e+00 0.0000e+00 0.0000e+00
4.3071e-01 7.3500e+01 6.3800e+00 4.6003e+00 1.8677e+02 1.0548e+02 2.3944e+01 1.7634e+01 3.5482e+01 -6.8550e+00 -3.3494e+00 8.8337e+00 9.0332e+00 0.0000e+00 0.0000e+00
4.6699e-01 6.2808e+01 5.8013e+00 4.3467e+00 1.6264e+02 9.2713e+01 2.2659e+01 1.6237e+01 3.3458e+01 -6.3993e+00 -3.1044e+00 7.7377e+00 8.1791e+00 0.0000e+00 0.0000e+00
5.0632e-01 5.3604e+01 5.2535e+00 4.0824e+00 1.4155e+02 8.1468e+01 2.1349e+01 1.4910e+01 3.1422e+01 -5.9543e+00 -2.8653e+00 6.7667e+00 7.3934e+00 0.0000e+00 0.0000e+00
5.4897e-01 4.5717e+01 4.7395e+00 3.8119e+00 1.2317e+02 7.1597e+01 2.0032e+01 1.3656e+01 2.9398e+01 -5.5251e+00 -2.6349e+00 5.9086e+00 6.6723e+00 0.0000e+00 0.0000e+00
5.9521e-01 3.8975e+01 4.2597e+00 3.5393e+00 1.0718e+02 6.2941e+01 1.8722e+01 1.2476e+01 2.7405e+01 -5.1134e+00 -2.4145e+00 5.1522e+00 6.0121e+00 0.0000e+00 0.0000e+00
6.4535e-01 3.3208e+01 3.8131e+00 3.2678e+00 9.3245e+01 5.5336e+01 1.7431e+01 1.1370e+01 2.5459e+01 -4.7214e+00 -2.2052e+00 4.4872e+00 5.4090e+00 0.0000e+00 0.0000e+00
6.9971e-01 2.8282e+01 3.3990e+00 3.0000e+00 8.1105e+01 4.8656e+01 1.6169e+01 1.0338e+01 2.3572e+01 -4.3503e+00 -2.0078e+00 3.9035e+00 4.8591e+00 0.0000e+00 0.0000e+00
7.5865e-01 2.4076e+01 3.0163e+00 2.7381e+00 7.0523e+01 4.2783e+01 1.4944e+01 9.3790e+00 2.1755e+01 -4.0009e+00 -1.8227e+00 3.3924e+00 4.3587e+00 0.0000e+00 0.0000e+00
8.2255e-01 2.0486e+01 2.6636e+00 2.4836e+00 6.1296e+01 3.7617e+01 1.3762e+01 8.4905e+00 2.0016e+01 -3.6732e+00 -1.6500e+00 2.9454e+00 3.9044e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.7422e+01 2.3397e+00 2.2378e+00 5.3244e+01 3.3067e+01 1.2629e+01 7.6703e+00 1.8362e+01 -3.3671e+00 -1.4897e+00 2.5551e+00 3.4926e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.4807e+01 2.0429e+00 2.0019e+00 4.6213e+01 2.9058e+01 1.1548e+01 6.9156e+00 1.6795e+01 -3.0820e+00 -1.3414e+00 2.2148e+00 3.1200e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.2577e+01 1.7717e+00 1.7769e+00 4.0068e+01 2.5521e+01 1.0522e+01 6.2232e+00 1.5317e+01 -2.8173e+00 -1.2048e+00 1.9184e+00 2.7835e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.0673e+01 1.5246e+00 1.5634e+00 3.4693e+01 2.2398e+01 9.5506e+00 5.5897e+00 1.3930e+01 -2.5719e+00 -1.0793e+00 1.6605e+00 2.4800e+00 0.0000e+00 0.0000e+00
1.2325e+00 9.0478e+00 1.3003e+00 1.3619e+00 2.9989e+01 1.9637e+01 8.6355e+00 5.0116e+00 1.2632e+01 -2.3448e+00 -9.6445e-01 1.4362e+00 2.2067e+00 0.0000e+00 0.0000e+00
1.3363e+00 7.6606e+00 1.0973e+00 1.1730e+00 2.5869e+01 1.7194e+01 7.7761e+00 4.4854e+00 1.1421e+01 -2.1349e+00 -8.5951e-01 1.2412e+00 1.9609e+00 0.0000e+00 0.0000e+00
1.4488e+00 6.4762e+00 9.1447e-01 9.9711e-01 2.2259e+01 1.5030e+01 6.9719e+00 4.0073e+00 1.0296e+01 -1.9411e+00 -7.6390e-01 1.0719e+00 1.7402e+00 0.0000e+00 0.0000e+00
1.5709e+00 5.4648e+00 7.5060e-01 8.3451e-01 1.9095e+01 1.3113e+01 6.2219e+00 3.5740e+00 9.2528e+00 -1.7621e+00 -6.7697e-01 9.2490e-01 1.5422e+00 0.0000e+00 0.0000e+00
1.7032e+00 4.6013e+00 6.0465e-01 6.8559e-01 1.6324e+01 1.1413e+01 5.5248e+00 3.1820e+00 8.2884e+00 -1.5968e+00 -5.9810e-01 7.9727e-01 1.3647e+00 0.0000e+00 0.0000e+00
1.8467e+00 3.8642e+00 4.7568e-01 5.5065e-01 1.3897e+01 9.9061e+00 4.8795e+00 2.8279e+00 7.3992e+00 -1.4442e+00 -5.2671e-01 6.8648e-01 1.2059e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.2354e+00 3.6280e-01 4.2996e-01 1.1775e+01 8.5699e+00 4.2845e+00 2.5087e+00 6.5816e+00 -1.3032e+00 -4.6221e-01 5.9034e-01 1.0640e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.6996e+00 2.6519e-01 3.2367e-01 9.9231e+00 7.3865e+00 3.7387e+00 2.2213e+00 5.8320e+00 -1.1729e+00 -4.0407e-01 5.0692e-01 9.3715e-01 0.0000e+00 0.0000e+00
2.3537e+00 2.2438e+00 1.8201e-01 2.3177e-01 8.3124e+00 6.3400e+00 3.2406e+00 1.9630e+00 5.1468e+00 -1.0525e+00 -3.5181e-01 4.3456e-01 8.2398e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.8568e+00 1.1241e-01 1.5407e-01 6.9168e+00 5.4166e+00 2.7888e+00 1.7311e+00 4.5226e+00 -9.4125e-01 -3.0497e-01 3.7183e-01 7.2312e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.5292e+00 5.5495e-02 9.0127e-02 5.7137e+00 4.6044e+00 2.3819e+00 1.5234e+00 3.9560e+00 -8.3851e-01 -2.6313e-01 3.1747e-01 6.3332e-01 0.0000e+00 0.0000e+00
3.0000e+00 1.2529e+00 1.0265e-02 3.9212e-02 4.6829e+00 3.8928e+00 2.0184e+00 1.3375e+00 3.4439e+00 -7.4378e-01 -2.2590e-01 2.7042e-01 5.5348e-01 0.0000e+00 0.0000e+00
