# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.4341e-03 1.7218e+03 5.9492e-02 -2.2727e-02 3.4448e+03 2.0461e+03 -1.1234e-02 7.3373e+01 8.9993e-02 7.6747e-02 5.6345e-02 1.9531e+02 1.2998e+02 0.0000e+00 0.0000e+00
2.6392e-03 1.8432e+03 6.9425e-02 -2.8518e-02 3.6881e+03 2.1152e+03 -1.2922e-02 7.3370e+01 1.0589e-01 8.9906e-02 6.5788e-02 1.9524e+02 1.2990e+02 0.0000e+00 0.0000e+00
2.8615e-03 1.9709e+03 8.2197e-02 -3.5723e-02 3.9439e+03 2.1923e+03 -1.4807e-02 7.3367e+01 1.2460e-01 1.0522e-01 7.6732e-02 1.9516e+02 1.2980e+02 0.0000e+00 0.0000e+00
3.1025e-03 2.1047e+03 9.8632e-02 -4.4661e-02 4.2119e+03 2.2780e+03 -1.6888e-02 7.3364e+01 1.4665e-01 1.2301e-01 8.9387e-02 1.9506e+02 1.2968e+02 0.0000e+00 0.0000e+00
3.3638e-03 2.2446e+03 1.1976e-01 -5.5717e-02 4.4921e+03 2.3729e+03 -1.9154e-02 7.3359e+01 1.7263e-01 1.4362e-01 1.0398e-01 1.9495e+02 1.2955e+02 0.0000e+00 0.0000e+00
3.6472e-03 2.3905e+03 1.4686e-01 -6.9353e-02 4.7840e+03 2.4774e+03 -2.1578e-02 7.3354e+01 2.0325e-01 1.6740e-01 1.2077e-01 1.9482e+02 1.2939e+02 0.0000e+00 0.0000e+00
3.9544e-03 2.5420e+03 1.8148e-01 -8.6123e-02 5.0870e+03 2.5920e+03 -2.4107e-02 7.3348e+01 2.3936e-01 1.9475e-01 1.4001e-01 1.9467e+02 1.2921e+02 0.0000e+00 0.0000e+00
4.2875e-03 2.6989e+03 2.2546e-01 -1.0669e-01 5.4004e+03 2.7167e+03 -2.6653e-02 7.3341e+01 2.8195e-01 2.2604e-01 1.6197e-01 1.9449e+02 1.2900e+02 0.0000e+00 0.0000e+00
4.6486e-03 2.8609e+03 2.8096e-01 -1.3182e-01 5.7231e+03 2.8515e+03 -2.9081e-02 7.3333e+01 3.3221e-01 2.6164e-01 1.8694e-01 1.9429e+02 1.2876e+02 0.0000e+00 0.0000e+00
5.0402e-03 3.0270e+03 3.5043e-01 -1.6242e-01 6.0540e+03 2.9962e+03 -3.1189e-02 7.3323e+01 3.9153e-01 3.0187e-01 2.1517e-01 1.9404e+02 1.2848e+02 0.0000e+00 0.0000e+00
5.4648e-03 3.1963e+03 4.3660e-01 -1.9949e-01 6.3913e+03 3.1500e+03 -3.2684e-02 7.3312e+01 4.6159e-01 3.4699e-01 2.4691e-01 1.9376e+02 1.2815e+02 0.0000e+00 0.0000e+00
5.9251e-03 3.3672e+03 5.4245e-01 -2.4415e-01 6.7330e+03 3.3121e+03 -3.3154e-02 7.3299e+01 5.4436e-01 3.9712e-01 2.8234e-01 1.9343e+02 1.2778e+02 0.0000e+00 0.0000e+00
6.4242e-03 3.5383e+03 6.7114e-01 -2.9758e-01 7.0765e+03 3.4807e+03 -3.2028e-02 7.3283e+01 6.4217e-01 4.5221e-01 3.2160e-01 1.9305e+02 1.2736e+02 0.0000e+00 0.0000e+00
6.9653e-03 3.7082e+03 8.2611e-01 -3.6114e-01 7.4188e+03 3.6540e+03 -2.8528e-02 7.3265e+01 7.5780e-01 5.1198e-01 3.6470e-01 1.9261e+02 1.2687e+02 0.0000e+00 0.0000e+00
7.5520e-03 3.8758e+03 1.0111e+00 -4.3629e-01 7.7560e+03 3.8293e+03 -2.1611e-02 7.3244e+01 8.9450e-01 5.7588e-01 4.1152e-01 1.9209e+02 1.2631e+02 0.0000e+00 0.0000e+00
8.1881e-03 4.0398e+03 1.2307e+00 -5.2462e-01 8.0839e+03 4.0035e+03 -9.8957e-03 7.3219e+01 1.0561e+00 6.4299e-01 4.6173e-01 1.9150e+02 1.2568e+02 0.0000e+00 0.0000e+00
8.8778e-03 4.1979e+03 1.4901e+00 -6.2758e-01 8.3978e+03 4.1730e+03 8.4187e-03 7.3190e+01 1.2472e+00 7.1202e-01 5.1480e-01 1.9081e+02 1.2496e+02 0.0000e+00 0.0000e+00
9.6256e-03 4.3458e+03 1.7960e+00 -7.4616e-01 8.6927e+03 4.3337e+03 3.5654e-02 7.3156e+01 1.4729e+00 7.8124e-01 5.6987e-01 1.9002e+02 1.2416e+02 0.0000e+00 0.0000e+00
1.0436e-02 4.4797e+03 2.1561e+00 -8.8099e-01 8.9634e+03 4.4813e+03 7.4761e-02 7.3116e+01 1.7395e+00 8.4847e-01 6.2575e-01 1.8912e+02 1.2325e+02 0.0000e+00 0.0000e+00
1.1315e-02 4.5983e+03 2.5778e+00 -1.0329e+00 9.2047e+03 4.6114e+03 1.2944e-01 7.3070e+01 2.0540e+00 9.1100e-01 6.8085e-01 1.8808e+02 1.2223e+02 0.0000e+00 0.0000e+00
1.2269e-02 4.7013e+03 3.0670e+00 -1.2023e+00 9.4103e+03 4.7196e+03 2.0427e-01 7.3017e+01 2.4242e+00 9.6552e-01 7.3314e-01 1.8690e+02 1.2110e+02 0.0000e+00 0.0000e+00
1.3302e-02 4.7837e+03 3.6266e+00 -1.3882e+00 9.5731e+03 4.8022e+03 3.0480e-01 7.2954e+01 2.8595e+00 1.0080e+00 7.8010e-01 1.8555e+02 1.1985e+02 0.0000e+00 0.0000e+00
1.4422e-02 4.8382e+03 4.2572e+00 -1.5870e+00 9.6850e+03 4.8561e+03 4.3767e-01 7.2882e+01 3.3696e+00 1.0333e+00 8.1878e-01 1.8403e+02 1.1847e+02 0.0000e+00 0.0000e+00
1.5637e-02 4.8630e+03 4.9589e+00 -1.7955e+00 9.7384e+03 4.8788e+03 6.1060e-01 7.2798e+01 3.9657e+00 1.0352e+00 8.4578e-01 1.8231e+02 1.1695e+02 0.0000e+00 0.0000e+00
1.6955e-02 4.8573e+03 5.7329e+00 -2.0094e+00 9.7274e+03 4.8688e+03 8.3233e-01 7.2700e+01 4.6595e+00 1.0065e+00 8.5739e-01 1.8039e+02 1.1529e+02 0.0000e+00 0.0000e+00
1.8383e-02 4.8166e+03 6.5775e+00 -2.2211e+00 9.6482e+03 4.8251e+03 1.1125e+00 7.2587e+01 5.4630e+00 9.3934e-01 8.4978e-01 1.7825e+02 1.1350e+02 0.0000e+00 0.0000e+00
1.9931e-02 4.7395e+03 7.4796e+00 -2.4224e+00 9.4962e+03 4.7470e+03 1.4614e+00 7.2457e+01 6.3886e+00 8.2646e-01 8.1924e-01 1.7586e+02 1.1155e+02 0.0000e+00 0.0000e+00
2.1610e-02 4.6232e+03 8.4174e+00 -2.6023e+00 9.2667e+03 4.6338e+03 1.8894e+00 7.2305e+01 7.4477e+00 6.6274e-01 7.6250e-01 1.7324e+02 1.0946e+02 0.0000e+00 0.0000e+00
2.3430e-02 4.4688e+03 9.3728e+00 -2.7501e+00 8.9607e+03 4.4851e+03 2.4060e+00 7.2131e+01 8.6507e+00 4.4547e-01 6.7707e-01 1.7035e+02 1.0722e+02 0.0000e+00 0.0000e+00
2.5404e-02 4.2804e+03 1.0330e+01 -2.8565e+00 8.5862e+03 4.3012e+03 3.0199e+00 7.1929e+01 1.0005e+01 1.7340e-01 5.6152e-01 1.6720e+02 1.0483e+02 0.0000e+00 0.0000e+00
2.7544e-02 4.0608e+03 1.1262e+01 -2.9110e+00 8.1506e+03 4.0848e+03 3.7371e+00 7.1697e+01 1.1517e+01 -1.5490e-01 4.1549e-01 1.6378e+02 1.0229e+02 0.0000e+00 0.0000e+00
2.9864e-02 3.8167e+03 1.2146e+01 -2.9074e+00 7.6649e+03 3.8422e+03 4.5609e+00 7.1429e+01 1.3186e+01 -5.4017e-01 2.3962e-01 1.6008e+02 9.9604e+01 0.0000e+00 0.0000e+00
3.2379e-02 3.5584e+03 1.2982e+01 -2.8454e+00 7.1514e+03 3.5839e+03 5.4916e+00 7.1122e+01 1.5011e+01 -9.7932e-01 3.5070e-02 1.5611e+02 9.6767e+01 0.0000e+00 0.0000e+00
3.5106e-02 3.2959e+03 1.3761e+01 -2.7283e+00 6.6296e+03 3.3229e+03 6.5271e+00 7.0769e+01 1.6986e+01 -1.4661e+00 -1.9711e-01 1.5185e+02 9.3787e+01 0.0000e+00 0.0000e+00
3.8064e-02 3.0407e+03 1.4507e+01 -2.5656e+00 6.1220e+03 3.0715e+03 7.6643e+00 7.0366e+01 1.9105e+01 -1.9994e+00 -4.5701e-01 1.4731e+02 9.0671e+01 0.0000e+00 0.0000e+00
4.1270e-02 2.8046e+03 1.5263e+01 -2.3721e+00 5.6531e+03 2.8388e+03 8.9028e+00 6.9905e+01 2.1365e+01 -2.5860e+00 -7.4714e-01 1.4248e+02 8.7434e+01 0.0000e+00 0.0000e+00
4.4746e-02 2.5948e+03 1.6080e+01 -2.1597e+00 5.2371e+03 2.6315e+03 1.0249e+01 6.9380e+01 2.3766e+01 -3.2324e+00 -1.0732e+00 1.3736e+02 8.4095e+01 0.0000e+00 0.0000e+00
4.8515e-02 2.4170e+03 1.7008e+01 -1.9381e+00 4.8848e+03 2.4549e+03 1.1718e+01 6.8784e+01 2.6319e+01 -3.9496e+00 -1.4436e+00 1.3196e+02 8.0681e+01 0.0000e+00 0.0000e+00
5.2602e-02 2.2680e+03 1.8083e+01 -1.7003e+00 4.5918e+03 2.3109e+03 1.3340e+01 6.8110e+01 2.9043e+01 -4.7572e+00 -1.8670e+00 1.2628e+02 7.7222e+01 0.0000e+00 0.0000e+00
5.7032e-02 2.1441e+03 1.9316e+01 -1.4324e+00 4.3495e+03 2.1908e+03 1.5151e+01 6.7349e+01 3.1960e+01 -5.6628e+00 -2.3496e+00 1.2037e+02 7.3750e+01 0.0000e+00 0.0000e+00
6.1836e-02 2.0264e+03 2.0578e+01 -1.0842e+00 4.1195e+03 2.0770e+03 1.7184e+01 6.6495e+01 3.5082e+01 -6.6639e+00 -2.8887e+00 1.1427e+02 7.0292e+01 0.0000e+00 0.0000e+00
6.7045e-02 1.8959e+03 2.1668e+01 -6.0233e-01 3.8646e+03 1.9522e+03 1.9445e+01 6.5539e+01 3.8388e+01 -7.7307e+00 -3.4668e+00 1.0807e+02 6.6865e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.7428e+03 2.2381e+01 3.7722e-02 3.5633e+03 1.8014e+03 2.1884e+01 6.4475e+01 4.1797e+01 -8.8046e+00 -4.0508e+00 1.0186e+02 6.3472e+01 0.0000e+00 0.0000e+00
7.8815e-02 1.5571e+03 2.2444e+01 8.4245e-01 3.1930e+03 1.6162e+03 2.4376e+01 6.3299e+01 4.5162e+01 -9.8063e+00 -4.5968e+00 9.5697e+01 6.0105e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.3532e+03 2.1897e+01 1.7313e+00 2.7851e+03 1.4130e+03 2.6746e+01 6.2006e+01 4.8290e+01 -1.0663e+01 -5.0652e+00 8.9642e+01 5.6761e+01 0.0000e+00 0.0000e+00
9.2652e-02 1.1595e+03 2.1079e+01 2.5748e+00 2.3999e+03 1.2221e+03 2.8832e+01 6.0599e+01 5.1023e+01 -1.1348e+01 -5.4436e+00 8.3693e+01 5.3445e+01 0.0000e+00 0.0000e+00
1.0046e-01 1.0063e+03 2.0444e+01 3.2524e+00 2.0926e+03 1.0683e+03 3.0589e+01 5.9080e+01 5.3324e+01 -1.1897e+01 -5.7532e+00 7.7820e+01 5.0187e+01 0.0000e+00 0.0000e+00
1.0892e-01 9.0372e+02 2.0411e+01 3.7496e+00 1.8899e+03 9.6754e+02 3.2138e+01 5.7457e+01 5.5330e+01 -1.2392e+01 -6.0379e+00 7.2004e+01 4.7028e+01 0.0000e+00 0.0000e+00
1.1809e-01 8.3544e+02 2.0840e+01 4.1773e+00 1.7562e+03 9.0161e+02 3.3709e+01 5.5733e+01 5.7261e+01 -1.2897e+01 -6.3314e+00 6.6282e+01 4.4001e+01 0.0000e+00 0.0000e+00
1.2804e-01 7.6622e+02 2.1066e+01 4.6931e+00 1.6203e+03 8.3439e+02 3.5418e+01 5.3910e+01 5.9206e+01 -1.3392e+01 -6.6186e+00 6.0757e+01 4.1109e+01 0.0000e+00 0.0000e+00
1.3883e-01 6.7060e+02 2.0376e+01 5.3386e+00 1.4293e+03 7.3911e+02 3.7072e+01 5.1990e+01 6.0941e+01 -1.3768e+01 -6.8377e+00 5.5534e+01 3.8323e+01 0.0000e+00 0.0000e+00
1.5052e-01 5.6238e+02 1.8936e+01 5.9459e+00 1.2104e+03 6.2911e+02 3.8273e+01 4.9983e+01 6.2067e+01 -1.3921e+01 -6.9343e+00 5.0641e+01 3.5622e+01 0.0000e+00 0.0000e+00
1.6320e-01 4.7817e+02 1.7770e+01 6.3256e+00 1.0396e+03 5.4336e+02 3.8873e+01 4.7906e+01 6.2466e+01 -1.3878e+01 -6.9266e+00 4.6014e+01 3.3026e+01 0.0000e+00 0.0000e+00
1.7694e-01 4.2798e+02 1.7371e+01 6.5234e+00 9.3870e+02 4.9282e+02 3.9194e+01 4.5777e+01 6.2489e+01 -1.3768e+01 -6.8837e+00 4.1606e+01 3.0574e+01 0.0000e+00 0.0000e+00
1.9185e-01 3.8442e+02 1.6978e+01 6.7329e+00 8.5120e+02 4.4917e+02 3.9552e+01 4.3605e+01 6.2445e+01 -1.3649e+01 -6.8335e+00 3.7466e+01 2.8267e+01 0.0000e+00 0.0000e+00
2.0801e-01 3.2734e+02 1.5814e+01 6.9654e+00 7.3425e+02 3.9002e+02 3.9717e+01 4.1398e+01 6.2084e+01 -1.3436e+01 -6.7274e+00 3.3662e+01 2.6072e+01 0.0000e+00 0.0000e+00
2.2553e-01 2.7656e+02 1.4599e+01 7.0560e+00 6.2917e+02 3.3669e+02 3.9369e+01 3.9176e+01 6.1110e+01 -1.3068e+01 -6.5369e+00 3.0166e+01 2.3987e+01 0.0000e+00 0.0000e+00
2.4453e-01 2.4342e+02 1.3895e+01 7.0253e+00 5.6061e+02 3.0194e+02 3.8760e+01 3.6957e+01 5.9803e+01 -1.2636e+01 -6.3118e+00 2.6929e+01 2.2037e+01 0.0000e+00 0.0000e+00
2.6512e-01 2.1110e+02 1.3024e+01 6.9821e+00 4.9316e+02 2.6754e+02 3.8091e+01 3.4752e+01 5.8363e+01 -1.2195e+01 -6.0785e+00 2.3967e+01 2.0211e+01 0.0000e+00 0.0000e+00
2.8746e-01 1.7892e+02 1.1951e+01 6.8735e+00 4.2505e+02 2.3257e+02 3.7129e+01 3.2573e+01 5.6567e+01 -1.1681e+01 -5.8039e+00 2.1287e+01 1.8494e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.5511e+02 1.1128e+01 6.6933e+00 3.7423e+02 2.0639e+02 3.5961e+01 3.0437e+01 5.4521e+01 -1.1122e+01 -5.5051e+00 1.8852e+01 1.6896e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.3285e+02 1.0233e+01 6.4828e+00 3.2616e+02 1.8147e+02 3.4696e+01 2.8353e+01 5.2343e+01 -1.0562e+01 -5.2029e+00 1.6655e+01 1.5408e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.1371e+02 9.3746e+00 6.2278e+00 2.8425e+02 1.5961e+02 3.3262e+01 2.6332e+01 4.9973e+01 -9.9716e+00 -4.8847e+00 1.4685e+01 1.4025e+01 0.0000e+00 0.0000e+00
3.9725e-01 9.7502e+01 8.5714e+00 5.9434e+00 2.4830e+02 1.4074e+02 3.1747e+01 2.4383e+01 4.7513e+01 -9.3844e+00 -4.5675e+00 1.2919e+01 1.2744e+01 0.0000e+00 0.0000e+00
4.3071e-01 8.3318e+01 7.7915e+00 5.6339e+00 2.1636e+02 1.2384e+02 3.0149e+01 2.2515e+01 4.4968e+01 -8.7967e+00 -4.2499e+00 1.1346e+01 1.1560e+01 0.0000e+00 0.0000e+00
4.6699e-01 7.1244e+01 7.0605e+00 5.3059e+00 1.8872e+02 1.0912e+02 2.8505e+01 2.0732e+01 4.2386e+01 -8.2203e+00 -3.9385e+00 9.9458e+00 1.0469e+01 0.0000e+00 0.0000e+00
5.0632e-01 6.0849e+01 6.3696e+00 4.9652e+00 1.6452e+02 9.6130e+01 2.6832e+01 1.9039e+01 3.9791e+01 -7.6574e+00 -3.6348e+00 8.7052e+00 9.4657e+00 0.0000e+00 0.0000e+00
5.4897e-01 5.1934e+01 5.7215e+00 4.6173e+00 1.4338e+02 8.4690e+01 2.5151e+01 1.7439e+01 3.7214e+01 -7.1141e+00 -3.3423e+00 7.6082e+00 8.5447e+00 0.0000e+00 0.0000e+00
5.9521e-01 4.4304e+01 5.1165e+00 4.2671e+00 1.2493e+02 7.4623e+01 2.3480e+01 1.5933e+01 3.4676e+01 -6.5926e+00 -3.0624e+00 6.6408e+00 7.7012e+00 0.0000e+00 0.0000e+00
6.4535e-01 3.7773e+01 4.5535e+00 3.9188e+00 1.0882e+02 6.5751e+01 2.1833e+01 1.4523e+01 3.2198e+01 -6.0956e+00 -2.7966e+00 5.7895e+00 6.9305e+00 0.0000e+00 0.0000e+00
6.9971e-01 3.2186e+01 4.0315e+00 3.5754e+00 9.4738e+01 5.7929e+01 2.0223e+01 1.3207e+01 2.9797e+01 -5.6245e+00 -2.5459e+00 5.0418e+00 6.2277e+00 0.0000e+00 0.0000e+00
7.5865e-01 2.7410e+01 3.5492e+00 3.2395e+00 8.2428e+01 5.1027e+01 1.8660e+01 1.1983e+01 2.7484e+01 -5.1801e+00 -2.3106e+00 4.3863e+00 5.5880e+00 0.0000e+00 0.0000e+00
8.2255e-01 2.3327e+01 3.1049e+00 2.9134e+00 7.1659e+01 4.4932e+01 1.7152e+01 1.0850e+01 2.5270e+01 -4.7625e+00 -2.0910e+00 3.8124e+00 5.0069e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.9837e+01 2.6969e+00 2.5988e+00 6.2231e+01 3.9545e+01 1.5705e+01 9.8032e+00 2.3162e+01 -4.3716e+00 -1.8869e+00 3.3108e+00 4.4800e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.6855e+01 2.3234e+00 2.2974e+00 5.3971e+01 3.4777e+01 1.4323e+01 8.8398e+00 2.1164e+01 -4.0065e+00 -1.6980e+00 2.8727e+00 4.0029e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.4306e+01 1.9828e+00 2.0103e+00 4.6728e+01 3.0554e+01 1.3010e+01 7.9556e+00 1.9279e+01 -3.6664e+00 -1.5237e+00 2.4905e+00 3.5718e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.2126e+01 1.6732e+00 1.7389e+00 4.0374e+01 2.6810e+01 1.1766e+01 7.1462e+00 1.7508e+01 -3.3501e+00 -1.3634e+00 2.1574e+00 3.1826e+00 0.0000e+00 0.0000e+00
1.2325e+00 1.0263e+01 1.3932e+00 1.4841e+00 3.4796e+01 2.3488e+01 1.0594e+01 6.4070e+00 1.5848e+01 -3.0561e+00 -1.2164e+00 1.8672e+00 2.8319e+00 0.0000e+00 0.0000e+00
1.3363e+00 8.6706e+00 1.1412e+00 1.2467e+00 2.9899e+01 2.0536e+01 9.4930e+00 5.7336e+00 1.4300e+01 -2.7833e+00 -1.0820e+00 1.6145e+00 2.5162e+00 0.0000e+00 0.0000e+00
1.4488e+00 7.3088e+00 9.1590e-01 1.0276e+00 2.5600e+01 1.7914e+01 8.4627e+00 5.1215e+00 1.2858e+01 -2.5301e+00 -9.5933e-01 1.3945e+00 2.2324e+00 0.0000e+00 0.0000e+00
1.5709e+00 6.1450e+00 7.1607e-01 8.2761e-01 2.1828e+01 1.5583e+01 7.5028e+00 4.5660e+00 1.1521e+01 -2.2951e+00 -8.4770e-01 1.2032e+00 1.9775e+00 0.0000e+00 0.0000e+00
1.7032e+00 5.1509e+00 5.4056e-01 6.4740e-01 1.8523e+01 1.3511e+01 6.6122e+00 4.0630e+00 1.0285e+01 -2.0770e+00 -7.4634e-01 1.0367e+00 1.7489e+00 0.0000e+00 0.0000e+00
1.8467e+00 4.3026e+00 3.8828e-01 4.8749e-01 1.5632e+01 1.1672e+01 5.7902e+00 3.6082e+00 9.1447e+00 -1.8745e+00 -6.5453e-01 8.9189e-01 1.5441e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.5798e+00 2.5815e-01 3.4822e-01 1.3112e+01 1.0040e+01 5.0356e+00 3.1978e+00 8.0968e+00 -1.6866e+00 -5.7161e-01 7.6602e-01 1.3608e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.9653e+00 1.4905e-01 2.2962e-01 1.0922e+01 8.5966e+00 4.3473e+00 2.8280e+00 7.1371e+00 -1.5123e+00 -4.9695e-01 6.5663e-01 1.1969e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.4442e+00 5.9738e-02 1.3134e-01 9.0299e+00 7.3228e+00 3.7240e+00 2.4954e+00 6.2616e+00 -1.3506e+00 -4.2996e-01 5.6164e-01 1.0505e+00 0.0000e+00 0.0000e+00
2.5520e+00 2.0040e+00 -1.1172e-02 5.2596e-02 7.4047e+00 6.2033e+00 3.1639e+00 2.1967e+00 5.4664e+00 -1.2010e+00 -3.7009e-01 4.7923e-01 9.2004e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.6337e+00 -6.5249e-02 -7.8544e-03 6.0192e+00 5.2241e+00 2.6653e+00 1.9290e+00 4.7474e+00 -1.0627e+00 -3.1685e-01 4.0782e-01 8.0385e-01 0.0000e+00 0.0000e+00
3.0000e+00 1.3239e+00 -1.0425e-01 -5.1708e-02 4.8481e+00 4.3725e+00 2.2257e+00 1.6895e+00 4.1010e+00 -9.3546e-01 -2.6973e-01 3.4604e-01 7.0058e-01 0.0000e+00 0.0000e+00
