# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
5.4648e-03 7.3435e+03 2.1320e+00 -1.0533e+00 1.4686e+04 7.2393e+03 -1.7258e-01 3.8715e+02 2.4374e+00 1.8320e+00 1.3036e+00 1.0232e+03 6.7672e+02 0.0000e+00 0.0000e+00
5.9251e-03 7.7359e+03 2.6494e+00 -1.2890e+00 1.5471e+04 7.6116e+03 -1.7506e-01 3.8708e+02 2.8744e+00 2.0965e+00 1.4906e+00 1.0214e+03 6.7475e+02 0.0000e+00 0.0000e+00
6.4242e-03 8.1286e+03 3.2782e+00 -1.5710e+00 1.6260e+04 7.9993e+03 -1.6912e-01 3.8699e+02 3.3907e+00 2.3872e+00 1.6978e+00 1.0194e+03 6.7248e+02 0.0000e+00 0.0000e+00
6.9653e-03 8.5183e+03 4.0347e+00 -1.9064e+00 1.7047e+04 8.3975e+03 -1.5064e-01 3.8689e+02 4.0011e+00 2.7025e+00 1.9252e+00 1.0170e+03 6.6989e+02 0.0000e+00 0.0000e+00
7.5520e-03 8.9026e+03 4.9366e+00 -2.3030e+00 1.7821e+04 8.8005e+03 -1.1413e-01 3.8678e+02 4.7227e+00 3.0395e+00 2.1722e+00 1.0143e+03 6.6693e+02 0.0000e+00 0.0000e+00
8.1881e-03 9.2787e+03 6.0046e+00 -2.7691e+00 1.8574e+04 9.2010e+03 -5.2313e-02 3.8664e+02 5.5757e+00 3.3933e+00 2.4371e+00 1.0111e+03 6.6357e+02 0.0000e+00 0.0000e+00
8.8778e-03 9.6408e+03 7.2645e+00 -3.3122e+00 1.9295e+04 9.5906e+03 4.4321e-02 3.8648e+02 6.5840e+00 3.7572e+00 2.7169e+00 1.0074e+03 6.5976e+02 0.0000e+00 0.0000e+00
9.6256e-03 9.9794e+03 8.7482e+00 -3.9376e+00 1.9971e+04 9.9602e+03 1.8800e-01 3.8629e+02 7.7752e+00 4.1218e+00 3.0072e+00 1.0032e+03 6.5547e+02 0.0000e+00 0.0000e+00
1.0436e-02 1.0286e+04 1.0493e+01 -4.6485e+00 2.0593e+04 1.0300e+04 3.9427e-01 3.8607e+02 9.1816e+00 4.4756e+00 3.3016e+00 9.9836e+02 6.5064e+02 0.0000e+00 0.0000e+00
1.1315e-02 1.0556e+04 1.2533e+01 -5.4490e+00 2.1146e+04 1.0599e+04 6.8260e-01 3.8582e+02 1.0840e+01 4.8043e+00 3.5917e+00 9.9282e+02 6.4523e+02 0.0000e+00 0.0000e+00
1.2269e-02 1.0791e+04 1.4897e+01 -6.3421e+00 2.1617e+04 1.0848e+04 1.0771e+00 3.8552e+02 1.2793e+01 5.0904e+00 3.8667e+00 9.8650e+02 6.3921e+02 0.0000e+00 0.0000e+00
1.3302e-02 1.0978e+04 1.7594e+01 -7.3208e+00 2.1990e+04 1.1038e+04 1.6069e+00 3.8517e+02 1.5088e+01 5.3124e+00 4.1135e+00 9.7931e+02 6.3254e+02 0.0000e+00 0.0000e+00
1.4422e-02 1.1100e+04 2.0626e+01 -8.3674e+00 2.2246e+04 1.1162e+04 2.3068e+00 3.8477e+02 1.7777e+01 5.4434e+00 4.3162e+00 9.7118e+02 6.2518e+02 0.0000e+00 0.0000e+00
1.5637e-02 1.1154e+04 2.3989e+01 -9.4647e+00 2.2367e+04 1.1215e+04 3.2174e+00 3.8431e+02 2.0917e+01 5.4506e+00 4.4571e+00 9.6202e+02 6.1711e+02 0.0000e+00 0.0000e+00
1.6955e-02 1.1138e+04 2.7687e+01 -1.0589e+01 2.2340e+04 1.1193e+04 4.3843e+00 3.8376e+02 2.4571e+01 5.2955e+00 4.5165e+00 9.5174e+02 6.0829e+02 0.0000e+00 0.0000e+00
1.8383e-02 1.1040e+04 3.1709e+01 -1.1701e+01 2.2156e+04 1.1094e+04 5.8580e+00 3.8314e+02 2.8801e+01 4.9367e+00 4.4742e+00 9.4027e+02 5.9871e+02 0.0000e+00 0.0000e+00
1.9931e-02 1.0859e+04 3.5988e+01 -1.2758e+01 2.1805e+04 1.0916e+04 7.6916e+00 3.8241e+02 3.3670e+01 4.3366e+00 4.3109e+00 9.2754e+02 5.8836e+02 0.0000e+00 0.0000e+00
2.1610e-02 1.0588e+04 4.0410e+01 -1.3700e+01 2.1276e+04 1.0657e+04 9.9386e+00 3.8157e+02 3.9238e+01 3.4680e+00 4.0093e+00 9.1348e+02 5.7722e+02 0.0000e+00 0.0000e+00
2.3430e-02 1.0229e+04 4.4887e+01 -1.4474e+01 2.0572e+04 1.0318e+04 1.2649e+01 3.8060e+02 4.5556e+01 2.3170e+00 3.5567e+00 8.9804e+02 5.6528e+02 0.0000e+00 0.0000e+00
2.5404e-02 9.7921e+03 4.9341e+01 -1.5029e+01 1.9711e+04 9.8973e+03 1.5865e+01 3.7948e+02 5.2665e+01 8.7733e-01 2.9456e+00 8.8119e+02 5.5254e+02 0.0000e+00 0.0000e+00
2.7544e-02 9.2837e+03 5.3634e+01 -1.5312e+01 1.8710e+04 9.4027e+03 1.9616e+01 3.7819e+02 6.0587e+01 -8.5810e-01 2.1746e+00 8.6289e+02 5.3900e+02 0.0000e+00 0.0000e+00
2.9864e-02 8.7192e+03 5.7662e+01 -1.5292e+01 1.7595e+04 8.8485e+03 2.3918e+01 3.7670e+02 6.9324e+01 -2.8926e+00 1.2474e+00 8.4312e+02 5.2466e+02 0.0000e+00 0.0000e+00
3.2379e-02 8.1227e+03 6.1420e+01 -1.4968e+01 1.6417e+04 8.2587e+03 2.8768e+01 3.7500e+02 7.8861e+01 -5.2094e+00 1.7070e-01 8.2186e+02 5.0953e+02 0.0000e+00 0.0000e+00
3.5106e-02 7.5170e+03 6.4861e+01 -1.4360e+01 1.5221e+04 7.6631e+03 3.4151e+01 3.7304e+02 8.9163e+01 -7.7751e+00 -1.0495e+00 7.9910e+02 4.9364e+02 0.0000e+00 0.0000e+00
3.8064e-02 6.9285e+03 6.8101e+01 -1.3520e+01 1.4058e+04 7.0901e+03 4.0045e+01 3.7080e+02 1.0019e+02 -1.0583e+01 -2.4128e+00 7.7482e+02 4.7704e+02 0.0000e+00 0.0000e+00
4.1270e-02 6.3839e+03 7.1326e+01 -1.2527e+01 1.2984e+04 6.5606e+03 4.6444e+01 3.6824e+02 1.1193e+02 -1.3667e+01 -3.9317e+00 7.4899e+02 4.5979e+02 0.0000e+00 0.0000e+00
4.4746e-02 5.8997e+03 7.4776e+01 -1.1445e+01 1.2032e+04 6.0895e+03 5.3371e+01 3.6532e+02 1.2436e+02 -1.7060e+01 -5.6344e+00 7.2163e+02 4.4200e+02 0.0000e+00 0.0000e+00
4.8515e-02 5.4881e+03 7.8650e+01 -1.0328e+01 1.1227e+04 5.6893e+03 6.0902e+01 3.6201e+02 1.3754e+02 -2.0817e+01 -7.5624e+00 6.9276e+02 4.2382e+02 0.0000e+00 0.0000e+00
5.2602e-02 5.1417e+03 8.3096e+01 -9.1414e+00 1.0556e+04 5.3637e+03 6.9175e+01 3.5827e+02 1.5154e+02 -2.5035e+01 -9.7588e+00 6.6249e+02 4.0541e+02 0.0000e+00 0.0000e+00
5.7032e-02 4.8517e+03 8.8123e+01 -7.8199e+00 1.0000e+04 5.0931e+03 7.8367e+01 3.5406e+02 1.6647e+02 -2.9748e+01 -1.2251e+01 6.3098e+02 3.8694e+02 0.0000e+00 0.0000e+00
6.1836e-02 4.5753e+03 9.3122e+01 -6.1145e+00 9.4729e+03 4.8372e+03 8.8628e+01 3.4933e+02 1.8237e+02 -3.4935e+01 -1.5020e+01 5.9855e+02 3.6854e+02 0.0000e+00 0.0000e+00
6.7045e-02 4.2708e+03 9.7195e+01 -3.7663e+00 8.8897e+03 4.5564e+03 9.9958e+01 3.4404e+02 1.9910e+02 -4.0434e+01 -1.7970e+01 5.6561e+02 3.5032e+02 0.0000e+00 0.0000e+00
7.2692e-02 3.9172e+03 9.9461e+01 -6.6973e-01 8.2035e+03 4.2172e+03 1.1207e+02 3.3817e+02 2.1623e+02 -4.5938e+01 -2.0927e+01 5.3260e+02 3.3228e+02 0.0000e+00 0.0000e+00
7.8815e-02 3.4937e+03 9.8809e+01 3.1891e+00 7.3655e+03 3.8012e+03 1.2432e+02 3.3168e+02 2.3296e+02 -5.1042e+01 -2.3667e+01 4.9993e+02 3.1440e+02 0.0000e+00 0.0000e+00
8.5454e-02 3.0337e+03 9.5560e+01 7.3951e+00 6.4477e+03 3.3455e+03 1.3579e+02 3.2457e+02 2.4834e+02 -5.5386e+01 -2.5991e+01 4.6785e+02 2.9666e+02 0.0000e+00 0.0000e+00
9.2652e-02 2.5999e+03 9.1237e+01 1.1309e+01 5.5842e+03 2.9179e+03 1.4570e+02 3.1684e+02 2.6156e+02 -5.8843e+01 -2.7844e+01 4.3636e+02 2.7910e+02 0.0000e+00 0.0000e+00
1.0046e-01 2.2564e+03 8.7634e+01 1.4358e+01 4.8945e+03 2.5737e+03 1.5384e+02 3.0852e+02 2.7249e+02 -6.1609e+01 -2.9335e+01 4.0534e+02 2.6188e+02 0.0000e+00 0.0000e+00
1.0892e-01 2.0221e+03 8.6338e+01 1.6487e+01 4.4330e+03 2.3461e+03 1.6082e+02 2.9964e+02 2.8180e+02 -6.4081e+01 -3.0682e+01 3.7472e+02 2.4521e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.8601e+03 8.6578e+01 1.8216e+01 4.1191e+03 2.1942e+03 1.6773e+02 2.9023e+02 2.9054e+02 -6.6560e+01 -3.2037e+01 3.4471e+02 2.2924e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.6970e+03 8.5796e+01 2.0244e+01 3.8008e+03 2.0392e+03 1.7506e+02 2.8030e+02 2.9906e+02 -6.8929e+01 -3.3318e+01 3.1582e+02 2.1398e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.4836e+03 8.1644e+01 2.2734e+01 3.3716e+03 1.8255e+03 1.8186e+02 2.6988e+02 3.0627e+02 -7.0673e+01 -3.4235e+01 2.8856e+02 1.9931e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.2503e+03 7.5045e+01 2.4971e+01 2.8921e+03 1.5828e+03 1.8634e+02 2.5902e+02 3.1038e+02 -7.1345e+01 -3.4555e+01 2.6302e+02 1.8513e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.0676e+03 6.9464e+01 2.6201e+01 2.5136e+03 1.3912e+03 1.8796e+02 2.4782e+02 3.1100e+02 -7.1106e+01 -3.4382e+01 2.3893e+02 1.7154e+02 0.0000e+00 0.0000e+00
1.7694e-01 9.5042e+02 6.6130e+01 2.6617e+01 2.2725e+03 1.2703e+03 1.8816e+02 2.3638e+02 3.0971e+02 -7.0522e+01 -3.4020e+01 2.1609e+02 1.5870e+02 0.0000e+00 0.0000e+00
1.9185e-01 8.4718e+02 6.2629e+01 2.6926e+01 2.0589e+03 1.1635e+03 1.8823e+02 2.2474e+02 3.0774e+02 -6.9824e+01 -3.3579e+01 1.9474e+02 1.4662e+02 0.0000e+00 0.0000e+00
2.0801e-01 7.2484e+02 5.7138e+01 2.7194e+01 1.7988e+03 1.0299e+03 1.8719e+02 2.1298e+02 3.0408e+02 -6.8663e+01 -3.2866e+01 1.7511e+02 1.3516e+02 0.0000e+00 0.0000e+00
2.2553e-01 6.1729e+02 5.1682e+01 2.6935e+01 1.5658e+03 9.0916e+02 1.8395e+02 2.0118e+02 2.9773e+02 -6.6850e+01 -3.1796e+01 1.5709e+02 1.2431e+02 0.0000e+00 0.0000e+00
2.4453e-01 5.4005e+02 4.7321e+01 2.6197e+01 1.3965e+03 8.2169e+02 1.7950e+02 1.8943e+02 2.8980e+02 -6.4740e+01 -3.0565e+01 1.4046e+02 1.1416e+02 0.0000e+00 0.0000e+00
2.6512e-01 4.6760e+02 4.2675e+01 2.5265e+01 1.2349e+03 7.3720e+02 1.7452e+02 1.7780e+02 2.8099e+02 -6.2519e+01 -2.9264e+01 1.2528e+02 1.0465e+02 0.0000e+00 0.0000e+00
2.8746e-01 3.9949e+02 3.7856e+01 2.4095e+01 1.0797e+03 6.5480e+02 1.6833e+02 1.6636e+02 2.7068e+02 -6.0005e+01 -2.7804e+01 1.1152e+02 9.5745e+01 0.0000e+00 0.0000e+00
3.1167e-01 3.4506e+02 3.3474e+01 2.2677e+01 9.5270e+02 5.8703e+02 1.6128e+02 1.5519e+02 2.5930e+02 -5.7309e+01 -2.6252e+01 9.9034e+01 8.7449e+01 0.0000e+00 0.0000e+00
3.3792e-01 2.9610e+02 2.9164e+01 2.1086e+01 8.3601e+02 5.2396e+02 1.5370e+02 1.4432e+02 2.4722e+02 -5.4552e+01 -2.4671e+01 8.7770e+01 7.9728e+01 0.0000e+00 0.0000e+00
3.6639e-01 2.5376e+02 2.5062e+01 1.9365e+01 7.3243e+02 4.6731e+02 1.4550e+02 1.3382e+02 2.3443e+02 -5.1695e+01 -2.3046e+01 7.7644e+01 7.2558e+01 0.0000e+00 0.0000e+00
3.9725e-01 2.1735e+02 2.1182e+01 1.7533e+01 6.4096e+02 4.1670e+02 1.3693e+02 1.2372e+02 2.2122e+02 -4.8820e+01 -2.1425e+01 6.8557e+01 6.5916e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.8570e+02 1.7529e+01 1.5637e+01 5.5924e+02 3.7087e+02 1.2806e+02 1.1405e+02 2.0773e+02 -4.5940e+01 -1.9816e+01 6.0430e+01 5.9775e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.5841e+02 1.4117e+01 1.3705e+01 4.8670e+02 3.2966e+02 1.1903e+02 1.0485e+02 1.9411e+02 -4.3086e+01 -1.8241e+01 5.3174e+01 5.4108e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.3483e+02 1.0955e+01 1.1771e+01 4.2212e+02 2.9243e+02 1.0993e+02 9.6124e+01 1.8051e+02 -4.0274e+01 -1.6709e+01 4.6711e+01 4.8888e+01 0.0000e+00 0.0000e+00
5.4897e-01 1.1447e+02 8.0512e+00 9.8670e+00 3.6465e+02 2.5880e+02 1.0086e+02 8.7882e+01 1.6704e+02 -3.7522e+01 -1.5232e+01 4.0962e+01 4.4088e+01 0.0000e+00 0.0000e+00
5.9521e-01 9.6905e+01 5.4129e+00 8.0218e+00 3.1353e+02 2.2840e+02 9.1898e+01 8.0128e+01 1.5382e+02 -3.4839e+01 -1.3818e+01 3.5857e+01 3.9681e+01 0.0000e+00 0.0000e+00
6.4535e-01 8.1766e+01 3.0466e+00 6.2637e+00 2.6810e+02 2.0091e+02 8.3122e+01 7.2859e+01 1.4092e+02 -3.2234e+01 -1.2473e+01 3.1330e+01 3.5643e+01 0.0000e+00 0.0000e+00
6.9971e-01 6.8729e+01 9.5840e-01 4.6197e+00 2.2780e+02 1.7605e+02 7.4603e+01 6.6067e+01 1.2843e+02 -2.9712e+01 -1.1200e+01 2.7318e+01 3.1947e+01 0.0000e+00 0.0000e+00
7.5865e-01 5.7517e+01 -8.4696e-01 3.1151e+00 1.9213e+02 1.5359e+02 6.6404e+01 5.9741e+01 1.1641e+02 -2.7277e+01 -1.0002e+01 2.3768e+01 2.8570e+01 0.0000e+00 0.0000e+00
8.2255e-01 4.7895e+01 -2.3663e+00 1.7723e+00 1.6068e+02 1.3331e+02 5.8585e+01 5.3867e+01 1.0491e+02 -2.4931e+01 -8.8815e+00 2.0630e+01 2.5489e+01 0.0000e+00 0.0000e+00
8.9184e-01 3.9658e+01 -3.5992e+00 6.1051e-01 1.3309e+02 1.1506e+02 5.1199e+01 4.8427e+01 9.3988e+01 -2.2676e+01 -7.8387e+00 1.7858e+01 2.2683e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.2631e+01 -4.5493e+00 -3.5667e-01 1.0906e+02 9.8686e+01 4.4293e+01 4.3404e+01 8.3677e+01 -2.0516e+01 -6.8740e+00 1.5414e+01 2.0132e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.6663e+01 -5.2255e+00 -1.1220e+00 8.8305e+01 8.4061e+01 3.7910e+01 3.8780e+01 7.4009e+01 -1.8452e+01 -5.9873e+00 1.3261e+01 1.7817e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.1624e+01 -5.6427e+00 -1.6861e+00 7.0556e+01 7.1075e+01 3.2083e+01 3.4535e+01 6.5012e+01 -1.6491e+01 -5.1778e+00 1.1369e+01 1.5719e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.7397e+01 -5.8228e+00 -2.0582e+00 5.5566e+01 5.9627e+01 2.6833e+01 3.0650e+01 5.6704e+01 -1.4637e+01 -4.4444e+00 9.7096e+00 1.3825e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.3879e+01 -5.7944e+00 -2.2559e+00 4.3082e+01 4.9618e+01 2.2173e+01 2.7105e+01 4.9098e+01 -1.2895e+01 -3.7856e+00 8.2588e+00 1.2118e+01 0.0000e+00 0.0000e+00
1.4488e+00 1.0977e+01 -5.5917e+00 -2.3041e+00 3.2849e+01 4.0948e+01 1.8099e+01 2.3884e+01 4.2197e+01 -1.1273e+01 -3.1990e+00 6.9947e+00 1.0584e+01 0.0000e+00 0.0000e+00
1.5709e+00 8.6069e+00 -5.2528e+00 -2.2328e+00 2.4604e+01 3.3516e+01 1.4594e+01 2.0966e+01 3.5996e+01 -9.7754e+00 -2.6819e+00 5.8976e+00 9.2118e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.6911e+00 -4.8171e+00 -2.0744e+00 1.8083e+01 2.7213e+01 1.1628e+01 1.8334e+01 3.0478e+01 -8.4072e+00 -2.2305e+00 4.9497e+00 7.9877e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.1592e+00 -4.3226e+00 -1.8604e+00 1.3024e+01 2.1926e+01 9.1581e+00 1.5970e+01 2.5619e+01 -7.1709e+00 -1.8408e+00 4.1348e+00 6.9005e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.9475e+00 -3.8036e+00 -1.6187e+00 9.1788e+00 1.7540e+01 7.1352e+00 1.3857e+01 2.1383e+01 -6.0666e+00 -1.5077e+00 3.4382e+00 5.9391e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.9989e+00 -3.2882e+00 -1.3720e+00 6.3151e+00 1.3939e+01 5.5033e+00 1.1977e+01 1.7727e+01 -5.0918e+00 -1.2261e+00 2.8458e+00 5.0928e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.2638e+00 -2.7980e+00 -1.1369e+00 4.2267e+00 1.1013e+01 4.2059e+00 1.0313e+01 1.4604e+01 -4.2413e+00 -9.9039e-01 2.3451e+00 4.3513e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.6992e+00 -2.3477e+00 -9.2383e-01 2.7362e+00 8.6561e+00 3.1879e+00 8.8460e+00 1.1959e+01 -3.5078e+00 -7.9503e-01 1.9244e+00 3.7047e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.2692e+00 -1.9455e+00 -7.3825e-01 1.6962e+00 6.7733e+00 2.3988e+00 7.5602e+00 9.7404e+00 -2.8819e+00 -6.3456e-01 1.5727e+00 3.1435e+00 0.0000e+00 0.0000e+00
3.0000e+00 9.4418e-01 -1.5949e+00 -5.8161e-01 9.8801e-01 5.2799e+00 1.7935e+00 6.4385e+00 7.8935e+00 -2.3532e+00 -5.0387e-01 1.2805e+00 2.6585e+00 0.0000e+00 0.0000e+00
