# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
5.9251e-03 3.8388e+03 6.9934e-01 -3.1733e-01 7.6760e+03 3.7760e+03 -4.3092e-02 9.5271e+01 7.0753e-01 5.1614e-01 3.6697e-01 2.5142e+02 1.6609e+02 0.0000e+00 0.0000e+00
6.4242e-03 4.0338e+03 8.6526e-01 -3.8678e-01 8.0677e+03 3.9683e+03 -4.1628e-02 9.5251e+01 8.3466e-01 5.8774e-01 4.1800e-01 2.5092e+02 1.6553e+02 0.0000e+00 0.0000e+00
6.9653e-03 4.2274e+03 1.0650e+00 -4.6938e-01 8.4579e+03 4.1658e+03 -3.7079e-02 9.5227e+01 9.8494e-01 6.6542e-01 4.7401e-01 2.5034e+02 1.6490e+02 0.0000e+00 0.0000e+00
7.5520e-03 4.4184e+03 1.3035e+00 -5.6705e-01 8.8423e+03 4.3657e+03 -2.8089e-02 9.5200e+01 1.1626e+00 7.4846e-01 5.3485e-01 2.4967e+02 1.6417e+02 0.0000e+00 0.0000e+00
8.1881e-03 4.6054e+03 1.5865e+00 -6.8185e-01 9.2161e+03 4.5643e+03 -1.2864e-02 9.5167e+01 1.3727e+00 8.3568e-01 6.0011e-01 2.4890e+02 1.6335e+02 0.0000e+00 0.0000e+00
8.8778e-03 4.7855e+03 1.9207e+00 -8.1566e-01 9.5739e+03 4.7576e+03 1.0939e-02 9.5129e+01 1.6210e+00 9.2538e-01 6.6908e-01 2.4801e+02 1.6242e+02 0.0000e+00 0.0000e+00
9.6256e-03 4.9541e+03 2.3148e+00 -9.6976e-01 9.9101e+03 4.9408e+03 4.6334e-02 9.5085e+01 1.9144e+00 1.0153e+00 7.4064e-01 2.4698e+02 1.6137e+02 0.0000e+00 0.0000e+00
1.0436e-02 5.1067e+03 2.7787e+00 -1.1450e+00 1.0219e+04 5.1091e+03 9.7158e-02 9.5033e+01 2.2609e+00 1.1027e+00 8.1326e-01 2.4580e+02 1.6019e+02 0.0000e+00 0.0000e+00
1.1315e-02 5.2419e+03 3.3218e+00 -1.3423e+00 1.0494e+04 5.2574e+03 1.6822e-01 9.4973e+01 2.6695e+00 1.1839e+00 8.8485e-01 2.4445e+02 1.5887e+02 0.0000e+00 0.0000e+00
1.2269e-02 5.3591e+03 3.9518e+00 -1.5626e+00 1.0728e+04 5.3808e+03 2.6546e-01 9.4903e+01 3.1507e+00 1.2547e+00 9.5278e-01 2.4291e+02 1.5740e+02 0.0000e+00 0.0000e+00
1.3302e-02 5.4529e+03 4.6723e+00 -1.8040e+00 1.0914e+04 5.4750e+03 3.9610e-01 9.4822e+01 3.7163e+00 1.3098e+00 1.0138e+00 2.4116e+02 1.5577e+02 0.0000e+00 0.0000e+00
1.4422e-02 5.5149e+03 5.4840e+00 -2.0623e+00 1.1041e+04 5.5364e+03 5.6875e-01 9.4727e+01 4.3793e+00 1.3427e+00 1.0640e+00 2.3918e+02 1.5397e+02 0.0000e+00 0.0000e+00
1.5637e-02 5.5430e+03 6.3870e+00 -2.3333e+00 1.1102e+04 5.5624e+03 7.9344e-01 9.4617e+01 5.1539e+00 1.3452e+00 1.0991e+00 2.3695e+02 1.5199e+02 0.0000e+00 0.0000e+00
1.6955e-02 5.5363e+03 7.3826e+00 -2.6111e+00 1.1089e+04 5.5510e+03 1.0815e+00 9.4490e+01 6.0553e+00 1.3077e+00 1.1141e+00 2.3444e+02 1.4984e+02 0.0000e+00 0.0000e+00
1.8383e-02 5.4897e+03 8.4686e+00 -2.8862e+00 1.0999e+04 5.5013e+03 1.4456e+00 9.4342e+01 7.0994e+00 1.2203e+00 1.1042e+00 2.3165e+02 1.4750e+02 0.0000e+00 0.0000e+00
1.9931e-02 5.4017e+03 9.6282e+00 -3.1477e+00 1.0826e+04 5.4123e+03 1.8988e+00 9.4171e+01 8.3019e+00 1.0735e+00 1.0644e+00 2.2855e+02 1.4497e+02 0.0000e+00 0.0000e+00
2.1610e-02 5.2688e+03 1.0833e+01 -3.3813e+00 1.0564e+04 5.2834e+03 2.4547e+00 9.3973e+01 9.6779e+00 8.6056e-01 9.9061e-01 2.2513e+02 1.4225e+02 0.0000e+00 0.0000e+00
2.3430e-02 5.0926e+03 1.2060e+01 -3.5732e+00 1.0215e+04 5.1139e+03 3.1258e+00 9.3745e+01 1.1241e+01 5.7807e-01 8.7954e-01 2.2137e+02 1.3934e+02 0.0000e+00 0.0000e+00
2.5404e-02 4.8776e+03 1.3288e+01 -3.7113e+00 9.7880e+03 4.9044e+03 3.9229e+00 9.3481e+01 1.3000e+01 2.2436e-01 7.2932e-01 2.1727e+02 1.3623e+02 0.0000e+00 0.0000e+00
2.7544e-02 4.6271e+03 1.4482e+01 -3.7820e+00 9.2915e+03 4.6578e+03 4.8542e+00 9.3178e+01 1.4963e+01 -2.0240e-01 5.3952e-01 2.1282e+02 1.3293e+02 0.0000e+00 0.0000e+00
2.9864e-02 4.3486e+03 1.5614e+01 -3.7773e+00 8.7378e+03 4.3814e+03 5.9237e+00 9.2828e+01 1.7131e+01 -7.0317e-01 3.1097e-01 2.0801e+02 1.2943e+02 0.0000e+00 0.0000e+00
3.2379e-02 4.0539e+03 1.6683e+01 -3.6969e+00 8.1525e+03 4.0872e+03 7.1317e+00 9.2426e+01 1.9500e+01 -1.2739e+00 4.5196e-02 2.0284e+02 1.2574e+02 0.0000e+00 0.0000e+00
3.5106e-02 3.7545e+03 1.7677e+01 -3.5449e+00 7.5578e+03 3.7898e+03 8.4752e+00 9.1965e+01 2.2063e+01 -1.9065e+00 -2.5642e-01 1.9730e+02 1.2186e+02 0.0000e+00 0.0000e+00
3.8064e-02 3.4635e+03 1.8629e+01 -3.3340e+00 6.9793e+03 3.5034e+03 9.9504e+00 9.1438e+01 2.4814e+01 -2.5994e+00 -5.9399e-01 1.9139e+02 1.1780e+02 0.0000e+00 0.0000e+00
4.1270e-02 3.1941e+03 1.9589e+01 -3.0832e+00 6.4450e+03 3.2385e+03 1.1556e+01 9.0836e+01 2.7745e+01 -3.3615e+00 -9.7074e-01 1.8510e+02 1.1359e+02 0.0000e+00 0.0000e+00
4.4746e-02 2.9549e+03 2.0628e+01 -2.8082e+00 5.9710e+03 3.0024e+03 1.3301e+01 9.0150e+01 3.0860e+01 -4.2012e+00 -1.3941e+00 1.7844e+02 1.0925e+02 0.0000e+00 0.0000e+00
4.8515e-02 2.7520e+03 2.1807e+01 -2.5217e+00 5.5696e+03 2.8014e+03 1.5204e+01 8.9371e+01 3.4170e+01 -5.1325e+00 -1.8747e+00 1.7140e+02 1.0481e+02 0.0000e+00 0.0000e+00
5.2602e-02 2.5819e+03 2.3171e+01 -2.2144e+00 5.2357e+03 2.6375e+03 1.7304e+01 8.8490e+01 3.7700e+01 -6.1809e+00 -2.4240e+00 1.6402e+02 1.0031e+02 0.0000e+00 0.0000e+00
5.7032e-02 2.4404e+03 2.4733e+01 -1.8687e+00 4.9596e+03 2.5009e+03 1.9648e+01 8.7496e+01 4.1479e+01 -7.3561e+00 -3.0497e+00 1.5633e+02 9.5791e+01 0.0000e+00 0.0000e+00
6.1836e-02 2.3058e+03 2.6328e+01 -1.4198e+00 4.6975e+03 2.3715e+03 2.2279e+01 8.6379e+01 4.5521e+01 -8.6547e+00 -3.7484e+00 1.4840e+02 9.1293e+01 0.0000e+00 0.0000e+00
6.7045e-02 2.1568e+03 2.7698e+01 -7.9885e-01 4.4071e+03 2.2295e+03 2.5201e+01 8.5131e+01 4.9798e+01 -1.0038e+01 -4.4970e+00 1.4034e+02 8.6835e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.9822e+03 2.8584e+01 2.5306e-02 4.0641e+03 2.0580e+03 2.8350e+01 8.3741e+01 5.4206e+01 -1.1429e+01 -5.2526e+00 1.3225e+02 8.2421e+01 0.0000e+00 0.0000e+00
7.8815e-02 1.7707e+03 2.8638e+01 1.0605e+00 3.6427e+03 1.8475e+03 3.1565e+01 8.2204e+01 5.8552e+01 -1.2726e+01 -5.9584e+00 1.2424e+02 7.8043e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.5387e+03 2.7917e+01 2.2024e+00 3.1788e+03 1.6165e+03 3.4616e+01 8.0517e+01 6.2586e+01 -1.3835e+01 -6.5632e+00 1.1637e+02 7.3694e+01 0.0000e+00 0.0000e+00
9.2652e-02 1.3184e+03 2.6853e+01 3.2838e+00 2.7409e+03 1.3994e+03 3.7298e+01 7.8680e+01 6.6105e+01 -1.4721e+01 -7.0511e+00 1.0863e+02 6.9383e+01 0.0000e+00 0.0000e+00
1.0046e-01 1.1443e+03 2.6021e+01 4.1497e+00 2.3915e+03 1.2246e+03 3.9549e+01 7.6698e+01 6.9064e+01 -1.5431e+01 -7.4495e+00 1.0100e+02 6.5147e+01 0.0000e+00 0.0000e+00
1.0892e-01 1.0274e+03 2.5948e+01 4.7820e+00 2.1607e+03 1.1100e+03 4.1530e+01 7.4580e+01 7.1635e+01 -1.6070e+01 -7.8154e+00 9.3442e+01 6.1042e+01 0.0000e+00 0.0000e+00
1.1809e-01 9.4927e+02 2.6448e+01 5.3229e+00 2.0081e+03 1.0349e+03 4.3534e+01 7.2330e+01 7.4106e+01 -1.6722e+01 -8.1915e+00 8.6011e+01 5.7109e+01 0.0000e+00 0.0000e+00
1.2804e-01 8.7012e+02 2.6685e+01 5.9736e+00 1.8529e+03 9.5826e+02 4.5709e+01 6.9953e+01 7.6586e+01 -1.7359e+01 -8.5583e+00 7.8837e+01 5.3350e+01 0.0000e+00 0.0000e+00
1.3883e-01 7.6147e+02 2.5774e+01 6.7863e+00 1.6357e+03 8.4998e+02 4.7804e+01 6.7450e+01 7.8787e+01 -1.7841e+01 -8.8365e+00 7.2059e+01 4.9730e+01 0.0000e+00 0.0000e+00
1.5052e-01 6.3899e+02 2.3934e+01 7.5476e+00 1.3876e+03 7.2518e+02 4.9314e+01 6.4835e+01 8.0200e+01 -1.8037e+01 -8.9568e+00 6.5708e+01 4.6222e+01 0.0000e+00 0.0000e+00
1.6320e-01 5.4361e+02 2.2439e+01 8.0189e+00 1.1937e+03 6.2779e+02 5.0050e+01 6.2129e+01 8.0679e+01 -1.7981e+01 -8.9432e+00 5.9703e+01 4.2852e+01 0.0000e+00 0.0000e+00
1.7694e-01 4.8628e+02 2.1883e+01 8.2579e+00 1.0783e+03 5.6995e+02 5.0426e+01 5.9356e+01 8.0671e+01 -1.7839e+01 -8.8839e+00 5.3987e+01 3.9668e+01 0.0000e+00 0.0000e+00
1.9185e-01 4.3642e+02 2.1328e+01 8.5070e+00 9.7797e+02 5.1989e+02 5.0842e+01 5.6529e+01 8.0566e+01 -1.7683e+01 -8.8137e+00 4.8622e+01 3.6673e+01 0.0000e+00 0.0000e+00
2.0801e-01 3.7189e+02 1.9840e+01 8.7805e+00 8.4526e+02 4.5266e+02 5.1002e+01 5.3659e+01 8.0049e+01 -1.7406e+01 -8.6716e+00 4.3691e+01 3.3824e+01 0.0000e+00 0.0000e+00
2.2553e-01 3.1457e+02 1.8296e+01 8.8769e+00 7.2608e+02 3.9204e+02 5.0512e+01 5.0769e+01 7.8752e+01 -1.6933e+01 -8.4227e+00 3.9161e+01 3.1120e+01 0.0000e+00 0.0000e+00
2.4453e-01 2.7670e+02 1.7359e+01 8.8209e+00 6.4731e+02 3.5204e+02 4.9689e+01 4.7885e+01 7.7028e+01 -1.6378e+01 -8.1294e+00 3.4967e+01 2.8591e+01 0.0000e+00 0.0000e+00
2.6512e-01 2.3997e+02 1.6226e+01 8.7437e+00 5.7013e+02 3.1256e+02 4.8779e+01 4.5020e+01 7.5125e+01 -1.5810e+01 -7.8246e+00 3.1133e+01 2.6222e+01 0.0000e+00 0.0000e+00
2.8746e-01 2.0368e+02 1.4866e+01 8.5854e+00 4.9272e+02 2.7268e+02 4.7503e+01 4.2191e+01 7.2772e+01 -1.5150e+01 -7.4681e+00 2.7661e+01 2.3996e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.7654e+02 1.3795e+01 8.3386e+00 4.3424e+02 2.4243e+02 4.5965e+01 3.9419e+01 7.0104e+01 -1.4434e+01 -7.0813e+00 2.4509e+01 2.1923e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.5131e+02 1.2647e+01 8.0511e+00 3.7919e+02 2.1376e+02 4.4300e+01 3.6716e+01 6.7263e+01 -1.3714e+01 -6.6898e+00 2.1665e+01 1.9994e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.2959e+02 1.1549e+01 7.7097e+00 3.3109e+02 1.8853e+02 4.2426e+01 3.4096e+01 6.4184e+01 -1.2958e+01 -6.2789e+00 1.9114e+01 1.8201e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.1117e+02 1.0517e+01 7.3308e+00 2.8966e+02 1.6665e+02 4.0449e+01 3.1571e+01 6.0989e+01 -1.2205e+01 -5.8692e+00 1.6828e+01 1.6542e+01 0.0000e+00 0.0000e+00
4.3071e-01 9.5075e+01 9.5203e+00 6.9214e+00 2.5285e+02 1.4705e+02 3.8369e+01 2.9150e+01 5.7690e+01 -1.1452e+01 -5.4597e+00 1.4789e+01 1.5008e+01 0.0000e+00 0.0000e+00
4.6699e-01 8.1343e+01 8.5845e+00 6.4892e+00 2.2088e+02 1.2989e+02 3.6232e+01 2.6841e+01 5.4347e+01 -1.0713e+01 -5.0583e+00 1.2975e+01 1.3594e+01 0.0000e+00 0.0000e+00
5.0632e-01 6.9516e+01 7.7010e+00 6.0419e+00 1.9282e+02 1.1471e+02 3.4059e+01 2.4649e+01 5.0990e+01 -9.9910e+00 -4.6671e+00 1.1367e+01 1.2293e+01 0.0000e+00 0.0000e+00
5.4897e-01 5.9365e+01 6.8727e+00 5.5863e+00 1.6825e+02 1.0129e+02 3.1879e+01 2.2578e+01 4.7658e+01 -9.2934e+00 -4.2902e+00 9.9441e+00 1.1099e+01 0.0000e+00 0.0000e+00
5.9521e-01 5.0667e+01 6.0996e+00 5.1285e+00 1.4674e+02 8.9440e+01 2.9712e+01 2.0630e+01 4.4378e+01 -8.6233e+00 -3.9296e+00 8.6883e+00 1.0006e+01 0.0000e+00 0.0000e+00
6.4535e-01 4.3211e+01 5.3805e+00 4.6737e+00 1.2789e+02 7.8957e+01 2.7577e+01 1.8805e+01 4.1176e+01 -7.9836e+00 -3.5872e+00 7.5822e+00 9.0063e+00 0.0000e+00 0.0000e+00
6.9971e-01 3.6826e+01 4.7142e+00 4.2259e+00 1.1137e+02 6.9677e+01 2.5489e+01 1.7102e+01 3.8072e+01 -7.3762e+00 -3.2639e+00 6.6097e+00 8.0946e+00 0.0000e+00 0.0000e+00
7.5865e-01 3.1358e+01 4.0989e+00 3.7886e+00 9.6877e+01 6.1455e+01 2.3462e+01 1.5519e+01 3.5082e+01 -6.8019e+00 -2.9605e+00 5.7561e+00 7.2646e+00 0.0000e+00 0.0000e+00
8.2255e-01 2.6677e+01 3.5328e+00 3.3647e+00 8.4153e+01 5.4164e+01 2.1505e+01 1.4052e+01 3.2219e+01 -6.2610e+00 -2.6769e+00 5.0078e+00 6.5101e+00 0.0000e+00 0.0000e+00
8.9184e-01 2.2670e+01 3.0139e+00 2.9569e+00 7.2976e+01 4.7691e+01 1.9626e+01 1.2696e+01 2.9491e+01 -5.7529e+00 -2.4131e+00 4.3527e+00 5.8256e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.9239e+01 2.5402e+00 2.5675e+00 6.3151e+01 4.1938e+01 1.7832e+01 1.1448e+01 2.6904e+01 -5.2768e+00 -2.1687e+00 3.7797e+00 5.2054e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.6301e+01 2.1098e+00 2.1986e+00 5.4509e+01 3.6820e+01 1.6125e+01 1.0302e+01 2.4461e+01 -4.8315e+00 -1.9428e+00 3.2789e+00 4.6444e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.3786e+01 1.7210e+00 1.8522e+00 4.6907e+01 3.2264e+01 1.4509e+01 9.2523e+00 2.2163e+01 -4.4154e+00 -1.7349e+00 2.8415e+00 4.1376e+00 0.0000e+00 0.0000e+00
1.2325e+00 1.1633e+01 1.3721e+00 1.5300e+00 4.0219e+01 2.8206e+01 1.2985e+01 8.2928e+00 2.0009e+01 -4.0269e+00 -1.5440e+00 2.4597e+00 3.6804e+00 0.0000e+00 0.0000e+00
1.3363e+00 9.7910e+00 1.0615e+00 1.2337e+00 3.4339e+01 2.4589e+01 1.1556e+01 7.4179e+00 1.7997e+01 -3.6645e+00 -1.3691e+00 2.1266e+00 3.2685e+00 0.0000e+00 0.0000e+00
1.4488e+00 8.2150e+00 7.8795e-01 9.6472e-01 2.9175e+01 2.1366e+01 1.0221e+01 6.6217e+00 1.6124e+01 -3.3262e+00 -1.2095e+00 1.8360e+00 2.8977e+00 0.0000e+00 0.0000e+00
1.5709e+00 6.8684e+00 5.4999e-01 7.2440e-01 2.4649e+01 1.8497e+01 8.9809e+00 5.8987e+00 1.4386e+01 -3.0107e+00 -1.0641e+00 1.5827e+00 2.5645e+00 0.0000e+00 0.0000e+00
1.7032e+00 5.7193e+00 3.4628e-01 5.1370e-01 2.0692e+01 1.5944e+01 7.8355e+00 5.2433e+00 1.2779e+01 -2.7164e+00 -9.3215e-01 1.3619e+00 2.2652e+00 0.0000e+00 0.0000e+00
1.8467e+00 4.7409e+00 1.7536e-01 3.3315e-01 1.7248e+01 1.3679e+01 6.7845e+00 4.6503e+00 1.1300e+01 -2.4420e+00 -8.1273e-01 1.1696e+00 1.9968e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.9102e+00 3.5578e-02 1.8270e-01 1.4265e+01 1.1674e+01 5.8273e+00 4.1146e+00 9.9427e+00 -2.1865e+00 -7.0508e-01 1.0021e+00 1.7565e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.2073e+00 -7.5008e-02 6.1613e-02 1.1697e+01 9.9064e+00 4.9628e+00 3.6318e+00 8.7036e+00 -1.9488e+00 -6.0844e-01 8.5652e-01 1.5415e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.6152e+00 -1.5867e-01 -3.1605e-02 9.5030e+00 8.3556e+00 4.1891e+00 3.1973e+00 7.5781e+00 -1.7283e+00 -5.2210e-01 7.3004e-01 1.3495e+00 0.0000e+00 0.0000e+00
2.5520e+00 2.1191e+00 -2.1802e-01 -9.9216e-02 7.6457e+00 7.0029e+00 3.5037e+00 2.8073e+00 6.5612e+00 -1.5244e+00 -4.4539e-01 6.2038e-01 1.1784e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.7060e+00 -2.5603e-01 -1.4416e-01 6.0889e+00 5.8308e+00 2.9032e+00 2.4578e+00 5.6481e+00 -1.3367e+00 -3.7765e-01 5.2548e-01 1.0262e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.3644e+00 -2.7590e-01 -1.6987e-01 4.7982e+00 4.8226e+00 2.3831e+00 2.1456e+00 4.8336e+00 -1.1650e+00 -3.1823e-01 4.4358e-01 8.9110e-01 0.0000e+00 0.0000e+00
