# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
1.0436e-02 1.2361e+04 1.4701e+01 -6.7152e+00 2.4751e+04 1.2382e+04 5.6945e-01 5.5786e+02 1.3265e+01 6.4648e+00 4.7694e+00 1.4425e+03 9.4008e+02 0.0000e+00 0.0000e+00
1.1315e-02 1.2685e+04 1.7554e+01 -7.8712e+00 2.5416e+04 1.2741e+04 9.8589e-01 5.5749e+02 1.5661e+01 6.9391e+00 5.1882e+00 1.4345e+03 9.3224e+02 0.0000e+00 0.0000e+00
1.2269e-02 1.2966e+04 2.0855e+01 -9.1607e+00 2.5982e+04 1.3041e+04 1.5556e+00 5.5705e+02 1.8482e+01 7.3515e+00 5.5851e+00 1.4253e+03 9.2352e+02 0.0000e+00 0.0000e+00
1.3302e-02 1.3190e+04 2.4620e+01 -1.0574e+01 2.6430e+04 1.3270e+04 2.3206e+00 5.5654e+02 2.1795e+01 7.6711e+00 5.9410e+00 1.4149e+03 9.1385e+02 0.0000e+00 0.0000e+00
1.4422e-02 1.3336e+04 2.8848e+01 -1.2084e+01 2.6736e+04 1.3420e+04 3.3312e+00 5.5595e+02 2.5678e+01 7.8590e+00 6.2331e+00 1.4031e+03 9.0319e+02 0.0000e+00 0.0000e+00
1.5637e-02 1.3399e+04 3.3532e+01 -1.3668e+01 2.6881e+04 1.3483e+04 4.6455e+00 5.5527e+02 3.0213e+01 7.8679e+00 6.4358e+00 1.3898e+03 8.9148e+02 0.0000e+00 0.0000e+00
1.6955e-02 1.3378e+04 3.8675e+01 -1.5290e+01 2.6847e+04 1.3457e+04 6.3298e+00 5.5447e+02 3.5487e+01 7.6419e+00 6.5206e+00 1.3748e+03 8.7871e+02 0.0000e+00 0.0000e+00
1.8383e-02 1.3260e+04 4.4262e+01 -1.6895e+01 2.6626e+04 1.3338e+04 8.4562e+00 5.5355e+02 4.1593e+01 7.1214e+00 6.4585e+00 1.3582e+03 8.6483e+02 0.0000e+00 0.0000e+00
1.9931e-02 1.3040e+04 5.0195e+01 -1.8418e+01 2.6203e+04 1.3125e+04 1.1101e+01 5.5248e+02 4.8619e+01 6.2522e+00 6.2214e+00 1.3397e+03 8.4982e+02 0.0000e+00 0.0000e+00
2.1610e-02 1.2712e+04 5.6314e+01 -1.9776e+01 2.5566e+04 1.2815e+04 1.4342e+01 5.5125e+02 5.6652e+01 4.9950e+00 5.7847e+00 1.3193e+03 8.3366e+02 0.0000e+00 0.0000e+00
2.3430e-02 1.2279e+04 6.2492e+01 -2.0889e+01 2.4719e+04 1.2407e+04 1.8248e+01 5.4982e+02 6.5765e+01 3.3299e+00 5.1298e+00 1.2969e+03 8.1636e+02 0.0000e+00 0.0000e+00
2.5404e-02 1.1752e+04 6.8621e+01 -2.1688e+01 2.3683e+04 1.1903e+04 2.2882e+01 5.4817e+02 7.6014e+01 1.2480e+00 4.2462e+00 1.2724e+03 7.9789e+02 0.0000e+00 0.0000e+00
2.7544e-02 1.1139e+04 7.4505e+01 -2.2095e+01 2.2480e+04 1.1310e+04 2.8285e+01 5.4627e+02 8.7431e+01 -1.2606e+00 3.1322e+00 1.2459e+03 7.7825e+02 0.0000e+00 0.0000e+00
2.9864e-02 1.0459e+04 7.9998e+01 -2.2065e+01 2.1139e+04 1.0645e+04 3.4476e+01 5.4409e+02 1.0002e+02 -4.2005e+00 1.7933e+00 1.2172e+03 7.5746e+02 0.0000e+00 0.0000e+00
3.2379e-02 9.7409e+03 8.5096e+01 -2.1599e+01 1.9724e+04 9.9374e+03 4.1451e+01 5.4158e+02 1.1375e+02 -7.5470e+00 2.3921e-01 1.1863e+03 7.3553e+02 0.0000e+00 0.0000e+00
3.5106e-02 9.0118e+03 8.9729e+01 -2.0726e+01 1.8287e+04 9.2232e+03 4.9185e+01 5.3870e+02 1.2857e+02 -1.1252e+01 -1.5209e+00 1.1533e+03 7.1249e+02 0.0000e+00 0.0000e+00
3.8064e-02 8.3034e+03 9.4057e+01 -1.9522e+01 1.6890e+04 8.5363e+03 5.7647e+01 5.3540e+02 1.4443e+02 -1.5305e+01 -3.4863e+00 1.1180e+03 6.8841e+02 0.0000e+00 0.0000e+00
4.1270e-02 7.6479e+03 9.8333e+01 -1.8101e+01 1.5601e+04 7.9019e+03 6.6821e+01 5.3164e+02 1.6128e+02 -1.9754e+01 -5.6742e+00 1.0805e+03 6.6341e+02 0.0000e+00 0.0000e+00
4.4746e-02 7.0649e+03 1.0288e+02 -1.6558e+01 1.4458e+04 7.3379e+03 7.6738e+01 5.2735e+02 1.7912e+02 -2.4647e+01 -8.1249e+00 1.0408e+03 6.3763e+02 0.0000e+00 0.0000e+00
4.8515e-02 6.5689e+03 1.0797e+02 -1.4970e+01 1.3490e+04 6.8591e+03 8.7505e+01 5.2249e+02 1.9800e+02 -3.0059e+01 -1.0897e+01 9.9897e+02 6.1128e+02 0.0000e+00 0.0000e+00
5.2602e-02 6.1508e+03 1.1378e+02 -1.3290e+01 1.2684e+04 6.4698e+03 9.9311e+01 5.1699e+02 2.1804e+02 -3.6131e+01 -1.4050e+01 9.5506e+02 5.8460e+02 0.0000e+00 0.0000e+00
5.7032e-02 5.8000e+03 1.2030e+02 -1.1427e+01 1.2017e+04 6.1467e+03 1.1241e+02 5.1080e+02 2.3938e+02 -4.2905e+01 -1.7623e+01 9.0939e+02 5.5784e+02 0.0000e+00 0.0000e+00
6.1836e-02 5.4653e+03 1.2671e+02 -9.0292e+00 1.1382e+04 5.8412e+03 1.2699e+02 5.0385e+02 2.6206e+02 -5.0349e+01 -2.1584e+01 8.6241e+02 5.3119e+02 0.0000e+00 0.0000e+00
6.7045e-02 5.0974e+03 1.3177e+02 -5.7332e+00 1.0681e+04 5.5059e+03 1.4306e+02 4.9609e+02 2.8586e+02 -5.8227e+01 -2.5795e+01 8.1469e+02 5.0478e+02 0.0000e+00 0.0000e+00
7.2692e-02 4.6715e+03 1.3431e+02 -1.3983e+00 9.8578e+03 5.1009e+03 1.6018e+02 4.8748e+02 3.1016e+02 -6.6095e+01 -3.0004e+01 7.6690e+02 4.7866e+02 0.0000e+00 0.0000e+00
7.8815e-02 4.1638e+03 1.3290e+02 3.9862e+00 8.8551e+03 4.6045e+03 1.7742e+02 4.7796e+02 3.3383e+02 -7.3376e+01 -3.3891e+01 7.1963e+02 4.5277e+02 0.0000e+00 0.0000e+00
8.5454e-02 3.6145e+03 1.2803e+02 9.8266e+00 7.7593e+03 4.0611e+03 1.9348e+02 4.6754e+02 3.5547e+02 -7.9560e+01 -3.7175e+01 6.7321e+02 4.2709e+02 0.0000e+00 0.0000e+00
9.2652e-02 3.0976e+03 1.2178e+02 1.5222e+01 6.7298e+03 3.5515e+03 2.0726e+02 4.5622e+02 3.7398e+02 -8.4474e+01 -3.9780e+01 6.2767e+02 4.0170e+02 0.0000e+00 0.0000e+00
1.0046e-01 2.6881e+03 1.1644e+02 1.9374e+01 5.9069e+03 3.1411e+03 2.1845e+02 4.4404e+02 3.8916e+02 -8.8401e+01 -4.1864e+01 5.8284e+02 3.7680e+02 0.0000e+00 0.0000e+00
1.0892e-01 2.4071e+03 1.1403e+02 2.2215e+01 5.3527e+03 2.8687e+03 2.2794e+02 4.3105e+02 4.0197e+02 -9.1898e+01 -4.3731e+01 5.3863e+02 3.5271e+02 0.0000e+00 0.0000e+00
1.1809e-01 2.2104e+03 1.1344e+02 2.4465e+01 4.9713e+03 2.6853e+03 2.3725e+02 4.1729e+02 4.1387e+02 -9.5382e+01 -4.5592e+01 4.9535e+02 3.2963e+02 0.0000e+00 0.0000e+00
1.2804e-01 2.0127e+03 1.1142e+02 2.7073e+01 4.5847e+03 2.4982e+03 2.4702e+02 4.0279e+02 4.2532e+02 -9.8679e+01 -4.7329e+01 4.5374e+02 3.0759e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.7586e+03 1.0518e+02 3.0251e+01 4.0716e+03 2.2427e+03 2.5592e+02 3.8759e+02 4.3479e+02 -1.0107e+02 -4.8538e+01 4.1448e+02 2.8639e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.4841e+03 9.6037e+01 3.3044e+01 3.5038e+03 1.9544e+03 2.6151e+02 3.7177e+02 4.3984e+02 -1.0197e+02 -4.8907e+01 3.7771e+02 2.6593e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.2684e+03 8.8167e+01 3.4472e+01 3.0532e+03 1.7256e+03 2.6309e+02 3.5547e+02 4.3998e+02 -1.0160e+02 -4.8589e+01 3.4305e+02 2.4634e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.1269e+03 8.2828e+01 3.4785e+01 2.7585e+03 1.5778e+03 2.6266e+02 3.3883e+02 4.3740e+02 -1.0073e+02 -4.7998e+01 3.1025e+02 2.2784e+02 0.0000e+00 0.0000e+00
1.9185e-01 1.0018e+03 7.7207e+01 3.4883e+01 2.4957e+03 1.4462e+03 2.6188e+02 3.2192e+02 4.3371e+02 -9.9666e+01 -4.7275e+01 2.7960e+02 2.1041e+02 0.0000e+00 0.0000e+00
2.0801e-01 8.5781e+02 6.9479e+01 3.4865e+01 2.1851e+03 1.2857e+03 2.5949e+02 3.0485e+02 4.2757e+02 -9.7947e+01 -4.6169e+01 2.5144e+02 1.9390e+02 0.0000e+00 0.0000e+00
2.2553e-01 7.3158e+02 6.1887e+01 3.4170e+01 1.9067e+03 1.1403e+03 2.5412e+02 2.8775e+02 4.1775e+02 -9.5349e+01 -4.4583e+01 2.2556e+02 1.7828e+02 0.0000e+00 0.0000e+00
2.4453e-01 6.3852e+02 5.5378e+01 3.2847e+01 1.6978e+03 1.0316e+03 2.4706e+02 2.7074e+02 4.0573e+02 -9.2333e+01 -4.2773e+01 2.0173e+02 1.6366e+02 0.0000e+00 0.0000e+00
2.6512e-01 5.5208e+02 4.8660e+01 3.1216e+01 1.5001e+03 9.2719e+02 2.3915e+02 2.5392e+02 3.9237e+02 -8.9129e+01 -4.0854e+01 1.7996e+02 1.4997e+02 0.0000e+00 0.0000e+00
2.8746e-01 4.7195e+02 4.1938e+01 2.9282e+01 1.3123e+03 8.2634e+02 2.2964e+02 2.3739e+02 3.7698e+02 -8.5529e+01 -3.8726e+01 1.6023e+02 1.3714e+02 0.0000e+00 0.0000e+00
3.1167e-01 4.0674e+02 3.5658e+01 2.7038e+01 1.1552e+03 7.4140e+02 2.1895e+02 2.2126e+02 3.6012e+02 -8.1677e+01 -3.6476e+01 1.4232e+02 1.2520e+02 0.0000e+00 0.0000e+00
3.3792e-01 3.4854e+02 2.9602e+01 2.4567e+01 1.0115e+03 6.6254e+02 2.0751e+02 2.0558e+02 3.4228e+02 -7.7716e+01 -3.4183e+01 1.2616e+02 1.1408e+02 0.0000e+00 0.0000e+00
3.6639e-01 2.9813e+02 2.3876e+01 2.1950e+01 8.8329e+02 5.9124e+02 1.9526e+02 1.9044e+02 3.2350e+02 -7.3617e+01 -3.1840e+01 1.1161e+02 1.0375e+02 0.0000e+00 0.0000e+00
3.9725e-01 2.5464e+02 1.8497e+01 1.9216e+01 7.6938e+02 5.2700e+02 1.8252e+02 1.7589e+02 3.0415e+02 -6.9474e+01 -2.9501e+01 9.8551e+01 9.4179e+01 0.0000e+00 0.0000e+00
4.3071e-01 2.1686e+02 1.3497e+01 1.6435e+01 6.6738e+02 4.6856e+02 1.6942e+02 1.6197e+02 2.8444e+02 -6.5311e+01 -2.7185e+01 8.6851e+01 8.5324e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.8422e+02 8.8921e+00 1.3654e+01 5.7645e+02 4.1561e+02 1.5613e+02 1.4872e+02 2.6459e+02 -6.1166e+01 -2.4918e+01 7.6390e+01 7.7148e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.5599e+02 4.7082e+00 1.0930e+01 4.9530e+02 3.6753e+02 1.4282e+02 1.3615e+02 2.4480e+02 -5.7063e+01 -2.2716e+01 6.7056e+01 6.9612e+01 0.0000e+00 0.0000e+00
5.4897e-01 1.3161e+02 9.6363e-01 8.3126e+00 4.2299e+02 3.2385e+02 1.2961e+02 1.2428e+02 2.2524e+02 -5.3023e+01 -2.0594e+01 5.8738e+01 6.2676e+01 0.0000e+00 0.0000e+00
5.9521e-01 1.1059e+02 -2.3239e+00 5.8515e+00 3.5869e+02 2.8420e+02 1.1664e+02 1.1311e+02 2.0607e+02 -4.9062e+01 -1.8564e+01 5.1336e+01 5.6303e+01 0.0000e+00 0.0000e+00
6.4535e-01 9.2478e+01 -5.1388e+00 3.5927e+00 3.0169e+02 2.4822e+02 1.0404e+02 1.0264e+02 1.8742e+02 -4.5192e+01 -1.6636e+01 4.4759e+01 5.0458e+01 0.0000e+00 0.0000e+00
6.9971e-01 7.6918e+01 -7.4698e+00 1.5777e+00 2.5138e+02 2.1563e+02 9.1924e+01 9.2846e+01 1.6942e+02 -4.1426e+01 -1.4815e+01 3.8921e+01 4.5105e+01 0.0000e+00 0.0000e+00
7.5865e-01 6.3587e+01 -9.3115e+00 -1.5816e-01 2.0723e+02 1.8620e+02 8.0396e+01 8.3726e+01 1.5216e+02 -3.7771e+01 -1.3107e+01 3.3746e+01 4.0212e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.2212e+01 -1.0667e+01 -1.5887e+00 1.6878e+02 1.5970e+02 6.9556e+01 7.5257e+01 1.3575e+02 -3.4240e+01 -1.1516e+01 2.9166e+01 3.5746e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.2552e+01 -1.1548e+01 -2.6993e+00 1.3562e+02 1.3598e+02 5.9490e+01 6.7417e+01 1.2026e+02 -3.0842e+01 -1.0044e+01 2.5120e+01 3.1680e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.4401e+01 -1.1983e+01 -3.4889e+00 1.0735e+02 1.1488e+02 5.0269e+01 6.0182e+01 1.0575e+02 -2.7590e+01 -8.6941e+00 2.1554e+01 2.7986e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.7571e+01 -1.2011e+01 -3.9720e+00 8.3578e+01 9.6249e+01 4.1945e+01 5.3529e+01 9.2300e+01 -2.4498e+01 -7.4655e+00 1.8418e+01 2.4639e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.1900e+01 -1.1684e+01 -4.1777e+00 6.3901e+01 7.9948e+01 3.4549e+01 4.7433e+01 7.9932e+01 -2.1582e+01 -6.3578e+00 1.5670e+01 2.1615e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.7234e+01 -1.1067e+01 -4.1480e+00 4.7902e+01 6.5831e+01 2.8087e+01 4.1869e+01 6.8677e+01 -1.8855e+01 -5.3691e+00 1.3272e+01 1.8893e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.3438e+01 -1.0231e+01 -3.9339e+00 3.5146e+01 5.3738e+01 2.2536e+01 3.6811e+01 5.8541e+01 -1.6332e+01 -4.4959e+00 1.1187e+01 1.6450e+01 0.0000e+00 0.0000e+00
1.4488e+00 1.0383e+01 -9.2490e+00 -3.5899e+00 2.5188e+01 4.3499e+01 1.7853e+01 3.2234e+01 4.9510e+01 -1.4023e+01 -3.7332e+00 9.3835e+00 1.4268e+01 0.0000e+00 0.0000e+00
1.5709e+00 7.9532e+00 -8.1913e+00 -3.1689e+00 1.7586e+01 3.4930e+01 1.3971e+01 2.8111e+01 4.1553e+01 -1.1936e+01 -3.0746e+00 7.8326e+00 1.2328e+01 0.0000e+00 0.0000e+00
1.7032e+00 6.0429e+00 -7.1194e+00 -2.7174e+00 1.1918e+01 2.7842e+01 1.0808e+01 2.4415e+01 3.4618e+01 -1.0072e+01 -2.5122e+00 6.5063e+00 1.0610e+01 0.0000e+00 0.0000e+00
1.8467e+00 4.5577e+00 -6.0832e+00 -2.2718e+00 7.7942e+00 2.2045e+01 8.2735e+00 2.1120e+01 2.8639e+01 -8.4298e+00 -2.0374e+00 5.3789e+00 9.0970e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.4151e+00 -5.1189e+00 -1.8578e+00 4.8700e+00 1.7351e+01 6.2726e+00 1.8196e+01 2.3538e+01 -6.9999e+00 -1.6409e+00 4.4266e+00 7.7705e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.5444e+00 -4.2494e+00 -1.4905e+00 2.8529e+00 1.3587e+01 4.7153e+00 1.5616e+01 1.9227e+01 -5.7700e+00 -1.3131e+00 3.6269e+00 6.6135e+00 0.0000e+00 0.0000e+00
2.3537e+00 1.8866e+00 -3.4858e+00 -1.1766e+00 1.5037e+00 1.0592e+01 3.5182e+00 1.3352e+01 1.5619e+01 -4.7240e+00 -1.0446e+00 2.9595e+00 5.6092e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.3932e+00 -2.8300e+00 -9.1604e-01 6.3319e-01 8.2280e+00 2.6081e+00 1.1374e+01 1.2624e+01 -3.8437e+00 -8.2673e-01 2.4056e+00 4.7416e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.0256e+00 -2.2771e+00 -7.0504e-01 9.6935e-02 6.3722e+00 1.9227e+00 9.6552e+00 1.0156e+01 -3.1100e+00 -6.5123e-01 1.9484e+00 3.9956e+00 0.0000e+00 0.0000e+00
3.0000e+00 7.5300e-01 -1.8182e+00 -5.3747e-01 -2.1238e-01 4.9231e+00 1.4108e+00 8.1690e+00 8.1378e+00 -2.5037e+00 -5.1087e-01 1.5729e+00 3.3569e+00 0.0000e+00 0.0000e+00
