# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.2450e-03 3.3810e+03 2.1869e-01 -8.0091e-02 6.7637e+03 4.1763e+03 -4.3112e-02 3.2496e+02 3.3877e-01 2.8992e-01 2.1351e-01 8.6520e+02 5.7597e+02 0.0000e+00 0.0000e+00
2.4341e-03 3.6232e+03 2.5024e-01 -1.0065e-01 7.2495e+03 4.3060e+03 -4.9751e-02 3.2495e+02 3.9854e-01 3.3988e-01 2.4952e-01 8.6494e+02 5.7564e+02 0.0000e+00 0.0000e+00
2.6392e-03 3.8787e+03 2.9081e-01 -1.2629e-01 7.7614e+03 4.4513e+03 -5.7226e-02 3.2493e+02 4.6893e-01 3.9815e-01 2.9134e-01 8.6463e+02 5.7526e+02 0.0000e+00 0.0000e+00
2.8615e-03 4.1473e+03 3.4309e-01 -1.5820e-01 8.2995e+03 4.6135e+03 -6.5571e-02 3.2492e+02 5.5181e-01 4.6598e-01 3.3980e-01 8.6427e+02 5.7482e+02 0.0000e+00 0.0000e+00
3.1025e-03 4.4290e+03 4.1053e-01 -1.9778e-01 8.8636e+03 4.7939e+03 -7.4787e-02 3.2490e+02 6.4945e-01 5.4475e-01 3.9584e-01 8.6385e+02 5.7431e+02 0.0000e+00 0.0000e+00
3.3638e-03 4.7233e+03 4.9744e-01 -2.4674e-01 9.4532e+03 4.9937e+03 -8.4823e-02 3.2488e+02 7.6449e-01 6.3599e-01 4.6047e-01 8.6336e+02 5.7371e+02 0.0000e+00 0.0000e+00
3.6472e-03 5.0301e+03 6.0914e-01 -3.0712e-01 1.0067e+04 5.2137e+03 -9.5556e-02 3.2486e+02 9.0010e-01 7.4130e-01 5.3480e-01 8.6278e+02 5.7301e+02 0.0000e+00 0.0000e+00
3.9544e-03 5.3489e+03 7.5212e-01 -3.8137e-01 1.0705e+04 5.4547e+03 -1.0675e-01 3.2483e+02 1.0600e+00 8.6237e-01 6.1998e-01 8.6210e+02 5.7221e+02 0.0000e+00 0.0000e+00
4.2875e-03 5.6791e+03 9.3408e-01 -4.7242e-01 1.1364e+04 5.7172e+03 -1.1803e-01 3.2480e+02 1.2486e+00 1.0009e+00 7.1723e-01 8.6130e+02 5.7127e+02 0.0000e+00 0.0000e+00
4.6486e-03 6.0196e+03 1.1640e+00 -5.8370e-01 1.2043e+04 6.0010e+03 -1.2878e-01 3.2476e+02 1.4711e+00 1.1585e+00 8.2776e-01 8.6038e+02 5.7019e+02 0.0000e+00 0.0000e+00
5.0402e-03 6.3691e+03 1.4521e+00 -7.1918e-01 1.2739e+04 6.3055e+03 -1.3811e-01 3.2472e+02 1.7338e+00 1.3366e+00 9.5274e-01 8.5930e+02 5.6894e+02 0.0000e+00 0.0000e+00
5.4648e-03 6.7250e+03 1.8096e+00 -8.8331e-01 1.3449e+04 6.6293e+03 -1.4473e-01 3.2466e+02 2.0440e+00 1.5363e+00 1.0932e+00 8.5804e+02 5.6750e+02 0.0000e+00 0.0000e+00
5.9251e-03 7.0844e+03 2.2487e+00 -1.0810e+00 1.4168e+04 6.9703e+03 -1.4681e-01 3.2460e+02 2.4105e+00 1.7582e+00 1.2501e+00 8.5657e+02 5.6585e+02 0.0000e+00 0.0000e+00
6.4242e-03 7.4441e+03 2.7824e+00 -1.3175e+00 1.4891e+04 7.3252e+03 -1.4182e-01 3.2453e+02 2.8435e+00 2.0020e+00 1.4239e+00 8.5486e+02 5.6395e+02 0.0000e+00 0.0000e+00
6.9653e-03 7.8010e+03 3.4245e+00 -1.5988e+00 1.5611e+04 7.6899e+03 -1.2633e-01 3.2445e+02 3.3554e+00 2.2665e+00 1.6146e+00 8.5288e+02 5.6178e+02 0.0000e+00 0.0000e+00
7.5520e-03 8.1531e+03 4.1902e+00 -1.9314e+00 1.6320e+04 8.0589e+03 -9.5711e-02 3.2435e+02 3.9605e+00 2.5491e+00 1.8217e+00 8.5058e+02 5.5930e+02 0.0000e+00 0.0000e+00
8.1881e-03 8.4976e+03 5.0973e+00 -2.3223e+00 1.7010e+04 8.4257e+03 -4.3863e-02 3.2424e+02 4.6760e+00 2.8459e+00 2.0439e+00 8.4792e+02 5.5649e+02 0.0000e+00 0.0000e+00
8.8778e-03 8.8293e+03 6.1676e+00 -2.7778e+00 1.7670e+04 8.7825e+03 3.7184e-02 3.2410e+02 5.5216e+00 3.1511e+00 2.2786e+00 8.4485e+02 5.5330e+02 0.0000e+00 0.0000e+00
9.6256e-03 9.1397e+03 7.4282e+00 -3.3024e+00 1.8289e+04 9.1209e+03 1.5769e-01 3.2395e+02 6.5207e+00 3.4570e+00 2.5221e+00 8.4132e+02 5.4970e+02 0.0000e+00 0.0000e+00
1.0436e-02 9.4203e+03 8.9107e+00 -3.8987e+00 1.8858e+04 9.4316e+03 3.3070e-01 3.2376e+02 7.7003e+00 3.7539e+00 2.7691e+00 8.3727e+02 5.4565e+02 0.0000e+00 0.0000e+00
1.1315e-02 9.6685e+03 1.0645e+01 -4.5702e+00 1.9365e+04 9.7055e+03 5.7255e-01 3.2355e+02 9.0913e+00 4.0297e+00 3.0125e+00 8.3263e+02 5.4112e+02 0.0000e+00 0.0000e+00
1.2269e-02 9.8834e+03 1.2655e+01 -5.3194e+00 1.9797e+04 9.9336e+03 9.0343e-01 3.2330e+02 1.0729e+01 4.2699e+00 3.2432e+00 8.2733e+02 5.3608e+02 0.0000e+00 0.0000e+00
1.3302e-02 1.0055e+04 1.4949e+01 -6.1404e+00 2.0139e+04 1.0108e+04 1.3479e+00 3.2302e+02 1.2654e+01 4.4563e+00 3.4503e+00 8.2132e+02 5.3049e+02 0.0000e+00 0.0000e+00
1.4422e-02 1.0168e+04 1.7529e+01 -7.0185e+00 2.0373e+04 1.0222e+04 1.9351e+00 3.2268e+02 1.4910e+01 4.5665e+00 3.6205e+00 8.1451e+02 5.2433e+02 0.0000e+00 0.0000e+00
1.5637e-02 1.0217e+04 2.0392e+01 -7.9392e+00 2.0484e+04 1.0270e+04 2.6990e+00 3.2229e+02 1.7544e+01 4.5729e+00 3.7388e+00 8.0684e+02 5.1756e+02 0.0000e+00 0.0000e+00
1.6955e-02 1.0203e+04 2.3541e+01 -8.8827e+00 2.0460e+04 1.0250e+04 3.6781e+00 3.2184e+02 2.0609e+01 4.4433e+00 3.7889e+00 7.9824e+02 5.1018e+02 0.0000e+00 0.0000e+00
1.8383e-02 1.0114e+04 2.6969e+01 -9.8163e+00 2.0292e+04 1.0158e+04 4.9146e+00 3.2132e+02 2.4158e+01 4.1429e+00 3.7538e+00 7.8864e+02 5.0216e+02 0.0000e+00 0.0000e+00
1.9931e-02 9.9488e+03 3.0617e+01 -1.0703e+01 1.9971e+04 9.9952e+03 6.4534e+00 3.2072e+02 2.8244e+01 3.6401e+00 3.6170e+00 7.7798e+02 4.9349e+02 0.0000e+00 0.0000e+00
2.1610e-02 9.7008e+03 3.4392e+01 -1.1494e+01 1.9487e+04 9.7583e+03 8.3393e+00 3.2002e+02 3.2916e+01 2.9122e+00 3.3644e+00 7.6621e+02 4.8416e+02 0.0000e+00 0.0000e+00
2.3430e-02 9.3728e+03 3.8217e+01 -1.2144e+01 1.8842e+04 9.4468e+03 1.0614e+01 3.1921e+02 3.8219e+01 1.9475e+00 2.9850e+00 7.5329e+02 4.7416e+02 0.0000e+00 0.0000e+00
2.5404e-02 8.9732e+03 4.2027e+01 -1.2610e+01 1.8054e+04 9.0617e+03 1.3314e+01 3.1828e+02 4.4186e+01 7.4051e-01 2.4726e+00 7.3918e+02 4.6349e+02 0.0000e+00 0.0000e+00
2.7544e-02 8.5081e+03 4.5705e+01 -1.2848e+01 1.7137e+04 8.6084e+03 1.6465e+01 3.1720e+02 5.0837e+01 -7.1460e-01 1.8260e+00 7.2387e+02 4.5215e+02 0.0000e+00 0.0000e+00
2.9864e-02 7.9916e+03 4.9162e+01 -1.2831e+01 1.6116e+04 8.1004e+03 2.0078e+01 3.1597e+02 5.8174e+01 -2.4208e+00 1.0483e+00 7.0732e+02 4.4015e+02 0.0000e+00 0.0000e+00
3.2379e-02 7.4458e+03 5.2395e+01 -1.2560e+01 1.5037e+04 7.5598e+03 2.4154e+01 3.1454e+02 6.6183e+01 -4.3639e+00 1.4495e-01 6.8953e+02 4.2748e+02 0.0000e+00 0.0000e+00
3.5106e-02 6.8915e+03 5.5363e+01 -1.2048e+01 1.3941e+04 7.0139e+03 2.8678e+01 3.1291e+02 7.4839e+01 -6.5161e+00 -8.7901e-01 6.7048e+02 4.1417e+02 0.0000e+00 0.0000e+00
3.8064e-02 6.3528e+03 5.8166e+01 -1.1341e+01 1.2876e+04 6.4884e+03 3.3635e+01 3.1105e+02 8.4110e+01 -8.8717e+00 -2.0235e+00 6.5015e+02 4.0026e+02 0.0000e+00 0.0000e+00
4.1270e-02 5.8543e+03 6.0965e+01 -1.0505e+01 1.1892e+04 6.0029e+03 3.9019e+01 3.0892e+02 9.3974e+01 -1.1460e+01 -3.2988e+00 6.2853e+02 3.8582e+02 0.0000e+00 0.0000e+00
4.4746e-02 5.4112e+03 6.3965e+01 -9.5927e+00 1.1020e+04 5.5708e+03 4.4850e+01 3.0649e+02 1.0443e+02 -1.4308e+01 -4.7291e+00 6.0563e+02 3.7092e+02 0.0000e+00 0.0000e+00
4.8515e-02 5.0347e+03 6.7338e+01 -8.6495e+00 1.0282e+04 5.2036e+03 5.1194e+01 3.0374e+02 1.1552e+02 -1.7462e+01 -6.3494e+00 5.8146e+02 3.5570e+02 0.0000e+00 0.0000e+00
5.2602e-02 4.7180e+03 7.1218e+01 -7.6461e+00 9.6672e+03 4.9047e+03 5.8167e+01 3.0062e+02 1.2731e+02 -2.1005e+01 -8.1962e+00 5.5610e+02 3.4027e+02 0.0000e+00 0.0000e+00
5.7032e-02 4.4532e+03 7.5615e+01 -6.5265e+00 9.1586e+03 4.6562e+03 6.5922e+01 2.9711e+02 1.3989e+02 -2.4966e+01 -1.0293e+01 5.2972e+02 3.2480e+02 0.0000e+00 0.0000e+00
6.1836e-02 4.2008e+03 8.0009e+01 -5.0801e+00 8.6755e+03 4.4212e+03 7.4586e+01 2.9317e+02 1.5330e+02 -2.9328e+01 -1.2625e+01 5.0256e+02 3.0939e+02 0.0000e+00 0.0000e+00
6.7045e-02 3.9226e+03 8.3629e+01 -3.0870e+00 8.1413e+03 4.1632e+03 8.4162e+01 2.8877e+02 1.6742e+02 -3.3957e+01 -1.5111e+01 4.7496e+02 2.9412e+02 0.0000e+00 0.0000e+00
7.2692e-02 3.5990e+03 8.5709e+01 -4.5580e-01 7.5123e+03 3.8516e+03 9.4413e+01 2.8388e+02 1.8188e+02 -3.8593e+01 -1.7607e+01 4.4730e+02 2.7901e+02 0.0000e+00 0.0000e+00
7.8815e-02 3.2108e+03 8.5280e+01 2.8274e+00 6.7434e+03 3.4695e+03 1.0480e+02 2.7847e+02 1.9605e+02 -4.2896e+01 -1.9922e+01 4.1992e+02 2.6403e+02 0.0000e+00 0.0000e+00
8.5454e-02 2.7884e+03 8.2599e+01 6.4134e+00 5.9003e+03 3.0507e+03 1.1454e+02 2.7254e+02 2.0908e+02 -4.6562e+01 -2.1889e+01 3.9303e+02 2.4916e+02 0.0000e+00 0.0000e+00
9.2652e-02 2.3896e+03 7.8974e+01 9.7605e+00 5.1068e+03 2.6578e+03 1.2299e+02 2.6610e+02 2.2032e+02 -4.9480e+01 -2.3461e+01 3.6663e+02 2.3445e+02 0.0000e+00 0.0000e+00
1.0046e-01 2.0740e+03 7.5984e+01 1.2380e+01 4.4732e+03 2.3414e+03 1.2995e+02 2.5916e+02 2.2963e+02 -5.1817e+01 -2.4729e+01 3.4062e+02 2.2001e+02 0.0000e+00 0.0000e+00
1.0892e-01 1.8593e+03 7.5032e+01 1.4225e+01 4.0502e+03 2.1326e+03 1.3595e+02 2.5175e+02 2.3760e+02 -5.3908e+01 -2.5878e+01 3.1493e+02 2.0602e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.7116e+03 7.5470e+01 1.5737e+01 3.7640e+03 1.9936e+03 1.4191e+02 2.4389e+02 2.4510e+02 -5.6010e+01 -2.7037e+01 2.8974e+02 1.9263e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.5627e+03 7.5041e+01 1.7519e+01 3.4735e+03 1.8519e+03 1.4826e+02 2.3560e+02 2.5246e+02 -5.8028e+01 -2.8140e+01 2.6548e+02 1.7984e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.3665e+03 7.1619e+01 1.9714e+01 3.0794e+03 1.6556e+03 1.5420e+02 2.2690e+02 2.5874e+02 -5.9521e+01 -2.8938e+01 2.4258e+02 1.6753e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.1509e+03 6.5981e+01 2.1701e+01 2.6375e+03 1.4322e+03 1.5818e+02 2.1783e+02 2.6241e+02 -6.0102e+01 -2.9230e+01 2.2113e+02 1.5563e+02 0.0000e+00 0.0000e+00
1.6320e-01 9.8221e+02 6.1246e+01 2.2822e+01 2.2893e+03 1.2561e+03 1.5972e+02 2.0847e+02 2.6311e+02 -5.9906e+01 -2.9101e+01 2.0089e+02 1.4422e+02 0.0000e+00 0.0000e+00
1.7694e-01 8.7515e+02 5.8586e+01 2.3243e+01 2.0699e+03 1.1462e+03 1.6007e+02 1.9889e+02 2.6220e+02 -5.9420e+01 -2.8814e+01 1.8169e+02 1.3344e+02 0.0000e+00 0.0000e+00
1.9185e-01 7.8097e+02 5.5801e+01 2.3593e+01 1.8762e+03 1.0494e+03 1.6034e+02 1.8916e+02 2.6077e+02 -5.8847e+01 -2.8466e+01 1.6373e+02 1.2330e+02 0.0000e+00 0.0000e+00
2.0801e-01 6.6788e+02 5.1138e+01 2.3923e+01 1.6372e+03 9.2693e+02 1.5970e+02 1.7931e+02 2.5791e+02 -5.7881e+01 -2.7886e+01 1.4722e+02 1.1368e+02 0.0000e+00 0.0000e+00
2.2553e-01 5.6833e+02 4.6478e+01 2.3790e+01 1.4231e+03 8.1627e+02 1.5715e+02 1.6942e+02 2.5274e+02 -5.6352e+01 -2.6998e+01 1.3205e+02 1.0456e+02 0.0000e+00 0.0000e+00
2.4453e-01 4.9769e+02 4.2883e+01 2.3238e+01 1.2696e+03 7.3727e+02 1.5358e+02 1.5958e+02 2.4622e+02 -5.4570e+01 -2.5972e+01 1.1806e+02 9.6036e+01 0.0000e+00 0.0000e+00
2.6512e-01 4.3112e+02 3.8992e+01 2.2533e+01 1.1228e+03 6.6074e+02 1.4957e+02 1.4983e+02 2.3899e+02 -5.2702e+01 -2.4891e+01 1.0528e+02 8.8052e+01 0.0000e+00 0.0000e+00
2.8746e-01 3.6812e+02 3.4882e+01 2.1617e+01 9.8079e+02 5.8575e+02 1.4453e+02 1.4023e+02 2.3046e+02 -5.0580e+01 -2.3671e+01 9.3702e+01 8.0567e+01 0.0000e+00 0.0000e+00
3.1167e-01 3.1822e+02 3.1204e+01 2.0481e+01 8.6592e+02 5.2477e+02 1.3874e+02 1.3085e+02 2.2100e+02 -4.8302e+01 -2.2369e+01 8.3197e+01 7.3597e+01 0.0000e+00 0.0000e+00
3.3792e-01 2.7315e+02 2.7550e+01 1.9197e+01 7.6010e+02 4.6792e+02 1.3250e+02 1.2173e+02 2.1097e+02 -4.5977e+01 -2.1044e+01 7.3719e+01 6.7110e+01 0.0000e+00 0.0000e+00
3.6639e-01 2.3420e+02 2.4067e+01 1.7794e+01 6.6637e+02 4.1700e+02 1.2572e+02 1.1291e+02 2.0030e+02 -4.3567e+01 -1.9679e+01 6.5201e+01 6.1086e+01 0.0000e+00 0.0000e+00
3.9725e-01 2.0076e+02 2.0769e+01 1.6290e+01 5.8388e+02 3.7171e+02 1.1862e+02 1.0443e+02 1.8928e+02 -4.1145e+01 -1.8317e+01 5.7561e+01 5.5508e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.7169e+02 1.7650e+01 1.4723e+01 5.1026e+02 3.3078e+02 1.1126e+02 9.6308e+01 1.7801e+02 -3.8721e+01 -1.6965e+01 5.0731e+01 5.0350e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.4665e+02 1.4726e+01 1.3114e+01 4.4508e+02 2.9410e+02 1.0375e+02 8.8575e+01 1.6663e+02 -3.6323e+01 -1.5639e+01 4.4637e+01 4.5592e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.2502e+02 1.2002e+01 1.1493e+01 3.8715e+02 2.6107e+02 9.6167e+01 8.1241e+01 1.5525e+02 -3.3967e+01 -1.4351e+01 3.9213e+01 4.1211e+01 0.0000e+00 0.0000e+00
5.4897e-01 1.0636e+02 9.4836e+00 9.8833e+00 3.3568e+02 2.3131e+02 8.8597e+01 7.4316e+01 1.4397e+02 -3.1665e+01 -1.3109e+01 3.4393e+01 3.7183e+01 0.0000e+00 0.0000e+00
5.9521e-01 9.0272e+01 7.1736e+00 8.3083e+00 2.8995e+02 2.0449e+02 8.1105e+01 6.7801e+01 1.3289e+02 -2.9428e+01 -1.1919e+01 3.0117e+01 3.3488e+01 0.0000e+00 0.0000e+00
6.4535e-01 7.6407e+01 5.0762e+00 6.7899e+00 2.4933e+02 1.8028e+02 7.3753e+01 6.1694e+01 1.2209e+02 -2.7263e+01 -1.0788e+01 2.6328e+01 3.0102e+01 0.0000e+00 0.0000e+00
6.9971e-01 6.4466e+01 3.1946e+00 5.3492e+00 2.1328e+02 1.5844e+02 6.6596e+01 5.5990e+01 1.1161e+02 -2.5172e+01 -9.7165e+00 2.2975e+01 2.7005e+01 0.0000e+00 0.0000e+00
7.5865e-01 5.4191e+01 1.5317e+00 4.0059e+00 1.8132e+02 1.3872e+02 5.9684e+01 5.0678e+01 1.0152e+02 -2.3160e+01 -8.7082e+00 2.0010e+01 2.4177e+01 0.0000e+00 0.0000e+00
8.2255e-01 4.5361e+01 8.9576e-02 2.7788e+00 1.5308e+02 1.2094e+02 5.3063e+01 4.5746e+01 9.1859e+01 -2.1226e+01 -7.7639e+00 1.7391e+01 2.1598e+01 0.0000e+00 0.0000e+00
8.9184e-01 3.7787e+01 -1.1307e+00 1.6844e+00 1.2819e+02 1.0492e+02 4.6773e+01 4.1181e+01 8.2661e+01 -1.9372e+01 -6.8839e+00 1.5081e+01 1.9249e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.1307e+01 -2.1299e+00 7.3642e-01 1.0638e+02 9.0524e+01 4.0852e+01 3.6965e+01 7.3956e+01 -1.7598e+01 -6.0680e+00 1.3044e+01 1.7114e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.5780e+01 -2.9119e+00 -5.5223e-02 8.7370e+01 7.7626e+01 3.5332e+01 3.3084e+01 6.5769e+01 -1.5905e+01 -5.3158e+00 1.1250e+01 1.5176e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.1087e+01 -3.4838e+00 -6.8576e-01 7.0946e+01 6.6122e+01 3.0243e+01 2.9520e+01 5.8117e+01 -1.4294e+01 -4.6263e+00 9.6728e+00 1.3419e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.7123e+01 -3.8574e+00 -1.1563e+00 5.6892e+01 5.5919e+01 2.5605e+01 2.6256e+01 5.1016e+01 -1.2767e+01 -3.9985e+00 8.2885e+00 1.1832e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.3797e+01 -4.0492e+00 -1.4745e+00 4.5005e+01 4.6932e+01 2.1432e+01 2.3275e+01 4.4476e+01 -1.1327e+01 -3.4310e+00 7.0763e+00 1.0399e+01 0.0000e+00 0.0000e+00
1.4488e+00 1.1027e+01 -4.0808e+00 -1.6543e+00 3.5083e+01 3.9079e+01 1.7731e+01 2.0563e+01 3.8500e+01 -9.9780e+00 -2.9221e+00 6.0176e+00 9.1103e+00 0.0000e+00 0.0000e+00
1.5709e+00 8.7398e+00 -3.9773e+00 -1.7152e+00 2.6925e+01 3.2278e+01 1.4496e+01 1.8101e+01 3.3087e+01 -8.7236e+00 -2.4697e+00 5.0959e+00 7.9540e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.8690e+00 -3.7671e+00 -1.6803e+00 2.0327e+01 2.6448e+01 1.1712e+01 1.5877e+01 2.8229e+01 -7.5673e+00 -2.0712e+00 4.2967e+00 6.9201e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.3541e+00 -3.4794e+00 -1.5747e+00 1.5081e+01 2.1501e+01 9.3533e+00 1.3874e+01 2.3910e+01 -6.5119e+00 -1.7236e+00 3.6066e+00 5.9990e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.1401e+00 -3.1422e+00 -1.4227e+00 1.0987e+01 1.7348e+01 7.3868e+00 1.2077e+01 2.0109e+01 -5.5587e+00 -1.4235e+00 3.0136e+00 5.1815e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.1774e+00 -2.7812e+00 -1.2462e+00 7.8514e+00 1.3899e+01 5.7724e+00 1.0474e+01 1.6796e+01 -4.7073e+00 -1.1671e+00 2.5068e+00 4.4591e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.4216e+00 -2.4176e+00 -1.0630e+00 5.4953e+00 1.1064e+01 4.4668e+00 9.0483e+00 1.3936e+01 -3.9555e+00 -9.5017e-01 2.0759e+00 3.8236e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.8340e+00 -2.0680e+00 -8.8613e-01 3.7587e+00 8.7558e+00 3.4256e+00 7.7876e+00 1.1492e+01 -3.2992e+00 -7.6847e-01 1.7116e+00 3.2670e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.3812e+00 -1.7438e+00 -7.2426e-01 2.5037e+00 6.8936e+00 2.6059e+00 6.6779e+00 9.4207e+00 -2.7324e+00 -6.1772e-01 1.4053e+00 2.7817e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.0352e+00 -1.4520e+00 -5.8203e-01 1.6147e+00 5.4031e+00 1.9682e+00 5.7057e+00 7.6813e+00 -2.2483e+00 -4.9375e-01 1.1493e+00 2.3605e+00 0.0000e+00 0.0000e+00
