# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
9.6256e-03 5.6934e+03 3.0264e+00 -1.2809e+00 1.1390e+04 5.6788e+03 6.1195e-02 1.2560e+02 2.5288e+00 1.3411e+00 9.7828e-01 3.2624e+02 2.1316e+02 0.0000e+00 0.0000e+00
1.0436e-02 5.8687e+03 3.6324e+00 -1.5123e+00 1.1744e+04 5.8722e+03 1.2832e-01 1.2554e+02 2.9864e+00 1.4564e+00 1.0742e+00 3.2468e+02 2.1160e+02 0.0000e+00 0.0000e+00
1.1315e-02 6.0239e+03 4.3420e+00 -1.7730e+00 1.2060e+04 6.0427e+03 2.2217e-01 1.2546e+02 3.5261e+00 1.5637e+00 1.1687e+00 3.2289e+02 2.0985e+02 0.0000e+00 0.0000e+00
1.2269e-02 6.1585e+03 5.1648e+00 -2.0638e+00 1.2330e+04 6.1846e+03 3.5060e-01 1.2536e+02 4.1617e+00 1.6571e+00 1.2584e+00 3.2086e+02 2.0790e+02 0.0000e+00 0.0000e+00
1.3302e-02 6.2661e+03 6.1056e+00 -2.3827e+00 1.2543e+04 6.2929e+03 5.2313e-01 1.2525e+02 4.9086e+00 1.7298e+00 1.3389e+00 3.1854e+02 2.0575e+02 0.0000e+00 0.0000e+00
1.4422e-02 6.3372e+03 7.1651e+00 -2.7237e+00 1.2689e+04 6.3635e+03 7.5112e-01 1.2513e+02 5.7842e+00 1.7731e+00 1.4052e+00 3.1592e+02 2.0337e+02 0.0000e+00 0.0000e+00
1.5637e-02 6.3693e+03 8.3432e+00 -3.0815e+00 1.2759e+04 6.3933e+03 1.0478e+00 1.2498e+02 6.8071e+00 1.7762e+00 1.4514e+00 3.1297e+02 2.0076e+02 0.0000e+00 0.0000e+00
1.6955e-02 6.3613e+03 9.6418e+00 -3.4483e+00 1.2744e+04 6.3803e+03 1.4282e+00 1.2481e+02 7.9975e+00 1.7267e+00 1.4712e+00 3.0966e+02 1.9791e+02 0.0000e+00 0.0000e+00
1.8383e-02 6.3075e+03 1.1058e+01 -3.8114e+00 1.2641e+04 6.3232e+03 1.9089e+00 1.2462e+02 9.3761e+00 1.6110e+00 1.4580e+00 3.0596e+02 1.9482e+02 0.0000e+00 0.0000e+00
1.9931e-02 6.2059e+03 1.2569e+01 -4.1566e+00 1.2441e+04 6.2211e+03 2.5072e+00 1.2439e+02 1.0964e+01 1.4168e+00 1.4054e+00 3.0186e+02 1.9148e+02 0.0000e+00 0.0000e+00
2.1610e-02 6.0530e+03 1.4137e+01 -4.4648e+00 1.2140e+04 6.0730e+03 3.2409e+00 1.2413e+02 1.2780e+01 1.1354e+00 1.3078e+00 2.9733e+02 1.8788e+02 0.0000e+00 0.0000e+00
2.3430e-02 5.8501e+03 1.5733e+01 -4.7180e+00 1.1739e+04 5.8784e+03 4.1267e+00 1.2382e+02 1.4843e+01 7.6210e-01 1.1610e+00 2.9236e+02 1.8403e+02 0.0000e+00 0.0000e+00
2.5404e-02 5.6027e+03 1.7331e+01 -4.9001e+00 1.1248e+04 5.6378e+03 5.1786e+00 1.2347e+02 1.7166e+01 2.9473e-01 9.6257e-01 2.8694e+02 1.7991e+02 0.0000e+00 0.0000e+00
2.7544e-02 5.3145e+03 1.8881e+01 -4.9934e+00 1.0678e+04 5.3546e+03 6.4072e+00 1.2307e+02 1.9756e+01 -2.6908e-01 7.1186e-01 2.8105e+02 1.7554e+02 0.0000e+00 0.0000e+00
2.9864e-02 4.9941e+03 2.0349e+01 -4.9871e+00 1.0042e+04 5.0372e+03 7.8179e+00 1.2260e+02 2.2616e+01 -9.3058e-01 4.1002e-01 2.7468e+02 1.7091e+02 0.0000e+00 0.0000e+00
3.2379e-02 4.6553e+03 2.1733e+01 -4.8810e+00 9.3690e+03 4.6993e+03 9.4108e+00 1.2207e+02 2.5741e+01 -1.6844e+00 5.9082e-02 2.6784e+02 1.6603e+02 0.0000e+00 0.0000e+00
3.5106e-02 4.3110e+03 2.3017e+01 -4.6808e+00 8.6857e+03 4.3578e+03 1.1182e+01 1.2146e+02 2.9122e+01 -2.5199e+00 -3.3910e-01 2.6051e+02 1.6090e+02 0.0000e+00 0.0000e+00
3.8064e-02 3.9763e+03 2.4243e+01 -4.4029e+00 8.0212e+03 4.0290e+03 1.3126e+01 1.2075e+02 3.2749e+01 -3.4349e+00 -7.8463e-01 2.5269e+02 1.5554e+02 0.0000e+00 0.0000e+00
4.1270e-02 3.6666e+03 2.5479e+01 -4.0729e+00 7.4073e+03 3.7249e+03 1.5241e+01 1.1995e+02 3.6613e+01 -4.4409e+00 -1.2817e+00 2.4437e+02 1.4997e+02 0.0000e+00 0.0000e+00
4.4746e-02 3.3914e+03 2.6814e+01 -3.7113e+00 6.8629e+03 3.4540e+03 1.7538e+01 1.1904e+02 4.0717e+01 -5.5492e+00 -1.8401e+00 2.3555e+02 1.4423e+02 0.0000e+00 0.0000e+00
4.8515e-02 3.1580e+03 2.8326e+01 -3.3351e+00 6.4020e+03 3.2234e+03 2.0043e+01 1.1800e+02 4.5076e+01 -6.7782e+00 -2.4738e+00 2.2625e+02 1.3835e+02 0.0000e+00 0.0000e+00
5.2602e-02 2.9622e+03 3.0075e+01 -2.9323e+00 6.0184e+03 3.0354e+03 2.2804e+01 1.1683e+02 4.9723e+01 -8.1612e+00 -3.1977e+00 2.1648e+02 1.3240e+02 0.0000e+00 0.0000e+00
5.7032e-02 2.7992e+03 3.2074e+01 -2.4796e+00 5.7013e+03 2.8788e+03 2.5885e+01 1.1551e+02 5.4694e+01 -9.7107e+00 -4.0219e+00 2.0630e+02 1.2643e+02 0.0000e+00 0.0000e+00
6.1836e-02 2.6440e+03 3.4108e+01 -1.8924e+00 5.4002e+03 2.7306e+03 2.9339e+01 1.1403e+02 6.0009e+01 -1.1422e+01 -4.9415e+00 1.9582e+02 1.2048e+02 0.0000e+00 0.0000e+00
6.7045e-02 2.4725e+03 3.5845e+01 -1.0807e+00 5.0667e+03 2.5678e+03 3.3173e+01 1.1237e+02 6.5627e+01 -1.3243e+01 -5.9260e+00 1.8516e+02 1.1459e+02 0.0000e+00 0.0000e+00
7.2692e-02 2.2716e+03 3.6949e+01 -4.3821e-03 4.6730e+03 2.3713e+03 3.7299e+01 1.1052e+02 7.1412e+01 -1.5074e+01 -6.9186e+00 1.7447e+02 1.0875e+02 0.0000e+00 0.0000e+00
7.8815e-02 2.0287e+03 3.6977e+01 1.3460e+00 4.1897e+03 2.1301e+03 4.1506e+01 1.0848e+02 7.7108e+01 -1.6779e+01 -7.8448e+00 1.6389e+02 1.0296e+02 0.0000e+00 0.0000e+00
8.5454e-02 1.7627e+03 3.6009e+01 2.8330e+00 3.6581e+03 1.8654e+03 4.5492e+01 1.0624e+02 8.2388e+01 -1.8236e+01 -8.6372e+00 1.5348e+02 9.7216e+01 0.0000e+00 0.0000e+00
9.2652e-02 1.5105e+03 3.4604e+01 4.2377e+00 3.1565e+03 1.6169e+03 4.8986e+01 1.0380e+02 8.6985e+01 -1.9399e+01 -9.2754e+00 1.4326e+02 9.1520e+01 0.0000e+00 0.0000e+00
1.0046e-01 1.3110e+03 3.3494e+01 5.3581e+00 2.7562e+03 1.4167e+03 5.1911e+01 1.0117e+02 9.0839e+01 -2.0332e+01 -9.7955e+00 1.3318e+02 8.5924e+01 0.0000e+00 0.0000e+00
1.0892e-01 1.1768e+03 3.3348e+01 6.1713e+00 2.4914e+03 1.2853e+03 5.4474e+01 9.8356e+01 9.4181e+01 -2.1171e+01 -1.0272e+01 1.2320e+02 8.0501e+01 0.0000e+00 0.0000e+00
1.1809e-01 1.0866e+03 3.3918e+01 6.8623e+00 2.3156e+03 1.1990e+03 5.7061e+01 9.5372e+01 9.7380e+01 -2.2024e+01 -1.0760e+01 1.1339e+02 7.5307e+01 0.0000e+00 0.0000e+00
1.2804e-01 9.9529e+02 3.4141e+01 7.6907e+00 2.1369e+03 1.1109e+03 5.9860e+01 9.2218e+01 1.0058e+02 -2.2855e+01 -1.1235e+01 1.0393e+02 7.0343e+01 0.0000e+00 0.0000e+00
1.3883e-01 8.7091e+02 3.2915e+01 8.7227e+00 1.8882e+03 9.8695e+02 6.2542e+01 8.8900e+01 1.0340e+02 -2.3481e+01 -1.1591e+01 9.4990e+01 6.5563e+01 0.0000e+00 0.0000e+00
1.5052e-01 7.3135e+02 3.0534e+01 9.6844e+00 1.6049e+03 8.4435e+02 6.4454e+01 8.5434e+01 1.0519e+02 -2.3734e+01 -1.1742e+01 8.6614e+01 6.0933e+01 0.0000e+00 0.0000e+00
1.6320e-01 6.2259e+02 2.8588e+01 1.0272e+01 1.3833e+03 7.3290e+02 6.5359e+01 8.1850e+01 1.0576e+02 -2.3661e+01 -1.1718e+01 7.8698e+01 5.6487e+01 0.0000e+00 0.0000e+00
1.7694e-01 5.5656e+02 2.7797e+01 1.0559e+01 1.2500e+03 6.6612e+02 6.5790e+01 7.8178e+01 1.0569e+02 -2.3474e+01 -1.1634e+01 7.1167e+01 5.2287e+01 0.0000e+00 0.0000e+00
1.9185e-01 4.9899e+02 2.6996e+01 1.0852e+01 1.1338e+03 6.0812e+02 6.6258e+01 7.4437e+01 1.0547e+02 -2.3266e+01 -1.1534e+01 6.4104e+01 4.8335e+01 0.0000e+00 0.0000e+00
2.0801e-01 4.2554e+02 2.5065e+01 1.1169e+01 9.8205e+02 5.3113e+02 6.6385e+01 7.0641e+01 1.0471e+02 -2.2899e+01 -1.1340e+01 5.7612e+01 4.4578e+01 0.0000e+00 0.0000e+00
2.2553e-01 3.6043e+02 2.3077e+01 1.1262e+01 8.4587e+02 4.6167e+02 6.5678e+01 6.6822e+01 1.0295e+02 -2.2282e+01 -1.1008e+01 5.1648e+01 4.1014e+01 0.0000e+00 0.0000e+00
2.4453e-01 3.1680e+02 2.1808e+01 1.1163e+01 7.5448e+02 4.1514e+02 6.4538e+01 6.3012e+01 1.0063e+02 -2.1559e+01 -1.0620e+01 4.6132e+01 3.7680e+01 0.0000e+00 0.0000e+00
2.6512e-01 2.7473e+02 2.0310e+01 1.1028e+01 6.6536e+02 3.6941e+02 6.3274e+01 5.9230e+01 9.8065e+01 -2.0815e+01 -1.0214e+01 4.1088e+01 3.4558e+01 0.0000e+00 0.0000e+00
2.8746e-01 2.3353e+02 1.8561e+01 1.0791e+01 5.7664e+02 3.2349e+02 6.1542e+01 5.5497e+01 9.4926e+01 -1.9954e+01 -9.7435e+00 3.6521e+01 3.1625e+01 0.0000e+00 0.0000e+00
3.1167e-01 2.0235e+02 1.7143e+01 1.0445e+01 5.0868e+02 2.8817e+02 5.9477e+01 5.1841e+01 9.1382e+01 -1.9024e+01 -9.2347e+00 3.2376e+01 2.8896e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.7355e+02 1.5650e+01 1.0043e+01 4.4503e+02 2.5484e+02 5.7242e+01 4.8278e+01 8.7610e+01 -1.8085e+01 -8.7190e+00 2.8637e+01 2.6354e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.4874e+02 1.4222e+01 9.5750e+00 3.8926e+02 2.2540e+02 5.4746e+01 4.4827e+01 8.3540e+01 -1.7103e+01 -8.1801e+00 2.5281e+01 2.3994e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.2764e+02 1.2877e+01 9.0590e+00 3.4102e+02 1.9974e+02 5.2117e+01 4.1502e+01 7.9320e+01 -1.6123e+01 -7.6425e+00 2.2273e+01 2.1808e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.0923e+02 1.1583e+01 8.5056e+00 2.9813e+02 1.7672e+02 4.9359e+01 3.8316e+01 7.4972e+01 -1.5143e+01 -7.1060e+00 1.9591e+01 1.9788e+01 0.0000e+00 0.0000e+00
4.6699e-01 9.3487e+01 1.0367e+01 7.9242e+00 2.6073e+02 1.5647e+02 4.6529e+01 3.5278e+01 7.0568e+01 -1.4180e+01 -6.5801e+00 1.7203e+01 1.7926e+01 0.0000e+00 0.0000e+00
5.0632e-01 7.9924e+01 9.2201e+00 7.3251e+00 2.2782e+02 1.3849e+02 4.3657e+01 3.2396e+01 6.6152e+01 -1.3239e+01 -6.0681e+00 1.5084e+01 1.6213e+01 0.0000e+00 0.0000e+00
5.4897e-01 6.8271e+01 8.1460e+00 6.7166e+00 1.9891e+02 1.2254e+02 4.0776e+01 2.9673e+01 6.1769e+01 -1.2329e+01 -5.5748e+00 1.3208e+01 1.4641e+01 0.0000e+00 0.0000e+00
5.9521e-01 5.8271e+01 7.1443e+00 6.1069e+00 1.7352e+02 1.0840e+02 3.7914e+01 2.7111e+01 5.7457e+01 -1.1453e+01 -5.1027e+00 1.1551e+01 1.3200e+01 0.0000e+00 0.0000e+00
6.4535e-01 4.9688e+01 6.2136e+00 5.5025e+00 1.5119e+02 9.5825e+01 3.5095e+01 2.4712e+01 5.3248e+01 -1.0615e+01 -4.6542e+00 1.0090e+01 1.1883e+01 0.0000e+00 0.0000e+00
6.9971e-01 4.2326e+01 5.3524e+00 4.9089e+00 1.3155e+02 8.4648e+01 3.2338e+01 2.2473e+01 4.9167e+01 -9.8179e+00 -4.2306e+00 8.8039e+00 1.0681e+01 0.0000e+00 0.0000e+00
7.5865e-01 3.6012e+01 4.5589e+00 4.3311e+00 1.1425e+02 7.4700e+01 2.9661e+01 2.0390e+01 4.5235e+01 -9.0617e+00 -3.8326e+00 7.6732e+00 9.5856e+00 0.0000e+00 0.0000e+00
8.2255e-01 3.0597e+01 3.8312e+00 3.7735e+00 9.9013e+01 6.5836e+01 2.7076e+01 1.8460e+01 4.1468e+01 -8.3468e+00 -3.4604e+00 6.6806e+00 8.5896e+00 0.0000e+00 0.0000e+00
8.9184e-01 2.5953e+01 3.1670e+00 3.2400e+00 8.5583e+01 5.7930e+01 2.4593e+01 1.6676e+01 3.7876e+01 -7.6727e+00 -3.1136e+00 5.8099e+00 7.6852e+00 0.0000e+00 0.0000e+00
9.6696e-01 2.1972e+01 2.5646e+00 2.7346e+00 7.3743e+01 5.0874e+01 2.2222e+01 1.5032e+01 3.4467e+01 -7.0382e+00 -2.7919e+00 5.0469e+00 6.8651e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.8558e+01 2.0221e+00 2.2605e+00 6.3305e+01 4.4570e+01 1.9968e+01 1.3521e+01 3.1246e+01 -6.4417e+00 -2.4943e+00 4.3788e+00 6.1226e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.5633e+01 1.5378e+00 1.8213e+00 5.4107e+01 3.8938e+01 1.7837e+01 1.2137e+01 2.8214e+01 -5.8814e+00 -2.2200e+00 3.7940e+00 5.4511e+00 0.0000e+00 0.0000e+00
1.2325e+00 1.3127e+01 1.1101e+00 1.4198e+00 4.6011e+01 3.3905e+01 1.5832e+01 1.0870e+01 2.5372e+01 -5.3555e+00 -1.9680e+00 3.2825e+00 4.8447e+00 0.0000e+00 0.0000e+00
1.3363e+00 1.0983e+01 7.3751e-01 1.0587e+00 3.8899e+01 2.9410e+01 1.3956e+01 9.7139e+00 2.2716e+01 -4.8619e+00 -1.7371e+00 2.8352e+00 4.2978e+00 0.0000e+00 0.0000e+00
1.4488e+00 9.1510e+00 4.1838e-01 7.4027e-01 3.2669e+01 2.5400e+01 1.2213e+01 8.6610e+00 2.0246e+01 -4.3990e+00 -1.5263e+00 2.4444e+00 3.8050e+00 0.0000e+00 0.0000e+00
1.5709e+00 7.5889e+00 1.5092e-01 4.6602e-01 2.7234e+01 2.1830e+01 1.0603e+01 7.7040e+00 1.7957e+01 -3.9651e+00 -1.3346e+00 2.1030e+00 3.3617e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.2607e+00 -6.7051e-02 2.3658e-01 2.2516e+01 1.8661e+01 9.1288e+00 6.8358e+00 1.5846e+01 -3.5589e+00 -1.1608e+00 1.8050e+00 2.9633e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.1355e+00 -2.3822e-01 5.1488e-02 1.8449e+01 1.5859e+01 7.7902e+00 6.0499e+00 1.3907e+01 -3.1792e+00 -1.0041e+00 1.5453e+00 2.6060e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.1866e+00 -3.6591e-01 -9.0978e-02 1.4968e+01 1.3393e+01 6.5864e+00 5.3399e+00 1.2138e+01 -2.8254e+00 -8.6350e-01 1.3191e+00 2.2858e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.3908e+00 -4.5410e-01 -1.9382e-01 1.2019e+01 1.1237e+01 5.5152e+00 4.7000e+00 1.0531e+01 -2.4967e+00 -7.3802e-01 1.1225e+00 1.9997e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.7275e+00 -5.0743e-01 -2.6122e-01 9.5449e+00 9.3627e+00 4.5731e+00 4.1246e+00 9.0826e+00 -2.1929e+00 -6.2678e-01 9.5200e-01 1.7444e+00 0.0000e+00 0.0000e+00
2.5520e+00 2.1787e+00 -5.3106e-01 -2.9834e-01 7.4942e+00 7.7472e+00 3.7544e+00 3.6086e+00 7.7850e+00 -1.9137e+00 -5.2884e-01 8.0451e-01 1.5172e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.7282e+00 -5.3045e-01 -3.1088e-01 5.8154e+00 6.3661e+00 3.0521e+00 3.1472e+00 6.6315e+00 -1.6589e+00 -4.4328e-01 6.7734e-01 1.3155e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.3613e+00 -5.1108e-01 -3.0471e-01 4.4593e+00 5.1957e+00 2.4572e+00 2.7359e+00 5.6140e+00 -1.4281e+00 -3.6912e-01 5.6807e-01 1.1371e+00 0.0000e+00 0.0000e+00
