# tau z t H R drift growth_m growth_cdm velfac
# sigma8 = 0.835034
 3479.6426009251  17.331437879898  67.622678424917 0.0098132393882214  10744.378713922 -41007.172011576 0.070537786884203 0.071202552029273 0.99614835267184
 3492.7188197029   17.20378931419   68.33849999849 0.0097107734717295  10731.302495145 -40768.302159659 0.071030505148613 0.071695120966293 0.99616891509793
 3505.8410005025  17.077029598779  69.061874761888 0.0096093795502345  10718.180314345  -40530.26188192 0.071526675398142 0.072191135440744 0.99618927123745
 3519.0093020073  16.951152544409  69.792882255929 0.0095090463956249   10705.01201284 -40293.048349197 0.072026321814745 0.072690620580657 0.99620948995813
 3532.2238834261  16.826152004914  70.531602856698 0.0094097628978579  10691.797431422 -40056.658742017 0.072529468759713 0.073193601845071 0.99622958026548
 3545.4849044943  16.702021876924  71.278117784244 0.0093115180637134  10678.536410353 -39821.090250566 0.073036140763423 0.073700104662308 0.99624953967232
 3558.7925254741  16.578756099566  72.032509111381 0.0092143010155593  10665.228789374 -39586.340074671 0.07354636252646 0.074210154430103 0.99626936565517
 3572.1469071563  16.456348654168  72.794859772567 0.0091181009901316  10651.874407691 -39352.405423775 0.074060158920745 0.074723776515732 0.99628905565315
  3585.548210861  16.334793563964  73.565253572878 0.0090229073373268  10638.473103987 -39119.283516911 0.074577554990668 0.07524099625614 0.99630860706703
 3598.9965984385  16.214084893801  74.343775197078 0.008928709519007  10625.024716409 -38886.971582683 0.075098575954236 0.075761838958062 0.99632801725887
   3612.49223227  16.094216749856   75.13051021877 0.0088354971078177  10611.529082578 -38655.466859243 0.075623247204214 0.076286329898143 0.99634728355057
  3626.035275269  15.975183279338   75.92554510965 0.0087432597860192  10597.986039579 -38424.766594265 0.076151594309281 0.076814494323056 0.99636640322426
 3639.6258908819  15.856978670213   76.72896724885 0.008651987344329  10584.395423966 -38194.868044927 0.076683643015191 0.077346357449616 0.99638537352077
 3653.2642430888  15.739597150911  77.540864932377 0.0085616696807772  10570.757071759 -37965.768477883 0.077219419245936 0.077881944464887 0.99640419163865
 3666.9504964045  15.623032990051  78.361327382643 0.0084722967995747  10557.070818443 -37737.465169246 0.077758949104921 0.078421280526297 0.99642285463467
 3680.6848158793  15.507280496156  79.190444758103 0.008383858809992  10543.336498968 -37509.955404564 0.078302258876029 0.078964390762508 0.99644128606216
 3694.4673670996   15.39233401738  80.028308162975 0.0082963459252514  10529.553947748 -37283.236478796 0.078849374944529 0.079511300843443 0.99645920728578
 3708.2983161892  15.278187941227  80.875009657071 0.0082097484614301  10515.722998658 -37057.305696294 0.079400323652414 0.080062037988732 0.99647638036671
 3722.1778298094  15.164836694283   81.73064226572 0.0081240568363752  10501.843485038 -36832.160370777 0.079955131478991 0.080616629656895 0.99649276867434
 3736.1060751601  15.052274741937  82.595299989792 0.0080392615686303  10487.915239688 -36607.797825313 0.080513825079637 0.081175103273959 0.99650836999035
 3750.0832199804  14.940496588117  83.469077815826 0.0079553532763737  10473.938094867 -36384.215392296 0.081076431286856 0.081737486233562 0.99652318204454
 3764.1094325496  14.829496775018  84.352071726257 0.0078723226763673  10459.911882298 -36161.410413424 0.081642977111331 0.082303805897058 0.99653720251198
  3778.184881687  14.719269882837  85.244378709743 0.0077901605829173  10445.836433161 -35939.380239681 0.082213489742983 0.082874089593608 0.99655042901336
 3792.3097367537  14.609810529507  86.146096771603 0.0077088579068456  10431.711578094 -35718.122231313 0.082787996552038 0.083448364620283 0.99656285911548
 3806.4841676522  14.501113370437  87.057324944355 0.0076284056544726  10417.537147195 -35497.633757806 0.083366525090091 0.084026658242151 0.99657449032767
 3820.7083448273  14.393173098247  87.978163298357 0.0075487949266098   10403.31297002  -35277.91219787 0.083949103091179 0.08460899769236 0.99658532010134
 3834.9824392669  14.285984442513   88.90871295256 0.0074700169175645  10389.038875581 -35058.954939415 0.08453575847285 0.085195410172227 0.99659534583093
 3849.3066225022  14.179542169508  89.849076085365 0.0073920629141539  10374.714692345 -34840.759379534 0.08512651933725 0.085785922851313 0.99660456485139
  3863.681066608  14.073841081944   90.79935594559 0.0073149242947301   10360.34024824 -34623.322924476 0.085721413972195 0.086380562867497 0.99661297524518
